id,rank,title,pageUrl,fileUrl,thumbUrl,width,height,author,license,licenseUrl,attributionRequired,credit,dateTaken,uploaded,lat,lon,fromCategory,mentionsWater,source
agara-kere,1,"File:Aagara Lake, Bangalore (2025) 04.jpg","https://commons.wikimedia.org/wiki/File:Aagara_Lake,_Bangalore_(2025)_04.jpg",https://upload.wikimedia.org/wikipedia/commons/c/c1/Aagara_Lake%2C_Bangalore_%282025%29_04.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/c/c1/Aagara_Lake%2C_Bangalore_%282025%29_04.jpg/960px-Aagara_Lake%2C_Bangalore_%282025%29_04.jpg,4080,3072,Gpkp,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,True,Gpkp / CC BY-SA 4.0 / Wikimedia Commons,2025-08-04,2025-08-04,12.850898,77.488392,False,True,commons
agara-kere,2,"File:Aagara Lake, Bangalore (2025) 05.jpg","https://commons.wikimedia.org/wiki/File:Aagara_Lake,_Bangalore_(2025)_05.jpg",https://upload.wikimedia.org/wikipedia/commons/9/97/Aagara_Lake%2C_Bangalore_%282025%29_05.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/9/97/Aagara_Lake%2C_Bangalore_%282025%29_05.jpg/960px-Aagara_Lake%2C_Bangalore_%282025%29_05.jpg,4080,3072,Gpkp,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,True,Gpkp / CC BY-SA 4.0 / Wikimedia Commons,2025-08-04,2025-08-04,12.846668,77.491886,False,True,commons
agara-kere,3,"File:Aagara Lake, Bangalore (2025) 06.jpg","https://commons.wikimedia.org/wiki/File:Aagara_Lake,_Bangalore_(2025)_06.jpg",https://upload.wikimedia.org/wikipedia/commons/1/1f/Aagara_Lake%2C_Bangalore_%282025%29_06.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/1/1f/Aagara_Lake%2C_Bangalore_%282025%29_06.jpg/960px-Aagara_Lake%2C_Bangalore_%282025%29_06.jpg,4080,3072,Gpkp,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,True,Gpkp / CC BY-SA 4.0 / Wikimedia Commons,2025-08-04,2025-08-04,12.846668,77.491886,False,True,commons
agara-kere,4,"File:Aagara Lake, Bangalore (2025) 11.jpg","https://commons.wikimedia.org/wiki/File:Aagara_Lake,_Bangalore_(2025)_11.jpg",https://upload.wikimedia.org/wikipedia/commons/f/fa/Aagara_Lake%2C_Bangalore_%282025%29_11.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/f/fa/Aagara_Lake%2C_Bangalore_%282025%29_11.jpg/960px-Aagara_Lake%2C_Bangalore_%282025%29_11.jpg,4080,3072,Gpkp,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,True,Gpkp / CC BY-SA 4.0 / Wikimedia Commons,2025-08-04,2025-08-04,12.849948,77.488415,False,True,commons
agara-kere,5,"File:Aagara Lake, Bangalore (2025) 18.jpg","https://commons.wikimedia.org/wiki/File:Aagara_Lake,_Bangalore_(2025)_18.jpg",https://upload.wikimedia.org/wikipedia/commons/0/0c/Aagara_Lake%2C_Bangalore_%282025%29_18.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/0/0c/Aagara_Lake%2C_Bangalore_%282025%29_18.jpg/960px-Aagara_Lake%2C_Bangalore_%282025%29_18.jpg,4080,3072,Gpkp,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,True,Gpkp / CC BY-SA 4.0 / Wikimedia Commons,2025-08-04,2025-08-04,12.848722,77.489284,False,True,commons
agara-kere,6,"File:Aagara Lake, Bangalore (2025) 19.jpg","https://commons.wikimedia.org/wiki/File:Aagara_Lake,_Bangalore_(2025)_19.jpg",https://upload.wikimedia.org/wikipedia/commons/e/ea/Aagara_Lake%2C_Bangalore_%282025%29_19.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/e/ea/Aagara_Lake%2C_Bangalore_%282025%29_19.jpg/960px-Aagara_Lake%2C_Bangalore_%282025%29_19.jpg,4080,3072,Gpkp,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,True,Gpkp / CC BY-SA 4.0 / Wikimedia Commons,2025-08-04,2025-08-04,12.846668,77.491886,False,True,commons
agara-kere,7,"File:Aagara Lake, Bangalore (2025) 20.jpg","https://commons.wikimedia.org/wiki/File:Aagara_Lake,_Bangalore_(2025)_20.jpg",https://upload.wikimedia.org/wikipedia/commons/2/2b/Aagara_Lake%2C_Bangalore_%282025%29_20.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/2/2b/Aagara_Lake%2C_Bangalore_%282025%29_20.jpg/960px-Aagara_Lake%2C_Bangalore_%282025%29_20.jpg,4080,3072,Gpkp,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,True,Gpkp / CC BY-SA 4.0 / Wikimedia Commons,2025-08-04,2025-08-04,12.850659,77.486867,False,True,commons
agara-kere,8,"File:Aagara Lake, Bangalore (2025) 03.jpg","https://commons.wikimedia.org/wiki/File:Aagara_Lake,_Bangalore_(2025)_03.jpg",https://upload.wikimedia.org/wikipedia/commons/2/28/Aagara_Lake%2C_Bangalore_%282025%29_03.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/2/28/Aagara_Lake%2C_Bangalore_%282025%29_03.jpg/960px-Aagara_Lake%2C_Bangalore_%282025%29_03.jpg,3264,2448,Gpkp,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,True,Gpkp / CC BY-SA 4.0 / Wikimedia Commons,2025-08-04,2025-08-04,12.846668,77.491886,False,True,commons
agara-kunte-8,1,"File:Aagara Lake, Bangalore (2025) 05.jpg","https://commons.wikimedia.org/wiki/File:Aagara_Lake,_Bangalore_(2025)_05.jpg",https://upload.wikimedia.org/wikipedia/commons/9/97/Aagara_Lake%2C_Bangalore_%282025%29_05.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/9/97/Aagara_Lake%2C_Bangalore_%282025%29_05.jpg/960px-Aagara_Lake%2C_Bangalore_%282025%29_05.jpg,4080,3072,Gpkp,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,True,Gpkp / CC BY-SA 4.0 / Wikimedia Commons,2025-08-04,2025-08-04,12.846668,77.491886,False,True,commons
agara-kunte-8,2,"File:Aagara Lake, Bangalore (2025) 06.jpg","https://commons.wikimedia.org/wiki/File:Aagara_Lake,_Bangalore_(2025)_06.jpg",https://upload.wikimedia.org/wikipedia/commons/1/1f/Aagara_Lake%2C_Bangalore_%282025%29_06.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/1/1f/Aagara_Lake%2C_Bangalore_%282025%29_06.jpg/960px-Aagara_Lake%2C_Bangalore_%282025%29_06.jpg,4080,3072,Gpkp,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,True,Gpkp / CC BY-SA 4.0 / Wikimedia Commons,2025-08-04,2025-08-04,12.846668,77.491886,False,True,commons
agara-kunte-8,3,"File:Aagara Lake, Bangalore (2025) 19.jpg","https://commons.wikimedia.org/wiki/File:Aagara_Lake,_Bangalore_(2025)_19.jpg",https://upload.wikimedia.org/wikipedia/commons/e/ea/Aagara_Lake%2C_Bangalore_%282025%29_19.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/e/ea/Aagara_Lake%2C_Bangalore_%282025%29_19.jpg/960px-Aagara_Lake%2C_Bangalore_%282025%29_19.jpg,4080,3072,Gpkp,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,True,Gpkp / CC BY-SA 4.0 / Wikimedia Commons,2025-08-04,2025-08-04,12.846668,77.491886,False,True,commons
agara-kunte-8,4,"File:Aagara Lake, Bangalore (2025) 03.jpg","https://commons.wikimedia.org/wiki/File:Aagara_Lake,_Bangalore_(2025)_03.jpg",https://upload.wikimedia.org/wikipedia/commons/2/28/Aagara_Lake%2C_Bangalore_%282025%29_03.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/2/28/Aagara_Lake%2C_Bangalore_%282025%29_03.jpg/960px-Aagara_Lake%2C_Bangalore_%282025%29_03.jpg,3264,2448,Gpkp,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,True,Gpkp / CC BY-SA 4.0 / Wikimedia Commons,2025-08-04,2025-08-04,12.846668,77.491886,False,True,commons
agara-lake,1,File:Agara Lake view.jpg,https://commons.wikimedia.org/wiki/File:Agara_Lake_view.jpg,https://upload.wikimedia.org/wikipedia/commons/9/96/Agara_Lake_view.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/9/96/Agara_Lake_view.jpg/960px-Agara_Lake_view.jpg,5712,4284,Goyaldevender,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,True,Goyaldevender / CC BY-SA 4.0 / Wikimedia Commons,2024-11-25,2024-12-08,12.923833,77.643744,True,True,commons
agara-lake,2,File:Gazebo in Agara Lake park.jpg,https://commons.wikimedia.org/wiki/File:Gazebo_in_Agara_Lake_park.jpg,https://upload.wikimedia.org/wikipedia/commons/0/09/Gazebo_in_Agara_Lake_park.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/0/09/Gazebo_in_Agara_Lake_park.jpg/960px-Gazebo_in_Agara_Lake_park.jpg,5712,4284,Goyaldevender,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,True,Goyaldevender / CC BY-SA 4.0 / Wikimedia Commons,2024-11-25,2024-12-08,12.923944,77.645814,True,True,commons
agara-lake,3,File:Services in Agara Lake.jpg,https://commons.wikimedia.org/wiki/File:Services_in_Agara_Lake.jpg,https://upload.wikimedia.org/wikipedia/commons/d/dc/Services_in_Agara_Lake.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/d/dc/Services_in_Agara_Lake.jpg/960px-Services_in_Agara_Lake.jpg,4284,5712,Goyaldevender,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,True,Goyaldevender / CC BY-SA 4.0 / Wikimedia Commons,2024-11-25,2024-12-08,12.923522,77.640389,True,True,commons
agara-lake,4,File:Brown Snail.jpg,https://commons.wikimedia.org/wiki/File:Brown_Snail.jpg,https://upload.wikimedia.org/wikipedia/commons/6/62/Brown_Snail.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/6/62/Brown_Snail.jpg/960px-Brown_Snail.jpg,5184,3456,Ashwin06k,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,True,Ashwin06k / CC BY-SA 4.0 / Wikimedia Commons,2015-05-16,2016-06-03,12.920046,77.642694,True,True,commons
agara-lake,5,File:Caterpillars1.jpg,https://commons.wikimedia.org/wiki/File:Caterpillars1.jpg,https://upload.wikimedia.org/wikipedia/commons/4/49/Caterpillars1.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/4/49/Caterpillars1.jpg/960px-Caterpillars1.jpg,5184,3456,Ashwin06k,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,True,Ashwin06k / CC BY-SA 4.0 / Wikimedia Commons,2015-05-16,2016-06-03,12.920046,77.642694,True,True,commons
agara-lake,6,File:Ladybug in Bangalore.jpg,https://commons.wikimedia.org/wiki/File:Ladybug_in_Bangalore.jpg,https://upload.wikimedia.org/wikipedia/commons/5/5c/Ladybug_in_Bangalore.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/5/5c/Ladybug_in_Bangalore.jpg/960px-Ladybug_in_Bangalore.jpg,5184,3456,Ashwin06k,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,True,Ashwin06k / CC BY-SA 4.0 / Wikimedia Commons,2015-05-16,2016-06-03,12.920046,77.642694,True,True,commons
agara-lake,7,File:Agara Lake (25279546271).jpg,https://commons.wikimedia.org/wiki/File:Agara_Lake_(25279546271).jpg,https://upload.wikimedia.org/wikipedia/commons/1/1c/Agara_Lake_%2825279546271%29.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/1/1c/Agara_Lake_%2825279546271%29.jpg/960px-Agara_Lake_%2825279546271%29.jpg,7158,2484,"Ashwin Kumar from Bangalore, India",CC BY-SA 2.0,https://creativecommons.org/licenses/by-sa/2.0,True,"Ashwin Kumar from Bangalore, India / CC BY-SA 2.0 / Wikimedia Commons",2016-02-28,2022-11-02,12.92108,77.643525,True,True,commons
agara-lake,8,File:Birds of Agara.jpg,https://commons.wikimedia.org/wiki/File:Birds_of_Agara.jpg,https://upload.wikimedia.org/wikipedia/commons/0/03/Birds_of_Agara.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/0/03/Birds_of_Agara.jpg/960px-Birds_of_Agara.jpg,3024,4032,Goyaldevender,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,True,Goyaldevender / CC BY-SA 4.0 / Wikimedia Commons,2024-11-25,2024-12-08,12.923239,77.645089,True,True,commons
agara-lake,9,File:Agara lake trail.jpg,https://commons.wikimedia.org/wiki/File:Agara_lake_trail.jpg,https://upload.wikimedia.org/wikipedia/commons/6/6b/Agara_lake_trail.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/6/6b/Agara_lake_trail.jpg/960px-Agara_lake_trail.jpg,3024,4032,prashanthns,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,True,prashanthns / CC BY-SA 3.0 / Wikimedia Commons,2016,2016-08-21,12.923892,77.644714,True,True,commons
agara-lake,10,File:Sunset AgaraLake Bangalore.jpg,https://commons.wikimedia.org/wiki/File:Sunset_AgaraLake_Bangalore.jpg,https://upload.wikimedia.org/wikipedia/commons/2/2c/Sunset_AgaraLake_Bangalore.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/2/2c/Sunset_AgaraLake_Bangalore.jpg/960px-Sunset_AgaraLake_Bangalore.jpg,4000,3000,SukantaBhowmik,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,True,SukantaBhowmik / CC BY-SA 4.0 / Wikimedia Commons,2022-12-29,2025-07-31,12.923139,77.645128,True,True,commons
agara-lake,11,File:Agara Lake - panoramio.jpg,https://commons.wikimedia.org/wiki/File:Agara_Lake_-_panoramio.jpg,https://upload.wikimedia.org/wikipedia/commons/f/f7/Agara_Lake_-_panoramio.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/f/f7/Agara_Lake_-_panoramio.jpg/960px-Agara_Lake_-_panoramio.jpg,3000,4000,vivekmangala,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,True,vivekmangala / CC BY-SA 3.0 / Wikimedia Commons,2008,2016-02-19,12.922159,77.644801,True,True,commons
agara-lake,12,File:Agara Lake - panoramio - vivekmangala.jpg,https://commons.wikimedia.org/wiki/File:Agara_Lake_-_panoramio_-_vivekmangala.jpg,https://upload.wikimedia.org/wikipedia/commons/9/96/Agara_Lake_-_panoramio_-_vivekmangala.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/9/96/Agara_Lake_-_panoramio_-_vivekmangala.jpg/960px-Agara_Lake_-_panoramio_-_vivekmangala.jpg,1792,6384,vivekmangala,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,True,vivekmangala / CC BY-SA 3.0 / Wikimedia Commons,2008,2016-02-19,12.922174,77.644801,True,True,commons
agrahara-lake,1,File:Oriental Darter in Agrahara Lake.jpg,https://commons.wikimedia.org/wiki/File:Oriental_Darter_in_Agrahara_Lake.jpg,https://upload.wikimedia.org/wikipedia/commons/3/3b/Oriental_Darter_in_Agrahara_Lake.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/3/3b/Oriental_Darter_in_Agrahara_Lake.jpg/960px-Oriental_Darter_in_Agrahara_Lake.jpg,2312,3082,Manu.mohan,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,True,Manu.mohan / CC BY-SA 4.0 / Wikimedia Commons,2024-07-27,2024-07-27,13.088389,77.624359,False,True,commons
allasandra-lake,1,File:Portraying Black Winged Stilts.jpg,https://commons.wikimedia.org/wiki/File:Portraying_Black_Winged_Stilts.jpg,https://upload.wikimedia.org/wikipedia/commons/2/22/Portraying_Black_Winged_Stilts.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/2/22/Portraying_Black_Winged_Stilts.jpg/960px-Portraying_Black_Winged_Stilts.jpg,4608,3456,Omkar MK,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,True,Omkar MK / CC BY-SA 4.0 / Wikimedia Commons,2016-02-07,2016-06-25,13.091972,77.584025,False,True,commons
allasandra-lake,2,File:Allalasandra Lake.jpg,https://commons.wikimedia.org/wiki/File:Allalasandra_Lake.jpg,https://upload.wikimedia.org/wikipedia/commons/a/a1/Allalasandra_Lake.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/a/a1/Allalasandra_Lake.jpg/960px-Allalasandra_Lake.jpg,4032,3024,Mythic Society Inscriptions 3D Scanning Project,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,True,Mythic Society Inscriptions 3D Scanning Project / CC BY-SA 4.0 / Wikimedia Commons,2022-01-02,2023-12-09,13.090378,77.585794,False,True,commons
amruthahalli-lake,1,File:Amruthahalli lake leaves.jpg,https://commons.wikimedia.org/wiki/File:Amruthahalli_lake_leaves.jpg,https://upload.wikimedia.org/wikipedia/commons/2/20/Amruthahalli_lake_leaves.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/2/20/Amruthahalli_lake_leaves.jpg/960px-Amruthahalli_lake_leaves.jpg,3024,4032,Revathi Telugu,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,True,Revathi Telugu / CC BY-SA 4.0 / Wikimedia Commons,2021-08-13,2021-08-14,13.062847,77.599244,False,True,commons
amruthahalli-lake,2,File:Amruthahalli lake bird feeder.jpg,https://commons.wikimedia.org/wiki/File:Amruthahalli_lake_bird_feeder.jpg,https://upload.wikimedia.org/wikipedia/commons/4/47/Amruthahalli_lake_bird_feeder.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/4/47/Amruthahalli_lake_bird_feeder.jpg/960px-Amruthahalli_lake_bird_feeder.jpg,3024,4032,Revathi Telugu,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,True,Revathi Telugu / CC BY-SA 4.0 / Wikimedia Commons,2021-08-12,2021-08-14,13.063031,77.596931,False,True,commons
amruthahalli-lake,3,File:Amruthahalli lake flower.jpg,https://commons.wikimedia.org/wiki/File:Amruthahalli_lake_flower.jpg,https://upload.wikimedia.org/wikipedia/commons/1/15/Amruthahalli_lake_flower.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/1/15/Amruthahalli_lake_flower.jpg/960px-Amruthahalli_lake_flower.jpg,4000,3000,Revathi Telugu,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,True,Revathi Telugu / CC BY-SA 4.0 / Wikimedia Commons,2021-08-14,2021-08-14,13.061983,77.599679,False,True,commons
amruthahalli-lake,4,File:Amruthahalli lake temple.jpg,https://commons.wikimedia.org/wiki/File:Amruthahalli_lake_temple.jpg,https://upload.wikimedia.org/wikipedia/commons/6/6c/Amruthahalli_lake_temple.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/6/6c/Amruthahalli_lake_temple.jpg/960px-Amruthahalli_lake_temple.jpg,4000,3000,Revathi Telugu,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,True,Revathi Telugu / CC BY-SA 4.0 / Wikimedia Commons,2021-08-14,2021-08-14,13.062882,77.599477,False,True,commons
amruthahalli-lake,5,File:Amruthahalli lake greenary.jpg,https://commons.wikimedia.org/wiki/File:Amruthahalli_lake_greenary.jpg,https://upload.wikimedia.org/wikipedia/commons/e/e9/Amruthahalli_lake_greenary.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/e/e9/Amruthahalli_lake_greenary.jpg/960px-Amruthahalli_lake_greenary.jpg,4000,3000,Revathi Telugu,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,True,Revathi Telugu / CC BY-SA 4.0 / Wikimedia Commons,2020-12-28,2021-08-14,13.062882,77.599477,False,True,commons
amruthahalli-lake,6,File:Amruthahalli lake.jpg,https://commons.wikimedia.org/wiki/File:Amruthahalli_lake.jpg,https://upload.wikimedia.org/wikipedia/commons/f/ff/Amruthahalli_lake.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/f/ff/Amruthahalli_lake.jpg/960px-Amruthahalli_lake.jpg,4000,3000,Revathi Telugu,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,True,Revathi Telugu / CC BY-SA 4.0 / Wikimedia Commons,2020-11-28,2021-08-14,13.060365,77.599449,False,True,commons
amruthahalli-lake,7,File:Amruthahalli lake big tree.jpg,https://commons.wikimedia.org/wiki/File:Amruthahalli_lake_big_tree.jpg,https://upload.wikimedia.org/wikipedia/commons/7/72/Amruthahalli_lake_big_tree.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/7/72/Amruthahalli_lake_big_tree.jpg/960px-Amruthahalli_lake_big_tree.jpg,2268,4032,Revathi Telugu,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,True,Revathi Telugu / CC BY-SA 4.0 / Wikimedia Commons,2020-12-17,2021-08-14,13.062911,77.599419,False,True,commons
amruthahalli-lake,8,File:Amruthahalli lake trees.jpg,https://commons.wikimedia.org/wiki/File:Amruthahalli_lake_trees.jpg,https://upload.wikimedia.org/wikipedia/commons/6/61/Amruthahalli_lake_trees.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/6/61/Amruthahalli_lake_trees.jpg/960px-Amruthahalli_lake_trees.jpg,2268,4032,Revathi Telugu,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,True,Revathi Telugu / CC BY-SA 4.0 / Wikimedia Commons,2020-11-28,2021-08-14,13.062906,77.599403,False,True,commons
atturu-kere,1,File:Attur Lake Bengaluru urban lake Karnataka India aerial view.jpg,https://commons.wikimedia.org/wiki/File:Attur_Lake_Bengaluru_urban_lake_Karnataka_India_aerial_view.jpg,https://upload.wikimedia.org/wikipedia/commons/4/45/Attur_Lake_Bengaluru_urban_lake_Karnataka_India_aerial_view.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/4/45/Attur_Lake_Bengaluru_urban_lake_Karnataka_India_aerial_view.jpg/960px-Attur_Lake_Bengaluru_urban_lake_Karnataka_India_aerial_view.jpg,8064,4536,"Vraj Acharya, WELL Labs",CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,True,"Vraj Acharya, WELL Labs / CC BY-SA 4.0 / Wikimedia Commons",2025-11-28,2026-04-16,13.11142,77.563035,False,True,commons
bannerughatta-kavalu-kunte,1,File:Bannerghatta zoo lake-1-bannerghatta zoo-bangalore-India.jpg,https://commons.wikimedia.org/wiki/File:Bannerghatta_zoo_lake-1-bannerghatta_zoo-bangalore-India.jpg,https://upload.wikimedia.org/wikipedia/commons/4/44/Bannerghatta_zoo_lake-1-bannerghatta_zoo-bangalore-India.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/4/44/Bannerghatta_zoo_lake-1-bannerghatta_zoo-bangalore-India.jpg/960px-Bannerghatta_zoo_lake-1-bannerghatta_zoo-bangalore-India.jpg,4608,3456,Yercaud-elango,CC BY 4.0,https://creativecommons.org/licenses/by/4.0,True,Yercaud-elango / CC BY 4.0 / Wikimedia Commons,2024-02-23,2024-03-07,12.800173,77.572565,False,True,commons
begur-lake,1,File:Begur-Lake-Bangalore.jpg,https://commons.wikimedia.org/wiki/File:Begur-Lake-Bangalore.jpg,https://upload.wikimedia.org/wikipedia/commons/a/ad/Begur-Lake-Bangalore.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/a/ad/Begur-Lake-Bangalore.jpg/960px-Begur-Lake-Bangalore.jpg,14382,3933,Rajeshodayanchal,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,True,Rajeshodayanchal / CC BY-SA 4.0 / Wikimedia Commons,2018-06-17,2018-06-17,12.877228,77.627023,False,True,commons
bellandur-lake,1,File:Bellandur Lake on a foggy wintery morning.jpg,https://commons.wikimedia.org/wiki/File:Bellandur_Lake_on_a_foggy_wintery_morning.jpg,https://upload.wikimedia.org/wikipedia/commons/f/fd/Bellandur_Lake_on_a_foggy_wintery_morning.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/f/fd/Bellandur_Lake_on_a_foggy_wintery_morning.jpg/960px-Bellandur_Lake_on_a_foggy_wintery_morning.jpg,4928,3264,Ashwin Kumar,CC BY-SA 2.0,https://creativecommons.org/licenses/by-sa/2.0,True,Ashwin Kumar / CC BY-SA 2.0 / Wikimedia Commons,2017-12-14,2022-11-19,,,True,True,commons
bellandur-lake,2,File:Bellandur lake (21559868065).jpg,https://commons.wikimedia.org/wiki/File:Bellandur_lake_(21559868065).jpg,https://upload.wikimedia.org/wikipedia/commons/f/fb/Bellandur_lake_%2821559868065%29.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/f/fb/Bellandur_lake_%2821559868065%29.jpg/960px-Bellandur_lake_%2821559868065%29.jpg,5198,2578,"Ashwin Kumar from Bangalore, India",CC BY-SA 2.0,https://creativecommons.org/licenses/by-sa/2.0,True,"Ashwin Kumar from Bangalore, India / CC BY-SA 2.0 / Wikimedia Commons",2015-08-28,2022-11-05,12.925927,77.665522,True,True,commons
bellandur-lake,3,File:Dying Lake Bellandur.jpg,https://commons.wikimedia.org/wiki/File:Dying_Lake_Bellandur.jpg,https://upload.wikimedia.org/wikipedia/commons/b/bd/Dying_Lake_Bellandur.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/b/bd/Dying_Lake_Bellandur.jpg/960px-Dying_Lake_Bellandur.jpg,4288,2848,Wyrnilla,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,True,Wyrnilla / CC BY-SA 3.0 / Wikimedia Commons,2010-12-24,2011-07-24,,,True,True,commons
bellandur-lake,4,File:Eutrophication of Lake Bellandur.jpg,https://commons.wikimedia.org/wiki/File:Eutrophication_of_Lake_Bellandur.jpg,https://upload.wikimedia.org/wikipedia/commons/0/0f/Eutrophication_of_Lake_Bellandur.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/0/0f/Eutrophication_of_Lake_Bellandur.jpg/960px-Eutrophication_of_Lake_Bellandur.jpg,4288,2848,Wyrnilla,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,True,Wyrnilla / CC BY-SA 3.0 / Wikimedia Commons,2010-12-15,2011-07-24,,,True,True,commons
bellandur-lake,5,File:Bellandur Lake.jpg,https://commons.wikimedia.org/wiki/File:Bellandur_Lake.jpg,https://upload.wikimedia.org/wikipedia/commons/c/cd/Bellandur_Lake.jpg,https://thumb.wikimedia.org/wikipedia/commons/thumb/c/cd/Bellandur_Lake.jpg/960px-Bellandur_Lake.jpg,3765,2321,Ashwin Kumar,CC BY-SA 2.0,https://creativecommons.org/licenses/by-sa/2.0,True,Ashwin Kumar / CC BY-SA 2.0 / Wikimedia Commons,2018-04-07,2022-11-19,,,True,True,commons
