key,ringPixelCount,ringTreePct,ringShrubPct,ringGrassPct,ringCropPct,ringBuiltPct,ringBarePct,ringWaterPct,ringWetlandPct,insidePixelCount,insideWaterPct,insideWetlandPct,insideBuiltPct,source
giddenahalli-lake,12288,21.7,5.4,20.0,39.5,12.3,0.9,0.1,0.0,149,58.4,0.0,0.0,esa-worldcover-2021
giddenahalli-lake-2,13197,13.6,4.2,27.6,43.1,9.3,2.0,0.2,0.0,262,15.6,0.0,0.0,esa-worldcover-2021
giddlahallipura-kere,21244,3.4,35.2,5.9,50.4,2.9,2.3,0.0,0.0,1770,0.0,0.0,0.0,esa-worldcover-2021
girupalya-kere,15529,17.1,14.2,17.6,27.2,23.1,0.8,0.0,0.0,390,0.3,0.0,2.1,esa-worldcover-2021
gollahalli-govt-lake,15068,15.3,3.2,9.9,26.1,37.9,6.3,1.4,0.0,500,0.0,0.0,0.0,esa-worldcover-2021
gollahalli-kere,20528,12.0,8.7,4.7,61.6,12.6,0.4,0.0,0.0,1656,2.7,0.0,0.0,esa-worldcover-2021
gollahalli-kunte,9950,10.1,0.4,5.9,22.0,60.1,1.4,0.0,0.0,8,0.0,0.0,100.0,esa-worldcover-2021
gollahalli-kunte-2,9994,22.4,8.0,25.1,15.0,28.8,0.7,0.2,0.0,9,0.0,0.0,100.0,esa-worldcover-2021
gollapura3r,10691,12.1,1.2,1.4,84.7,0.5,0.0,0.0,0.0,36,0.0,0.0,0.0,esa-worldcover-2021
gollarapalya-kere,13054,25.2,20.7,2.5,50.4,1.3,0.0,0.0,0.0,144,0.0,0.0,0.0,esa-worldcover-2021
gollarapalya-lake,14021,25.3,21.6,12.9,35.0,4.8,0.2,0.3,0.0,327,77.1,0.0,0.0,esa-worldcover-2021
gonakanahalli-kere,21152,7.4,26.6,3.3,59.7,2.9,0.0,0.0,0.0,2295,2.5,0.0,0.0,esa-worldcover-2021
gongadipura-kere,14156,18.4,22.1,7.1,28.3,22.4,1.4,0.3,0.0,612,0.0,0.0,1.5,esa-worldcover-2021
gongadipura-kunte,10139,23.4,21.5,4.5,19.1,30.8,0.2,0.5,0.0,14,0.0,0.0,0.0,esa-worldcover-2021
gonigatpura-lake,13479,3.4,11.9,7.1,65.8,10.8,0.9,0.1,0.0,319,45.1,0.0,0.0,esa-worldcover-2021
gonigatpura-lake-2,15483,5.0,25.2,8.2,52.9,7.0,1.1,0.6,0.0,580,0.0,0.0,1.9,esa-worldcover-2021
gonigatpura-lake-3,22485,4.5,28.8,4.9,56.8,4.5,0.4,0.0,0.0,1453,0.0,0.0,0.0,esa-worldcover-2021
gonipura-1,13583,23.0,18.8,6.9,44.2,7.2,0.0,0.0,0.0,347,13.0,0.0,0.0,esa-worldcover-2021
gonipura-2,13996,28.4,23.3,7.0,38.9,2.0,0.1,0.3,0.0,411,0.0,0.0,0.0,esa-worldcover-2021
gonipura-lake,14708,29.4,35.1,5.3,29.4,0.7,0.0,0.0,0.0,520,0.0,0.0,0.0,esa-worldcover-2021
gonur-lake,15641,2.3,10.5,3.2,76.9,6.1,1.0,0.0,0.0,679,0.0,0.0,0.0,esa-worldcover-2021
gopalpura-kere,14840,12.3,6.3,0.9,75.4,5.1,0.0,0.0,0.0,580,28.1,0.0,0.0,esa-worldcover-2021
gopenahalli-lake,13330,1.8,1.7,6.3,90.0,0.2,0.0,0.0,0.0,236,14.8,0.0,0.0,esa-worldcover-2021
gopsandra-lake,23842,2.1,4.9,0.9,90.6,1.5,0.1,0.0,0.0,4147,0.0,0.0,0.0,esa-worldcover-2021
goravigere-kunte1,10488,3.7,5.9,3.7,64.2,22.3,0.2,0.0,0.0,30,0.0,0.0,6.7,esa-worldcover-2021
goravigere-kunte2,11161,4.5,8.2,3.6,66.1,17.5,0.1,0.0,0.0,81,0.0,0.0,7.4,esa-worldcover-2021
goravigere-kunte3,9749,5.1,6.0,7.5,57.5,21.7,2.2,0.0,0.0,4,0.0,0.0,75.0,esa-worldcover-2021
goravigere-kunte4,10323,3.8,11.2,6.7,49.5,26.4,2.4,0.0,0.0,24,0.0,0.0,0.0,esa-worldcover-2021
gottamaranahalli-lake,19155,7.2,16.9,14.6,50.7,9.5,1.0,0.0,0.0,1404,0.0,0.0,0.0,esa-worldcover-2021
gottigere-kere,20102,17.9,2.9,5.0,6.3,66.4,1.6,0.0,0.0,1262,3.2,0.5,5.4,esa-worldcover-2021
gottigere-kunte1,10158,12.5,1.0,2.9,4.4,78.1,0.6,0.4,0.0,14,0.0,0.0,100.0,esa-worldcover-2021
gottigere-kunte2,10357,30.6,3.3,5.0,1.4,59.6,0.1,0.0,0.0,24,0.0,0.0,8.3,esa-worldcover-2021
gottigere-kunte3,9995,27.7,3.0,4.4,5.2,59.1,0.5,0.1,0.0,9,0.0,0.0,0.0,esa-worldcover-2021
goudanakere,13940,8.0,0.4,0.5,0.6,90.1,0.4,0.0,0.0,485,0.0,0.0,39.2,esa-worldcover-2021
govanhalli-kere,15749,11.6,2.3,0.6,80.7,4.7,0.2,0.0,0.0,554,0.0,0.0,0.0,esa-worldcover-2021
governament-attikere,15602,13.9,1.4,6.3,13.5,61.6,2.6,0.7,0.0,659,31.4,0.0,0.0,esa-worldcover-2021
govindaehettipalya-lake,16266,21.4,1.9,5.0,8.4,60.5,2.4,0.5,0.0,555,60.9,0.0,11.9,esa-worldcover-2021
govindapur-kere,14202,2.3,25.1,2.7,64.2,5.4,0.4,0.0,0.0,378,25.1,0.0,0.0,esa-worldcover-2021
govindapura-kere,18506,7.8,10.8,4.1,69.4,7.9,0.0,0.0,0.0,1385,0.0,0.0,0.0,esa-worldcover-2021
govindapura-lo-kere,14995,10.0,16.2,2.4,70.7,0.2,0.5,0.0,0.0,585,29.6,0.0,0.0,esa-worldcover-2021
govt-dinnekere,10817,15.8,45.4,1.8,30.6,5.9,0.5,0.0,0.0,46,23.9,0.0,0.0,esa-worldcover-2021
govt-gulimangalada-lake,18038,23.7,14.0,9.2,40.9,10.9,0.7,0.5,0.0,1195,8.9,0.0,0.0,esa-worldcover-2021
govt-karabu,10532,17.0,5.9,3.2,21.6,51.3,0.9,0.0,0.0,28,0.0,0.0,10.7,esa-worldcover-2021
govt-karabu-katte,10611,18.2,3.1,14.6,31.1,30.0,3.1,0.0,0.0,40,0.0,0.0,100.0,esa-worldcover-2021
govt-katte,10549,4.4,4.8,3.8,80.0,6.4,0.6,0.0,0.0,27,0.0,0.0,0.0,esa-worldcover-2021
govt-kere,11628,18.8,6.2,23.1,17.8,29.4,2.8,1.9,0.0,135,0.0,0.0,6.7,esa-worldcover-2021
govt-kere-1,17137,4.3,24.9,2.4,61.9,6.4,0.1,0.0,0.0,1139,3.4,0.0,0.0,esa-worldcover-2021
govt-kere-2,14413,4.6,25.6,2.7,61.2,5.1,0.7,0.0,0.0,425,0.0,0.0,0.0,esa-worldcover-2021
govt-lake,14436,23.4,14.0,10.7,26.8,14.1,4.5,6.5,0.0,469,0.2,0.0,1.7,esa-worldcover-2021
govt-lake-newly-created,9605,24.8,13.5,8.4,25.8,17.6,4.2,5.8,0.0,1,0.0,0.0,100.0,esa-worldcover-2021
govt-maggekere,12057,17.5,7.3,3.5,9.0,62.0,0.6,0.0,0.0,122,0.0,0.0,3.3,esa-worldcover-2021
govt-mutsandra-kere,27107,6.7,26.0,6.3,48.6,10.4,1.9,0.0,0.0,4287,0.0,0.0,0.0,esa-worldcover-2021
govt-vaddakere,12588,28.5,6.4,5.5,11.3,45.9,2.3,0.0,0.0,191,25.1,0.0,0.5,esa-worldcover-2021
govt-vadenakere,12135,19.7,19.5,23.2,35.3,2.0,0.2,0.0,0.0,140,44.3,0.0,0.0,esa-worldcover-2021
govt-vodanakunte,13081,11.6,23.3,17.8,19.8,25.3,2.3,0.0,0.0,358,0.0,0.0,46.1,esa-worldcover-2021
gowdana-kere,13440,7.9,9.9,7.5,63.8,10.0,0.5,0.4,0.0,428,0.0,0.0,3.7,esa-worldcover-2021
gramada-kere,20768,16.4,16.2,2.5,36.2,28.5,0.3,0.0,0.0,1700,0.0,0.0,0.0,esa-worldcover-2021
gramadakere,21660,9.1,24.3,4.8,41.7,19.5,0.6,0.0,0.0,2499,0.0,0.0,0.1,esa-worldcover-2021
gramadakere-2,17320,13.0,20.6,5.2,29.4,31.3,0.5,0.0,0.0,1221,0.2,0.0,0.0,esa-worldcover-2021
gubbalal-kere,13528,14.1,5.3,3.3,12.7,64.1,0.5,0.0,0.0,352,2.6,0.0,26.4,esa-worldcover-2021
gubbalal-kunte,10570,32.9,3.2,1.7,5.5,55.4,1.3,0.0,0.0,36,0.0,0.0,61.1,esa-worldcover-2021
gublai-lske,11741,14.3,4.8,4.7,5.2,70.3,0.6,0.0,0.0,86,0.0,0.0,0.0,esa-worldcover-2021
guddadahalli-kere,20826,6.3,14.1,7.2,55.1,11.8,3.9,1.5,0.0,1891,30.2,0.0,0.0,esa-worldcover-2021
guddadahalli-kere-e,12100,2.7,11.0,7.5,44.6,27.2,6.1,0.9,0.0,146,10.3,0.0,0.0,esa-worldcover-2021
guddadahalli-lake,12459,19.5,12.7,3.5,55.8,8.4,0.0,0.0,0.0,142,0.0,0.0,0.0,esa-worldcover-2021
guddegaudanachannoha,12852,6.8,0.3,1.1,91.4,0.4,0.0,0.0,0.0,166,0.0,0.0,0.0,esa-worldcover-2021
guddehatti-lake,15467,19.4,13.4,21.3,26.4,17.0,0.7,1.9,0.0,634,48.7,0.0,0.0,esa-worldcover-2021
guddehatti-lake-2,13426,18.0,9.7,16.2,35.0,15.9,2.4,2.7,0.0,258,74.4,0.0,0.8,esa-worldcover-2021
gudimavu-kunte,10345,32.3,16.5,1.7,37.4,12.0,0.0,0.0,0.0,25,0.0,0.0,0.0,esa-worldcover-2021
guduppana-lake,17659,43.1,14.0,4.4,34.2,4.0,0.2,0.1,0.0,1140,58.8,0.0,3.9,esa-worldcover-2021
guduppana-lake-2,11118,35.0,20.6,6.7,36.7,0.9,0.1,0.0,0.0,60,0.0,0.0,0.0,esa-worldcover-2021
guduvanahalli-lake,18811,2.8,11.8,3.1,79.7,2.4,0.2,0.0,0.0,1481,9.3,0.0,0.0,esa-worldcover-2021
gulagunganahalli-lak,15001,8.8,19.4,18.2,29.8,7.5,15.9,0.5,0.0,393,60.1,0.0,0.0,esa-worldcover-2021
gulakayipura-govt-lake,12846,3.6,29.8,10.5,43.4,8.4,4.3,0.0,0.0,139,0.0,0.0,1.4,esa-worldcover-2021
gulimangala-kunte-1,10298,4.1,11.3,7.0,69.4,7.7,0.4,0.0,0.0,21,0.0,0.0,0.0,esa-worldcover-2021
gulimangala-kunte-2,10276,24.0,12.4,14.8,40.3,5.5,1.9,1.1,0.0,20,0.0,0.0,0.0,esa-worldcover-2021
gulya-down,20803,16.3,22.7,0.3,59.1,1.5,0.1,0.0,0.0,2298,0.0,0.0,0.0,esa-worldcover-2021
gundappanayakanahalli-lake,14199,7.0,14.7,0.1,75.1,3.2,0.0,0.0,0.0,393,0.0,0.0,0.0,esa-worldcover-2021
gundarahalli-lake-2,15692,1.0,9.6,5.5,80.4,1.3,2.2,0.0,0.0,607,1.5,0.0,0.0,esa-worldcover-2021
gundenahalli-kere,19303,9.4,2.9,2.1,73.9,11.1,0.6,0.0,0.0,1543,11.0,0.0,0.0,esa-worldcover-2021
gundur-kere-n,31227,11.7,31.8,4.8,48.4,3.0,0.3,0.0,0.0,4579,1.0,0.0,0.0,esa-worldcover-2021
gunduru-kere,16254,8.4,18.1,4.4,55.8,13.0,0.3,0.0,0.0,973,6.6,0.0,0.0,esa-worldcover-2021
gunduru-lake,16632,5.1,0.2,1.6,3.9,88.5,0.6,0.1,0.0,601,51.9,0.0,6.7,esa-worldcover-2021
guniagrahara-kere-2,13958,8.1,12.5,1.5,54.7,22.8,0.5,0.0,0.0,548,0.0,0.0,0.0,esa-worldcover-2021
guniagrahara-kunte,10172,23.8,4.7,4.6,39.6,27.1,0.2,0.0,0.0,17,0.0,0.0,47.1,esa-worldcover-2021
gunjuru-kunte1,10644,9.7,7.2,5.3,19.5,55.5,2.2,0.7,0.0,40,0.0,0.0,50.0,esa-worldcover-2021
gunjuru-kunte2,10152,4.0,14.8,6.4,66.2,4.2,4.3,0.0,0.0,16,0.0,0.0,0.0,esa-worldcover-2021
gunjuru-kunte3,10059,3.5,29.3,4.1,53.0,10.1,0.0,0.0,0.0,14,0.0,0.0,0.0,esa-worldcover-2021
gunjuru-kunte4,10034,9.3,35.6,2.9,34.2,17.2,0.7,0.1,0.0,12,0.0,0.0,91.7,esa-worldcover-2021
gunjuru-kunte5,10382,21.6,32.0,10.4,16.0,18.2,1.7,0.0,0.0,20,0.0,0.0,0.0,esa-worldcover-2021
gunjuru-kunte6,10241,35.3,30.5,5.0,20.2,9.1,0.1,0.0,0.0,21,0.0,0.0,0.0,esa-worldcover-2021
gunjuru-kunte7,9954,34.6,33.7,6.1,20.0,5.6,0.1,0.0,0.0,8,0.0,0.0,0.0,esa-worldcover-2021
gunjuru-kunte8,9915,17.2,28.2,3.7,26.9,23.4,0.7,0.0,0.0,6,0.0,0.0,100.0,esa-worldcover-2021
gunjuru-kunte9,10740,6.2,47.8,6.4,31.1,6.7,1.9,0.0,0.0,48,0.0,0.0,0.0,esa-worldcover-2021
gunjuruplaya-kere,18991,19.4,25.8,4.9,27.3,20.7,2.0,0.0,0.0,1687,3.1,0.0,0.9,esa-worldcover-2021
gururvanahalli-kere,18280,30.7,26.9,1.7,37.6,3.0,0.1,0.0,0.0,1473,0.0,0.0,0.0,esa-worldcover-2021
guruvanahalli-kere,13606,13.0,5.9,0.7,77.1,2.9,0.1,0.2,0.0,264,0.0,0.0,0.0,esa-worldcover-2021
guttepalya-lake,36759,23.3,35.5,17.5,18.8,1.9,0.1,2.9,0.0,2995,34.8,0.0,3.1,esa-worldcover-2021
guttepalya-lake-2,12806,16.1,18.9,19.0,36.3,6.2,0.5,3.0,0.0,208,37.0,0.0,0.0,esa-worldcover-2021
hado-shiddapura-kere,16947,12.9,19.6,9.2,31.6,21.0,5.7,0.0,0.0,777,41.3,0.0,0.0,esa-worldcover-2021
hadonahalli-kere,18113,2.6,2.5,2.0,83.9,8.5,0.5,0.0,0.0,1161,0.6,0.0,0.0,esa-worldcover-2021
hadosiddapur-a-kunte,10129,13.8,25.7,7.8,24.6,25.7,2.5,0.0,0.0,14,0.0,0.0,0.0,esa-worldcover-2021
hadyalu-kere,28616,11.6,23.6,1.0,55.3,8.2,0.3,0.0,0.0,3658,10.0,0.0,0.0,esa-worldcover-2021
hagaduru-kunte1,10073,16.5,3.1,1.0,6.6,71.9,0.8,0.0,0.0,11,0.0,0.0,100.0,esa-worldcover-2021
hagaduru-kunte2,9764,8.9,4.7,4.4,18.6,59.3,4.0,0.0,0.0,3,0.0,0.0,100.0,esa-worldcover-2021
haji-hosahalli-kere,18085,7.0,37.4,1.0,53.9,0.7,0.0,0.0,0.0,1170,9.0,0.0,0.0,esa-worldcover-2021
haji-hosahalli-kere-s,20178,3.6,18.7,1.4,75.1,1.1,0.2,0.0,0.0,1736,3.2,0.0,0.0,esa-worldcover-2021
haji-hosahalli-n,18929,8.4,23.3,1.5,58.1,8.4,0.2,0.0,0.0,1651,0.0,0.0,0.0,esa-worldcover-2021
hakkibikki-lake,13124,34.6,45.6,15.5,0.8,2.4,0.2,0.9,0.0,193,62.2,0.0,0.0,esa-worldcover-2021
hakkibikki-lake-2,11639,32.4,54.5,11.4,0.5,0.1,0.1,1.1,0.0,83,0.0,0.0,0.0,esa-worldcover-2021
hakkibikki-lake-3,11595,42.1,47.8,9.0,0.1,0.1,0.2,0.7,0.0,84,0.0,0.0,0.0,esa-worldcover-2021
halagevaderahalli-kere-1,18649,15.9,2.1,1.6,2.5,77.1,0.7,0.0,0.0,2268,0.0,0.0,68.7,esa-worldcover-2021
halagevaderahalli-kere-2,13424,23.9,0.5,0.4,0.1,74.9,0.1,0.0,0.0,283,56.2,0.0,0.0,esa-worldcover-2021
halammanapalya-lake,13160,6.2,29.5,9.1,49.0,5.8,0.5,0.0,0.0,253,21.3,0.0,0.0,esa-worldcover-2021
halammanapalya-lake-1,10935,5.0,26.3,12.5,48.7,7.5,0.0,0.0,0.0,45,0.0,0.0,0.0,esa-worldcover-2021
halanayakanahalli-kere,26223,20.9,15.9,3.2,15.0,43.5,1.4,0.1,0.0,3094,2.7,0.0,1.8,esa-worldcover-2021
halasahalli-thippasandra-kunte-1,9923,5.7,22.9,4.7,56.4,10.1,0.3,0.0,0.0,4,0.0,0.0,0.0,esa-worldcover-2021
halasahalli-thippasandra-kunte-2,9795,8.9,15.4,7.9,56.3,9.7,1.7,0.0,0.0,4,0.0,0.0,0.0,esa-worldcover-2021
halasahalli-thippasandra-kunte-3,10982,6.2,15.0,5.3,66.3,3.9,3.3,0.0,0.0,67,0.0,0.0,19.4,esa-worldcover-2021
halasahalli-thippasandra-kunte-4,11593,5.2,19.9,7.1,53.5,11.9,2.4,0.0,0.0,130,0.0,0.0,55.4,esa-worldcover-2021
halasahalli-thippasandra-kunte-5,10220,1.0,17.7,3.8,74.5,2.5,0.6,0.0,0.0,16,0.0,0.0,0.0,esa-worldcover-2021
haldenahalli-lake,14750,19.3,2.8,17.8,41.7,17.9,0.5,0.0,0.0,130,0.0,0.0,0.0,esa-worldcover-2021
hale-chandapura-lake,24720,16.9,6.7,13.2,32.9,29.5,0.8,0.0,0.0,2706,0.7,0.1,0.8,esa-worldcover-2021
hale-chandapura-lake-2,14290,21.3,11.7,13.5,32.2,20.9,0.4,0.0,0.0,398,0.0,0.0,3.3,esa-worldcover-2021
halehalli-kunte,11079,18.9,2.1,3.1,8.9,65.5,1.4,0.0,0.0,74,0.0,0.0,87.8,esa-worldcover-2021
halehalli-south-lake,16332,7.8,6.2,25.8,54.7,5.3,0.1,0.0,0.0,475,0.2,0.0,0.0,esa-worldcover-2021
halenahalli-kere,16410,17.3,21.6,0.3,58.9,1.7,0.2,0.0,0.0,630,6.2,0.0,0.0,esa-worldcover-2021
halenahalli-kere-s,18371,23.9,18.4,0.8,55.9,0.4,0.2,0.4,0.0,833,0.0,0.0,0.0,esa-worldcover-2021
halenahalli-sw,12479,15.4,8.3,0.3,75.5,0.5,0.0,0.0,0.0,155,18.7,0.0,0.0,esa-worldcover-2021
halenahalli-up,12800,12.5,21.2,0.4,64.9,0.4,0.3,0.3,0.0,153,0.0,0.0,0.0,esa-worldcover-2021
halesampigehalli-kunte,10566,21.1,6.5,8.3,28.6,31.9,3.5,0.1,0.0,36,0.0,0.0,0.0,esa-worldcover-2021
haleuru-lake,28901,17.9,16.9,14.1,38.7,10.2,2.1,0.0,0.0,5527,0.2,0.0,0.0,esa-worldcover-2021
hallimarandapalya-lake,13259,8.1,15.1,1.7,70.3,4.8,0.0,0.0,0.0,216,0.0,0.0,0.0,esa-worldcover-2021
hancharahalli-lake,21719,9.6,8.3,4.8,60.8,15.3,1.3,0.0,0.0,2314,0.3,0.0,1.0,esa-worldcover-2021
handenhalli-lake,19672,6.7,20.1,2.2,63.2,7.4,0.3,0.0,0.0,1368,17.8,0.0,0.0,esa-worldcover-2021
handrahalli-kere,12161,9.3,1.2,2.3,8.6,78.4,0.2,0.0,0.0,174,0.0,0.0,0.0,esa-worldcover-2021
hanpalya-kere,12093,20.3,16.6,0.6,58.1,3.5,0.9,0.0,0.0,142,35.9,0.0,0.0,esa-worldcover-2021
hanuman-kunte-new,9780,15.8,8.8,3.2,66.4,5.5,0.2,0.0,0.0,4,0.0,0.0,0.0,esa-worldcover-2021
hanumantapura-lake,18295,2.3,9.1,0.8,83.4,3.4,0.5,0.5,0.0,1231,0.7,0.0,0.0,esa-worldcover-2021
hanumanthapura-kere,15265,13.0,0.1,0.3,0.4,85.6,0.5,0.1,0.0,913,0.1,0.0,92.4,esa-worldcover-2021
hanumanthas-agara-kunte,10948,13.9,11.0,3.8,49.9,20.3,0.7,0.3,0.0,62,0.0,0.0,4.8,esa-worldcover-2021
hanumanttanapalya-kere,26269,28.8,22.3,2.6,41.0,2.0,1.6,1.7,0.0,3249,77.4,0.0,1.0,esa-worldcover-2021
haralakunte,15001,20.3,10.8,0.9,0.5,66.7,0.9,0.0,0.0,838,0.0,0.0,96.1,esa-worldcover-2021
haralakunte-kunte1,9765,12.7,11.8,1.0,3.0,68.1,0.6,2.9,0.0,3,0.0,0.0,100.0,esa-worldcover-2021
haralakunte-kunte2,10024,6.4,0.4,1.0,1.6,90.0,0.6,0.0,0.0,11,0.0,0.0,100.0,esa-worldcover-2021
haralakunte-kunte3,10069,11.7,2.3,4.8,6.5,72.9,0.5,1.4,0.0,11,0.0,0.0,100.0,esa-worldcover-2021
haraluru-kere,18490,18.1,4.3,2.3,11.4,63.5,0.4,0.1,0.0,1040,70.0,0.0,1.0,esa-worldcover-2021
haraluru-kunte,11379,26.8,4.8,2.8,5.7,46.2,1.4,12.3,0.0,104,0.0,0.0,0.0,esa-worldcover-2021
harana-katte,10247,1.8,18.8,20.8,49.3,2.1,4.6,2.6,0.0,21,0.0,0.0,0.0,esa-worldcover-2021
haranakatte,13594,10.7,18.8,3.7,16.6,49.9,0.3,0.0,0.0,270,15.9,0.0,6.7,esa-worldcover-2021
haregadde-lank,14109,14.3,7.2,14.7,37.6,26.0,0.3,0.0,0.0,314,0.0,0.0,0.3,esa-worldcover-2021
harohali-lake,13842,0.0,54.9,0.4,44.4,0.2,0.1,0.0,0.0,276,3.3,0.0,0.0,esa-worldcover-2021
harohali-lake-2,10360,7.5,21.1,0.8,70.6,0.0,0.0,0.0,0.0,18,0.0,0.0,0.0,esa-worldcover-2021
harohall-govt-lake,14412,14.4,14.9,18.9,34.3,12.8,1.1,3.6,0.0,262,0.0,0.0,0.4,esa-worldcover-2021
harohalli-kere,23732,23.4,15.9,3.6,40.8,15.5,0.9,0.0,0.0,2738,0.5,0.0,0.0,esa-worldcover-2021
harohalli-kunte-1,10370,38.1,10.0,1.0,19.6,30.3,1.0,0.0,0.0,24,0.0,0.0,100.0,esa-worldcover-2021
harohalli-kunte-3,10113,28.3,23.4,1.3,20.0,26.5,0.4,0.0,0.0,14,0.0,0.0,21.4,esa-worldcover-2021
harohalli-kunte2,10288,36.3,5.8,1.0,17.0,39.1,0.9,0.0,0.0,20,0.0,0.0,45.0,esa-worldcover-2021
harohallipalya-lake,16280,9.4,22.6,0.1,66.6,1.3,0.0,0.0,0.0,783,0.0,0.0,0.0,esa-worldcover-2021
harokyathanahalli-kere,16066,25.5,15.6,3.5,42.0,13.3,0.0,0.0,0.0,549,5.1,0.0,0.0,esa-worldcover-2021
harokyathanahalli-kunte1,11623,18.7,12.0,5.9,37.1,25.1,1.2,0.0,0.0,132,0.0,0.0,8.3,esa-worldcover-2021
harokyathanahalli-kunte2,10534,8.2,10.9,11.0,62.5,7.1,0.3,0.0,0.0,31,0.0,0.0,0.0,esa-worldcover-2021
harokyathanahalli-kunte3,9833,8.2,9.8,12.7,62.7,5.9,0.7,0.0,0.0,6,0.0,0.0,0.0,esa-worldcover-2021
harokyathanahalli-kunte4,9874,4.9,11.6,9.2,33.4,37.9,3.0,0.0,0.0,6,0.0,0.0,0.0,esa-worldcover-2021
hasarahalli-kere,15089,25.1,2.4,0.2,71.3,0.9,0.0,0.0,0.0,490,0.0,0.0,0.0,esa-worldcover-2021
hebbagodi-kunte-1,11544,16.0,0.1,3.7,3.0,67.0,7.8,2.5,0.0,120,0.0,0.0,99.2,esa-worldcover-2021
hebbagodi-kunte-2,9994,10.2,0.6,0.8,3.1,85.2,0.1,0.0,0.0,9,0.0,0.0,100.0,esa-worldcover-2021
hebbal-lake,29844,41.4,1.8,0.7,9.5,46.2,0.4,0.1,0.0,6431,63.6,0.0,0.1,esa-worldcover-2021
heggadadevanapura-kere,14021,26.8,14.7,3.7,32.9,21.7,0.1,0.0,0.0,268,61.9,0.0,0.0,esa-worldcover-2021
heggadadevanapura-lake,11076,15.8,18.1,4.7,35.9,21.1,3.2,1.2,0.0,50,0.0,0.0,18.0,esa-worldcover-2021
heggadaevanapura-kere-2,12113,11.4,7.5,7.5,44.9,25.3,3.5,0.0,0.0,195,0.0,0.0,71.8,esa-worldcover-2021
hegganahalli-kunte1,11593,2.1,0.0,0.5,0.3,96.8,0.2,0.0,0.0,121,0.0,0.0,76.9,esa-worldcover-2021
hegganahalli-kunte2,9772,1.4,0.6,0.0,0.4,97.6,0.1,0.0,0.0,3,0.0,0.0,100.0,esa-worldcover-2021
hegganahalli-lake,19094,8.0,3.9,4.2,77.3,6.5,0.1,0.1,0.0,1759,37.1,0.0,0.0,esa-worldcover-2021
heggondahalli-kunte-1,9909,10.5,19.5,5.1,49.0,14.6,0.9,0.4,0.0,8,0.0,0.0,0.0,esa-worldcover-2021
heggondahalli-kunte-2,10162,7.8,18.3,9.2,43.9,19.4,0.9,0.4,0.0,17,0.0,0.0,0.0,esa-worldcover-2021
heggondahalli-kunte-3,9765,6.6,15.9,12.1,33.3,29.7,1.9,0.4,0.0,3,0.0,0.0,100.0,esa-worldcover-2021
heggondahalli-kunte-4,10069,11.5,25.6,2.8,50.9,8.7,0.4,0.0,0.0,11,0.0,0.0,0.0,esa-worldcover-2021
heggondanalli-govt-lake,14590,6.6,14.6,10.0,47.9,20.0,1.0,0.0,0.0,391,10.5,0.0,0.0,esa-worldcover-2021
hejjala-e,12181,3.1,6.9,23.2,49.5,16.9,0.3,0.1,0.0,142,79.6,0.0,0.0,esa-worldcover-2021
hejjala-kere,16094,4.7,31.9,31.8,28.7,2.6,0.2,0.0,0.0,602,34.4,0.0,0.0,esa-worldcover-2021
hemigepura-kunte-1,10346,7.5,32.3,8.4,36.5,15.3,0.0,0.0,0.0,26,0.0,0.0,0.0,esa-worldcover-2021
hemigepura-kunte-2,10168,7.2,22.7,7.4,40.0,22.5,0.0,0.1,0.0,17,0.0,0.0,0.0,esa-worldcover-2021
hemigepura-kunte-3,10502,5.1,38.8,9.7,19.1,27.0,0.2,0.0,0.0,29,0.0,0.0,0.0,esa-worldcover-2021
hempapura-kere,11561,13.7,7.2,11.9,63.9,2.8,0.3,0.1,0.0,75,0.0,0.0,0.0,esa-worldcover-2021
hennagara-kere,48092,18.5,11.1,15.6,30.1,22.8,1.2,0.5,0.0,15824,80.5,0.6,0.1,esa-worldcover-2021
hennur-kunte-1,9751,7.6,0.5,0.0,0.2,91.6,0.1,0.0,0.0,4,0.0,0.0,100.0,esa-worldcover-2021
hennur-kunte-2,9868,11.6,0.2,0.5,0.6,86.2,0.9,0.0,0.0,6,0.0,0.0,100.0,esa-worldcover-2021
hennur-lake,21231,7.1,0.9,0.5,1.2,89.4,0.8,0.0,0.0,3713,0.0,0.0,61.4,esa-worldcover-2021
herohalli-kunte1,10444,29.5,37.3,0.6,4.2,27.3,0.5,0.5,0.0,28,0.0,0.0,0.0,esa-worldcover-2021
herohalli-kunte2,10920,40.1,33.5,0.7,2.6,22.7,0.3,0.0,0.0,64,0.0,0.0,0.0,esa-worldcover-2021
herohalli-kunte3,10538,27.2,5.4,0.9,2.7,59.1,0.4,4.3,0.0,36,0.0,0.0,100.0,esa-worldcover-2021
herohalli-kunte4,10623,10.4,12.5,5.3,9.8,60.9,0.7,0.5,0.0,41,0.0,0.0,46.3,esa-worldcover-2021
herohalli-kunte5,9881,9.5,2.0,1.5,2.6,83.8,0.5,0.0,0.0,6,0.0,0.0,100.0,esa-worldcover-2021
herohalli-kunte6-newly-created,11742,7.3,4.1,1.9,2.8,83.6,0.3,0.0,0.0,146,0.0,0.0,49.3,esa-worldcover-2021
herohalli-lake,17536,16.2,3.9,0.7,4.3,74.7,0.3,0.0,0.0,1151,78.4,0.0,0.0,esa-worldcover-2021
