key,pixelCount,lowConfidence,occurrenceMean,occurrenceMedian,pctEverWater,pctNeverWater,pctPermanent,pctSeasonal,pctSeasonalToPermanent,pctPermanentToSeasonal,pctLostPermanent,pctLostSeasonal,pctNewPermanent,pctNewSeasonal,pctEphemeral,seasonalityMeanMonths,recurrenceMean,changeMean,firstYearWithWater,lastYearWithWater,source
kengeri-kunte-8,3,True,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,jrc-gsw-1-5
kengeri-kunte-9,1,True,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,jrc-gsw-1-5
keregulladahalli-kunte,2,True,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,jrc-gsw-1-5
kerekattiganuru-kere,221,False,9.5,5.0,69.2,30.8,0.0,15.8,0.0,0.0,0.0,52.9,0.0,0.0,0.0,0.4,58.8,-60.4,1988,2021,jrc-gsw-1-5
keremare-katte,5,True,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,jrc-gsw-1-5
kethamaranahalli-kere-1,19,False,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,jrc-gsw-1-5
kethamaranahalli-kere-2,60,False,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,jrc-gsw-1-5
kethamaranahalli-kere-3,9,True,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,jrc-gsw-1-5
kethamaranahalli-kere-4,37,True,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,jrc-gsw-1-5
kethamaranahalli-kunte1,1,True,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,jrc-gsw-1-5
kethamaranahalli-kunte2,1,True,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,jrc-gsw-1-5
kethamaranahalli-kunte3,5,True,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,jrc-gsw-1-5
kethohalli-kunte,9,True,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,jrc-gsw-1-5
ketohalli-kere,22,False,11.7,8.0,59.1,40.9,0.0,18.2,0.0,0.0,0.0,0.0,0.0,40.9,0.0,1.8,63.8,65.5,1988,2020,jrc-gsw-1-5
ketohalli-kere-n,16,False,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,jrc-gsw-1-5
ketohalli-kere-s,24,False,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,jrc-gsw-1-5
khajisonnenahalli-kunte1,8,True,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,jrc-gsw-1-5
khajisonnenahalli-kunte10,6,True,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,jrc-gsw-1-5
khajisonnenahalli-kunte2,6,True,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,jrc-gsw-1-5
khajisonnenahalli-kunte3,4,True,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,jrc-gsw-1-5
khajisonnenahalli-kunte4,11,True,0.2,0.0,9.1,90.9,0.0,0.0,0.0,0.0,0.0,9.1,0.0,0.0,0.0,0.0,15.0,-97.0,1988,2019,jrc-gsw-1-5
khajisonnenahalli-kunte4-2,1,True,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,jrc-gsw-1-5
khajisonnenahalli-kunte5,1,True,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,jrc-gsw-1-5
khajisonnenahalli-kunte6,1,True,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,jrc-gsw-1-5
khajisonnenahalli-kunte8,3,True,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,jrc-gsw-1-5
khajisonnenahalli-kunte9,9,True,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,jrc-gsw-1-5
kilaranahalli-lake,62,False,1.9,2.0,59.7,40.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.8,1.6,0.8,90.8,90.8,1998,2005,jrc-gsw-1-5
kiribirana-hosahalli-kere,47,False,6.0,1.0,51.1,48.9,0.0,0.0,0.0,0.0,0.0,4.3,0.0,0.0,21.3,0.0,76.4,45.6,1991,2021,jrc-gsw-1-5
kithaganuru-katte,7,True,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,jrc-gsw-1-5
kithaganuru-kunte-1,5,True,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,jrc-gsw-1-5
kithaganuru-kunte-2,1,True,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,jrc-gsw-1-5
kithaganuru-kunte-3,3,True,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,jrc-gsw-1-5
kithaganuru-kunte-4,4,True,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,jrc-gsw-1-5
kithaganuru-kunte-5,4,True,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,jrc-gsw-1-5
kithaganuru-kunte-6,1,True,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,jrc-gsw-1-5
kittanahalli-kere,74,False,33.4,29.5,63.5,36.5,5.4,20.3,6.8,23.0,0.0,2.7,2.7,2.7,0.0,4.8,78.8,26.4,1988,2021,jrc-gsw-1-5
kittanahallipalya-kere,20,False,1.2,0.0,25.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,1.1,100.0,100.0,,,jrc-gsw-1-5
kittanahallipalya-lo-kere,10,True,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,jrc-gsw-1-5
kitthaganuru-kere,95,False,16.6,11.0,68.4,31.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.9,30.5,0.8,65.3,6.6,1992,2021,jrc-gsw-1-5
kittiganahalli-lake,106,False,8.5,0.0,32.1,67.9,0.0,0.0,0.0,0.0,2.8,1.9,0.0,13.2,13.2,0.6,89.5,53.9,1990,2021,jrc-gsw-1-5
kodagi-singasandra-kere,40,False,24.4,16.5,60.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,45.0,0.7,79.2,8.8,1989,2021,jrc-gsw-1-5
kodagikere,140,False,0.0,0.0,0.7,99.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,27.0,-24.0,,,jrc-gsw-1-5
kodagithirumalapura-kunte,1,True,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,jrc-gsw-1-5
kodagithirumalpura-kere,19,True,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,jrc-gsw-1-5
kodathi-kunte-17,2,True,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,jrc-gsw-1-5
kodathi-kunte1,2,True,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,jrc-gsw-1-5
kodathi-kunte10,1,True,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,jrc-gsw-1-5
kodathi-kunte11,4,True,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,jrc-gsw-1-5
kodathi-kunte12,13,True,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,jrc-gsw-1-5
kodathi-kunte13,1,True,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,jrc-gsw-1-5
kodathi-kunte14,14,True,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,jrc-gsw-1-5
kodathi-kunte15,2,True,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,jrc-gsw-1-5
kodathi-kunte16,3,True,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,jrc-gsw-1-5
kodathi-kunte2,1,True,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,jrc-gsw-1-5
kodathi-kunte3,1,True,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,jrc-gsw-1-5
kodathi-kunte4,1,True,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,jrc-gsw-1-5
kodathi-kunte5,1,True,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,jrc-gsw-1-5
kodathi-kunte6,1,True,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,jrc-gsw-1-5
kodathi-kunte7,9,True,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,jrc-gsw-1-5
kodathi-kunte8,1,True,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,jrc-gsw-1-5
kodathi-kunte9,2,True,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,jrc-gsw-1-5
kodatti-kere,111,False,13.4,13.0,57.7,42.3,0.0,0.0,0.0,0.0,0.0,0.0,14.4,43.2,0.0,4.1,51.5,42.4,1992,2021,jrc-gsw-1-5
kodaturu-kere,1024,False,3.8,2.0,52.8,47.2,0.0,3.8,0.0,0.0,0.0,46.8,0.0,0.0,0.0,0.0,43.5,-65.7,1988,2018,jrc-gsw-1-5
kodgibommanahalli-kere,69,False,25.5,25.0,76.8,23.2,0.0,20.3,24.6,0.0,0.0,1.4,4.3,23.2,2.9,5.6,71.2,24.6,1988,2021,jrc-gsw-1-5
kodigehalli-kere,39,False,2.8,0.0,20.5,79.5,0.0,12.8,0.0,0.0,0.0,5.1,0.0,2.6,0.0,0.3,53.2,-40.9,1988,2021,jrc-gsw-1-5
kodigehalli-kere-2,98,False,7.5,7.0,75.5,24.5,0.0,28.6,0.0,0.0,0.0,4.1,0.0,32.7,2.0,1.6,56.1,32.1,1988,2021,jrc-gsw-1-5
kodigehalli-kere-2-2,47,False,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,jrc-gsw-1-5
kodigehalli-kunte,4,True,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,jrc-gsw-1-5
kodigehalli-kunte-4,2,True,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,jrc-gsw-1-5
kodigehalli-kunte1,4,True,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,jrc-gsw-1-5
kodigehalli-kunte1-2,1,True,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,jrc-gsw-1-5
kodigehalli-kunte2,2,True,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,jrc-gsw-1-5
kodigehalli-kunte2-2,1,True,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,jrc-gsw-1-5
kodigehalli-kunte3,5,True,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,jrc-gsw-1-5
kodigehalli-kunte3-2,1,True,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,jrc-gsw-1-5
kodigehalli-kunte4,2,True,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,jrc-gsw-1-5
kodigehalli-lake,221,False,46.7,55.0,88.2,11.8,23.1,5.4,5.0,5.9,4.5,4.5,26.2,9.0,4.5,7.5,81.5,3.0,1988,2021,jrc-gsw-1-5
kodigehalli-lake-2,7,True,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,jrc-gsw-1-5
kodigehalli-plantation-kunte-1,5,True,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,jrc-gsw-1-5
kodigehalli-plantation-kunte-2,7,True,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,jrc-gsw-1-5
kodihalli-kere,572,False,10.0,4.0,71.5,28.5,0.0,30.8,0.7,0.0,0.0,10.7,0.0,0.7,4.4,1.3,70.3,13.4,1988,2018,jrc-gsw-1-5
kodihalli-kere-2,499,False,3.5,2.0,70.3,29.7,0.0,1.6,0.0,0.0,0.0,51.3,0.0,1.0,16.4,0.0,42.9,-69.9,1988,2021,jrc-gsw-1-5
kodihalli-kere-3,139,True,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,jrc-gsw-1-5
kodihalli-kunte1,4,True,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,jrc-gsw-1-5
kodihalli-kunte2,4,True,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,jrc-gsw-1-5
kodipalya-kere,382,False,8.9,4.0,55.5,44.5,0.0,1.8,0.0,0.3,0.0,1.6,2.6,31.4,17.5,0.9,59.7,-13.3,1992,2021,jrc-gsw-1-5
kodipura-lake,40,False,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,jrc-gsw-1-5
kodlu-kunte-1,4,True,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,jrc-gsw-1-5
kodlu-kunte-2,1,True,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,jrc-gsw-1-5
kogilu-kere,356,False,11.3,5.0,57.9,42.1,0.6,28.7,3.7,3.4,0.0,6.7,0.0,11.2,3.7,2.3,54.2,-19.2,1988,2021,jrc-gsw-1-5
kogilu-kunte,2,True,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,jrc-gsw-1-5
kolapurapalya-kere,134,False,4.4,0.0,39.6,60.4,0.0,0.0,0.0,0.0,0.0,4.5,0.0,19.4,14.9,0.6,52.4,63.1,1992,2021,jrc-gsw-1-5
kolatur-kere,522,False,4.9,0.0,48.9,51.1,0.0,3.8,0.0,0.0,0.0,39.3,0.0,1.9,0.8,0.1,47.9,-36.9,1988,2021,jrc-gsw-1-5
kolipura-kere,21,False,3.1,0.0,23.8,76.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.3,9.5,0.3,100.0,100.0,2015,2021,jrc-gsw-1-5
kollipaya-2r,6,True,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,jrc-gsw-1-5
kolur-kere,44,False,2.6,0.0,27.3,72.7,0.0,4.5,0.0,0.0,0.0,2.3,0.0,13.6,6.8,0.2,42.9,54.4,1988,2018,jrc-gsw-1-5
kolur-kere-2,633,False,3.8,3.0,69.4,30.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.2,60.8,0.1,51.0,-62.7,1989,2019,jrc-gsw-1-5
koluru-gururayanapura-kunte2,1,True,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,jrc-gsw-1-5
koluru-gururayanapura-kunte3,2,True,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,jrc-gsw-1-5
koluru-kunte-1,3,True,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,jrc-gsw-1-5
koluru-kunte-2,2,True,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,jrc-gsw-1-5
koluru-kunte-3,2,True,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,jrc-gsw-1-5
koluru-kunte-4,2,True,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,jrc-gsw-1-5
koluru-nanjunadapura-kunte,7,True,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,jrc-gsw-1-5
koluvarayanahalli-lake,155,False,1.4,0.0,16.8,83.2,0.0,1.9,0.0,0.0,0.0,3.9,0.0,4.5,5.2,0.1,52.7,42.7,1993,2021,jrc-gsw-1-5
komaranappali-south-lake,4,True,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,jrc-gsw-1-5
kommaghatta-gokatte,12,True,2.9,0.0,33.3,66.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.3,79.0,74.0,1992,2021,jrc-gsw-1-5
kommaghatta-govt-lake,179,False,32.1,28.0,61.5,38.5,2.2,2.2,1.1,22.3,1.1,0.0,0.0,24.0,8.4,2.9,86.7,50.4,1988,2021,jrc-gsw-1-5
kommaghatta-katte,6,True,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,jrc-gsw-1-5
kommaghatta-krishnasagara-kunte1,6,True,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,jrc-gsw-1-5
kommaghatta-kunte,4,True,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,jrc-gsw-1-5
kommasandra-kere-1,77,True,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,jrc-gsw-1-5
kommasandra-kunte-1,4,True,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,jrc-gsw-1-5
kommasandra-kunte-2,16,True,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,jrc-gsw-1-5
kommasandra-kunte-3,4,True,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,jrc-gsw-1-5
kommasandra-kunte-4,13,True,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,jrc-gsw-1-5
kommasandra-kunte-5,4,True,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,jrc-gsw-1-5
kommasandra-kunte-6,7,True,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,jrc-gsw-1-5
kommasandra-kunte-7,1,True,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,jrc-gsw-1-5
kommasandra-kunte-8,1,True,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,jrc-gsw-1-5
konadasapura-kunte-5,1,True,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,jrc-gsw-1-5
konadasapura-kunte-6,3,True,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,jrc-gsw-1-5
konadasapura-kunte1,3,True,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,jrc-gsw-1-5
konadasapura-kunte2,5,True,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,jrc-gsw-1-5
konadasapura-kunte3,4,True,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,jrc-gsw-1-5
konadasapura-kunte4,1,True,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,jrc-gsw-1-5
konadaspur-lake,34,False,5.6,0.0,35.3,64.7,0.0,8.8,0.0,0.0,0.0,14.7,0.0,11.8,0.0,0.4,54.4,-23.2,1988,2021,jrc-gsw-1-5
konaghatta-kere,974,False,7.6,0.0,45.5,54.5,0.0,19.2,12.0,0.0,0.0,12.1,0.1,0.0,2.1,1.9,59.0,-44.0,1988,2021,jrc-gsw-1-5
konana-kere,184,False,4.5,1.0,54.9,45.1,0.0,9.8,0.0,0.0,0.0,32.1,0.0,0.0,10.9,0.2,36.5,-17.0,1988,2020,jrc-gsw-1-5
konanakunte-kere,37,False,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,jrc-gsw-1-5
konanakunte-kunte,2,True,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,jrc-gsw-1-5
konappana-agrahara-kunte-1,1,True,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,jrc-gsw-1-5
konappana-agrahara-kunte-2,1,True,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,jrc-gsw-1-5
konappana-agrahara-kunte-3,4,True,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,jrc-gsw-1-5
konappana-agrahara-kunte-4,1,True,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,jrc-gsw-1-5
konappana-agrahara-kunte-5,2,True,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,jrc-gsw-1-5
konappana-agrahara-kunte-6,7,True,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,jrc-gsw-1-5
konappana-agrahara-kunte-7,2,True,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,jrc-gsw-1-5
konappana-agrahara-kunte-8,7,True,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,jrc-gsw-1-5
konappana-agrahara-kunte-9,1,True,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,jrc-gsw-1-5
konappana-agrahara-lake,76,False,5.0,3.0,67.1,32.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.8,0.0,66.8,-16.4,1992,2016,jrc-gsw-1-5
konasandra-lake,106,False,2.3,0.0,21.7,78.3,0.0,0.0,0.0,0.0,0.0,0.0,5.7,9.4,6.6,1.1,92.5,100.0,2021,2021,jrc-gsw-1-5
konasandra-lake-2,19,False,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,jrc-gsw-1-5
konashetty-kere,54,False,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,jrc-gsw-1-5
kondashettihalli-kunte,2,True,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,jrc-gsw-1-5
kondrahalli-lake,187,False,15.8,17.0,73.8,26.2,0.0,16.6,0.0,0.0,0.0,30.5,0.0,13.9,12.3,1.0,67.9,54.5,1988,2021,jrc-gsw-1-5
konena-agrahara-kere,27,False,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,jrc-gsw-1-5
konenaagrahara-kunte1,7,True,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,jrc-gsw-1-5
konenaagrahara-kunte2,1,True,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,jrc-gsw-1-5
koppa-lake,4,True,1.2,0.0,25.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.2,26.0,-20.0,1993,2018,jrc-gsw-1-5
koralahalli-kere,138,False,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,jrc-gsw-1-5
koramangala-kere,12,True,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,jrc-gsw-1-5
koramangala-kere-2,25,False,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,jrc-gsw-1-5
