id,onMap1914,overlapPct1914,historicArea1914M2,source1914,onMap1927,overlapPct1927,historicArea1927M2,source1927,onMap1945,overlapPct1945,historicArea1945M2,source1945,onMap1955,overlapPct1955,historicArea1955M2,source1955,onMap1975,overlapPct1975,historicArea1975M2,source1975,source
gantiganahalli-kere,,,,,False,0.0,0,soi-57g12-1927,,,,,True,58.9,193780,ams-nd44-9-1955,True,31.1,71276,soi-57g12-1978,ams-nd44-9-1955;soi-57g12-1927;soi-57g12-1978
gantiganahalli-kunte-1,,,,,,0.0,0,soi-57g12-1927,,,,,,0.0,0,ams-nd44-9-1955,,0.0,0,soi-57g12-1978,ams-nd44-9-1955;soi-57g12-1927;soi-57g12-1978
gantiganahalli-kunte-2,,,,,False,0.0,0,soi-57g12-1927,,,,,,0.0,0,ams-nd44-9-1955,,0.0,0,soi-57g12-1978,ams-nd44-9-1955;soi-57g12-1927;soi-57g12-1978
gantiganahalli-kunte-3,,,,,,0.0,0,soi-57g12-1927,,,,,,0.0,0,ams-nd44-9-1955,,0.0,0,soi-57g12-1978,ams-nd44-9-1955;soi-57g12-1927;soi-57g12-1978
gantiganahalli-kunte-4,,,,,,0.0,0,soi-57g12-1927,,,,,,0.0,0,ams-nd44-9-1955,,0.0,0,soi-57g12-1978,ams-nd44-9-1955;soi-57g12-1927;soi-57g12-1978
gantiganahalli-kunte-5,,,,,,0.0,0,soi-57g12-1927,,,,,,0.0,0,ams-nd44-9-1955,,0.0,0,soi-57g12-1978,ams-nd44-9-1955;soi-57g12-1927;soi-57g12-1978
garudacharpalya-lake,,,,,,,,,,0.0,0,soi-57h9-1945,,0.0,0,ams-nd44-13-1955,False,0.0,0,soi-57h9-1980,ams-nd44-13-1955;soi-57h9-1945;soi-57h9-1980
garvebhavipalya-lake,,,,,,,,,,0.0,0,soi-57h9-1945,False,0.0,0,ams-nd44-13-1955,True,39.8,25734,soi-57h9-1980,ams-nd44-13-1955;soi-57h9-1945;soi-57h9-1980
gattihalli-govt-lake,,,,,,,,,True,64.0,222665,soi-57h9-1945,True,70.6,261391,ams-nd44-13-1955,True,68.7,198897,soi-57h9-1980,ams-nd44-13-1955;soi-57h9-1945;soi-57h9-1980
gattihalli-kunte-1,,,,,,,,,,0.0,0,soi-57h9-1945,,0.0,0,ams-nd44-13-1955,,0.0,0,soi-57h9-1980,ams-nd44-13-1955;soi-57h9-1945;soi-57h9-1980
gattihalli-kunte-2,,,,,,,,,,0.0,0,soi-57h9-1945,,0.0,0,ams-nd44-13-1955,,0.0,0,soi-57h9-1980,ams-nd44-13-1955;soi-57h9-1945;soi-57h9-1980
gavipura-kunte-1,,,,,,,,,True,0.0,35999,soi-57h9-1945,True,64.7,141954,ams-nd44-13-1955,,0.0,0,soi-57h9-1980,ams-nd44-13-1955;soi-57h9-1945;soi-57h9-1980
gavipura-kunte-2,,,,,,,,,,0.0,0,soi-57h9-1945,,0.0,0,ams-nd44-13-1955,,0.0,0,soi-57h9-1980,ams-nd44-13-1955;soi-57h9-1945;soi-57h9-1980
gavipura-lake,,,,,,,,,True,98.7,21733,soi-57h9-1945,,0.0,0,ams-nd44-13-1955,False,0.0,0,soi-57h9-1980,ams-nd44-13-1955;soi-57h9-1945;soi-57h9-1980
geddalahalli-kunte,,,,,False,0.0,0,soi-57g12-1927,,,,,,0.0,0,ams-nd44-9-1955,,0.0,0,soi-57g12-1978,ams-nd44-9-1955;soi-57g12-1927;soi-57g12-1978
geddalahalli-lake,,,,,True,0.8,31190,soi-57g12-1927,,,,,True,28.6,302758,ams-nd44-9-1955,False,0.0,0,soi-57g12-1978,ams-nd44-9-1955;soi-57g12-1927;soi-57g12-1978
giddanahalli-lake,False,0.0,0,soi-57h5-1914,,,,,,,,,False,0.0,0,ams-nd43-16-1955,True,40.9,56912,soi-57h5-1973,ams-nd43-16-1955;soi-57h5-1914;soi-57h5-1973
giddatapura-lake,,,,,,,,,,,,,False,0.0,0,ams-nd44-13-1955,True,62.6,113168,soi-57h13-1973,ams-nd44-13-1955;soi-57h13-1973
giddenahalli-lake,,,,,,,,,,0.0,0,soi-57h9-1945,,0.0,0,ams-nd44-13-1955,False,0.0,0,soi-57h9-1980,ams-nd44-13-1955;soi-57h9-1945;soi-57h9-1980
giddenahalli-lake-2,,,,,,,,,True,0.0,24442,soi-57h9-1945,,0.0,0,ams-nd44-13-1955,False,0.0,0,soi-57h9-1980,ams-nd44-13-1955;soi-57h9-1945;soi-57h9-1980
giddlahallipura-kere,False,0.0,0,soi-57g16-1914,,,,,,,,,True,44.1,271574,ams-nd44-9-1955,True,30.9,71739,soi-57g16-1974,ams-nd44-9-1955;soi-57g16-1914;soi-57g16-1974
girupalya-kere,False,0.0,0,soi-57h5-1914,,,,,,,,,,0.0,0,ams-nd43-16-1955,False,0.0,0,soi-57h5-1973,ams-nd43-16-1955;soi-57h5-1914;soi-57h5-1973
gollahalli-govt-lake,,,,,,,,,True,74.3,61946,soi-57h9-1945,,0.0,0,ams-nd44-13-1955,True,55.1,34587,soi-57h9-1980,ams-nd44-13-1955;soi-57h9-1945;soi-57h9-1980
gollahalli-kere,False,0.0,0,soi-57g8-1914,,,,,,,,,True,60.7,348069,ams-nd43-12-1955,True,55.1,91693,soi-57g8-1974,ams-nd43-12-1955;soi-57g8-1914;soi-57g8-1974
gollahalli-kunte,,,,,,,,,,0.0,0,soi-57h9-1945,,0.0,0,ams-nd44-13-1955,,0.0,0,soi-57h9-1980,ams-nd44-13-1955;soi-57h9-1945;soi-57h9-1980
gollahalli-kunte-2,,,,,,,,,,0.0,0,soi-57h9-1945,,0.0,0,ams-nd44-13-1955,,0.0,0,soi-57h9-1980,ams-nd44-13-1955;soi-57h9-1945;soi-57h9-1980
gollapura3r,,0.0,0,soi-57g8-1914,,,,,,,,,,0.0,0,ams-nd43-12-1955,,0.0,0,soi-57g8-1974,ams-nd43-12-1955;soi-57g8-1914;soi-57g8-1974
gollarapalya-kere,False,0.0,0,soi-57g8-1914,,,,,,,,,True,0.0,81509,ams-nd43-12-1955,False,0.0,0,soi-57g8-1974,ams-nd43-12-1955;soi-57g8-1914;soi-57g8-1974
gollarapalya-lake,True,49.6,29751,soi-57h5-1914,,,,,,,,,,0.0,0,ams-nd43-16-1955,True,40.7,18807,soi-57h5-1973,ams-nd43-16-1955;soi-57h5-1914;soi-57h5-1973
gonakanahalli-kere,False,0.0,0,soi-57g16-1914,,,,,,,,,True,98.2,479669,ams-nd44-9-1955,True,79.2,201778,soi-57g16-1974,ams-nd44-9-1955;soi-57g16-1914;soi-57g16-1974
gongadipura-kere,False,0.0,0,soi-57h5-1914,,,,,,,,,False,0.0,0,ams-nd43-16-1955,True,0.0,9534,soi-57h5-1973,ams-nd43-16-1955;soi-57h5-1914;soi-57h5-1973
gongadipura-kunte,,0.0,0,soi-57h5-1914,,,,,,,,,,0.0,0,ams-nd43-16-1955,,0.0,0,soi-57h5-1973,ams-nd43-16-1955;soi-57h5-1914;soi-57h5-1973
gonigatpura-lake,,,,,,,,,,,,,,0.0,0,ams-nd44-13-1955,True,18.9,14051,soi-57h13-1973,ams-nd44-13-1955;soi-57h13-1973
gonigatpura-lake-2,,,,,,,,,,,,,,0.0,0,ams-nd44-13-1955,True,44.5,22676,soi-57h13-1973,ams-nd44-13-1955;soi-57h13-1973
gonigatpura-lake-3,,,,,,,,,,,,,False,0.0,0,ams-nd44-13-1955,True,23.6,56709,soi-57h13-1973,ams-nd44-13-1955;soi-57h13-1973
gonipura-1,True,82.5,37210,soi-57h5-1914,,,,,,,,,,0.0,0,ams-nd43-16-1955,True,45.5,25674,soi-57h5-1973,ams-nd43-16-1955;soi-57h5-1914;soi-57h5-1973
gonipura-2,True,85.2,31550,soi-57h5-1914,,,,,,,,,,0.0,0,ams-nd43-16-1955,True,61.8,22180,soi-57h5-1973,ams-nd43-16-1955;soi-57h5-1914;soi-57h5-1973
gonipura-lake,True,17.8,7698,soi-57h5-1914,,,,,,,,,,0.0,0,ams-nd43-16-1955,False,0.0,0,soi-57h5-1973,ams-nd43-16-1955;soi-57h5-1914;soi-57h5-1973
gonur-lake,,,,,,,,,,,,,False,0.0,0,ams-nd44-9-1955,,,,,ams-nd44-9-1955
gopalpura-kere,False,0.0,0,soi-57g8-1914,,,,,,,,,,0.0,0,ams-nd43-12-1955,True,32.4,15690,soi-57g8-1974,ams-nd43-12-1955;soi-57g8-1914;soi-57g8-1974
gopenahalli-lake,,,,,,,,,,,,,True,34.0,99228,ams-nd43-12-1955,False,0.0,0,soi-57g7-1975,ams-nd43-12-1955;soi-57g7-1975
gopsandra-lake,True,52.1,193644,soi-57g16-1914,,,,,,,,,True,75.5,605834,ams-nd44-9-1955,True,71.8,304703,soi-57g16-1974,ams-nd44-9-1955;soi-57g16-1914;soi-57g16-1974
goravigere-kunte1,,0.0,0,soi-57g16-1914,,,,,,,,,,0.0,0,ams-nd44-9-1955,,0.0,0,soi-57g16-1974,ams-nd44-9-1955;soi-57g16-1914;soi-57g16-1974
goravigere-kunte2,False,0.0,0,soi-57g16-1914,,,,,,,,,,0.0,0,ams-nd44-9-1955,,0.0,0,soi-57g16-1974,ams-nd44-9-1955;soi-57g16-1914;soi-57g16-1974
goravigere-kunte3,,0.0,0,soi-57g16-1914,,,,,,,,,,0.0,0,ams-nd44-9-1955,,0.0,0,soi-57g16-1974,ams-nd44-9-1955;soi-57g16-1914;soi-57g16-1974
goravigere-kunte4,,0.0,0,soi-57g16-1914,,,,,,,,,,0.0,0,ams-nd44-9-1955,,0.0,0,soi-57g16-1974,ams-nd44-9-1955;soi-57g16-1914;soi-57g16-1974
gottamaranahalli-lake,,,,,,,,,True,66.5,135628,soi-57h9-1945,True,40.4,72904,ams-nd44-13-1955,True,71.5,87364,soi-57h9-1980,ams-nd44-13-1955;soi-57h9-1945;soi-57h9-1980
gottigere-kere,,,,,,,,,True,61.7,90912,soi-57h9-1945,False,0.0,0,ams-nd44-13-1955,True,60.2,78152,soi-57h9-1980,ams-nd44-13-1955;soi-57h9-1945;soi-57h9-1980
gottigere-kunte1,,,,,,,,,,0.0,0,soi-57h9-1945,,0.0,0,ams-nd44-13-1955,,0.0,0,soi-57h9-1980,ams-nd44-13-1955;soi-57h9-1945;soi-57h9-1980
gottigere-kunte2,,,,,,,,,,0.0,0,soi-57h9-1945,,0.0,0,ams-nd44-13-1955,,0.0,0,soi-57h9-1980,ams-nd44-13-1955;soi-57h9-1945;soi-57h9-1980
gottigere-kunte3,,,,,,,,,,0.0,0,soi-57h9-1945,,0.0,0,ams-nd44-13-1955,,0.0,0,soi-57h9-1980,ams-nd44-13-1955;soi-57h9-1945;soi-57h9-1980
goudanakere,,,,,,,,,,0.0,0,soi-57h9-1945,,0.0,0,ams-nd44-13-1955,False,0.0,0,soi-57h9-1980,ams-nd44-13-1955;soi-57h9-1945;soi-57h9-1980
govanhalli-kere,False,0.0,0,soi-57g8-1914,,,,,,,,,,0.0,0,ams-nd43-12-1955,False,0.0,0,soi-57g8-1974,ams-nd43-12-1955;soi-57g8-1914;soi-57g8-1974
governament-attikere,,,,,,,,,,0.0,0,soi-57h9-1945,False,0.0,0,ams-nd44-13-1955,True,20.5,11270,soi-57h9-1980,ams-nd44-13-1955;soi-57h9-1945;soi-57h9-1980
govindaehettipalya-lake,,,,,,,,,True,70.6,51731,soi-57h9-1945,,0.0,0,ams-nd44-13-1955,False,0.0,0,soi-57h9-1980,ams-nd44-13-1955;soi-57h9-1945;soi-57h9-1980
govindapur-kere,False,0.0,0,soi-57g16-1914,,,,,,,,,True,19.1,81970,ams-nd44-9-1955,True,81.5,59715,soi-57g16-1974,ams-nd44-9-1955;soi-57g16-1914;soi-57g16-1974
govindapura-kere,False,0.0,0,soi-57g16-1914,,,,,,,,,True,64.3,129726,ams-nd44-9-1955,True,31.8,41401,soi-57g16-1974,ams-nd44-9-1955;soi-57g16-1914;soi-57g16-1974
govindapura-lo-kere,False,0.0,0,soi-57g8-1914,,,,,,,,,,0.0,0,ams-nd43-12-1955,False,0.0,0,soi-57g8-1974,ams-nd43-12-1955;soi-57g8-1914;soi-57g8-1974
govt-dinnekere,,,,,,,,,True,100.0,61381,soi-57h9-1945,,0.0,0,ams-nd44-13-1955,True,94.3,9879,soi-57h9-1980,ams-nd44-13-1955;soi-57h9-1945;soi-57h9-1980
govt-gulimangalada-lake,,,,,,,,,True,43.6,133895,soi-57h9-1945,False,0.0,0,ams-nd44-13-1955,True,83.6,157298,soi-57h9-1980,ams-nd44-13-1955;soi-57h9-1945;soi-57h9-1980
govt-karabu,,0.0,0,soi-57g8-1914,,,,,,,,,,0.0,0,ams-nd43-12-1955,,0.0,0,soi-57g8-1974,ams-nd43-12-1955;soi-57g8-1914;soi-57g8-1974
govt-karabu-katte,,,,,,,,,,0.0,0,soi-57h9-1945,,0.0,0,ams-nd44-13-1955,,0.0,0,soi-57h9-1980,ams-nd44-13-1955;soi-57h9-1945;soi-57h9-1980
govt-katte,,,,,,0.0,0,soi-57g12-1927,,,,,,0.0,0,ams-nd44-9-1955,,0.0,0,soi-57g12-1978,ams-nd44-9-1955;soi-57g12-1927;soi-57g12-1978
govt-kere,,,,,,,,,,0.0,0,soi-57h9-1945,,0.0,0,ams-nd44-13-1955,,0.0,0,soi-57h9-1980,ams-nd44-13-1955;soi-57h9-1945;soi-57h9-1980
govt-kere-1,,,,,,,,,,,,,False,0.0,0,ams-nd44-13-1955,True,13.7,13017,soi-57h13-1973,ams-nd44-13-1955;soi-57h13-1973
govt-kere-2,,,,,,,,,,,,,,0.0,0,ams-nd44-13-1955,True,23.4,21279,soi-57h13-1973,ams-nd44-13-1955;soi-57h13-1973
govt-lake,False,0.0,0,soi-57h5-1914,,,,,,,,,,0.0,0,ams-nd43-16-1955,True,0.0,158673,soi-57h5-1973,ams-nd43-16-1955;soi-57h5-1914;soi-57h5-1973
govt-lake-newly-created,,0.0,0,soi-57h5-1914,,,,,,,,,,0.0,0,ams-nd43-16-1955,,0.0,0,soi-57h5-1973,ams-nd43-16-1955;soi-57h5-1914;soi-57h5-1973
govt-maggekere,False,0.0,0,soi-57h5-1914,,,,,,,,,,0.0,0,ams-nd43-16-1955,False,0.0,0,soi-57h5-1973,ams-nd43-16-1955;soi-57h5-1914;soi-57h5-1973
govt-mutsandra-kere,,,,,,,,,,,,,True,65.3,483232,ams-nd44-13-1955,True,74.9,439352,soi-57h13-1973,ams-nd44-13-1955;soi-57h13-1973
govt-vaddakere,,,,,,,,,,0.0,0,soi-57h9-1945,,0.0,0,ams-nd44-13-1955,True,0.0,18977,soi-57h9-1980,ams-nd44-13-1955;soi-57h9-1945;soi-57h9-1980
govt-vadenakere,,,,,,,,,,0.0,0,soi-57h9-1945,,0.0,0,ams-nd44-13-1955,False,0.0,0,soi-57h9-1980,ams-nd44-13-1955;soi-57h9-1945;soi-57h9-1980
govt-vodanakunte,,,,,,,,,,0.0,0,soi-57h9-1945,,0.0,0,ams-nd44-13-1955,False,0.0,0,soi-57h9-1980,ams-nd44-13-1955;soi-57h9-1945;soi-57h9-1980
gowdana-kere,False,0.0,0,soi-57h5-1914,,,,,,,,,,0.0,0,ams-nd43-16-1955,False,0.0,0,soi-57h5-1973,ams-nd43-16-1955;soi-57h5-1914;soi-57h5-1973
gramada-kere,False,0.0,0,soi-57g8-1914,,,,,,,,,False,0.0,0,ams-nd43-12-1955,True,53.6,92849,soi-57g8-1974,ams-nd43-12-1955;soi-57g8-1914;soi-57g8-1974
gramadakere,,,,,,,,,,0.0,0,soi-57h9-1945,False,0.0,0,ams-nd44-13-1955,True,87.4,231461,soi-57h9-1980,ams-nd44-13-1955;soi-57h9-1945;soi-57h9-1980
gramadakere-2,,,,,,,,,True,22.3,159815,soi-57h9-1945,True,68.4,419622,ams-nd44-13-1955,True,90.5,237548,soi-57h9-1980,ams-nd44-13-1955;soi-57h9-1945;soi-57h9-1980
gubbalal-kere,,,,,,,,,True,94.5,116156,soi-57h9-1945,,0.0,0,ams-nd44-13-1955,True,38.8,11391,soi-57h9-1980,ams-nd44-13-1955;soi-57h9-1945;soi-57h9-1980
gubbalal-kunte,,,,,,,,,,0.0,0,soi-57h9-1945,,0.0,0,ams-nd44-13-1955,,0.0,0,soi-57h9-1980,ams-nd44-13-1955;soi-57h9-1945;soi-57h9-1980
gublai-lske,,,,,,,,,,0.0,0,soi-57h9-1945,,0.0,0,ams-nd44-13-1955,,0.0,0,soi-57h9-1980,ams-nd44-13-1955;soi-57h9-1945;soi-57h9-1980
guddadahalli-kere,,,,,,,,,,,,,True,68.5,155317,ams-nd44-9-1955,True,64.0,109972,soi-57g11-1975,ams-nd44-9-1955;soi-57g11-1975
guddadahalli-kere-e,,,,,,,,,,,,,,0.0,0,ams-nd44-9-1955,False,0.0,0,soi-57g11-1975,ams-nd44-9-1955;soi-57g11-1975
guddadahalli-lake,False,0.0,0,soi-57g8-1914,,,,,,,,,,0.0,0,ams-nd43-12-1955,False,0.0,0,soi-57g8-1974,ams-nd43-12-1955;soi-57g8-1914;soi-57g8-1974
guddegaudanachannoha,False,0.0,0,soi-57g8-1914,,,,,,,,,,0.0,0,ams-nd43-12-1955,False,0.0,0,soi-57g8-1974,ams-nd43-12-1955;soi-57g8-1914;soi-57g8-1974
guddehatti-lake,,,,,,,,,True,74.7,95906,soi-57h9-1945,False,0.0,0,ams-nd44-13-1955,True,69.3,47001,soi-57h9-1980,ams-nd44-13-1955;soi-57h9-1945;soi-57h9-1980
guddehatti-lake-2,,,,,,,,,True,96.1,72360,soi-57h9-1945,,0.0,0,ams-nd44-13-1955,False,0.0,0,soi-57h9-1980,ams-nd44-13-1955;soi-57h9-1945;soi-57h9-1980
gudimavu-kunte,,0.0,0,soi-57h5-1914,,,,,,,,,,0.0,0,ams-nd43-16-1955,,0.0,0,soi-57h5-1973,ams-nd43-16-1955;soi-57h5-1914;soi-57h5-1973
guduppana-lake,,,,,,,,,,0.0,0,soi-57h9-1945,False,0.0,0,ams-nd44-13-1955,True,46.7,44313,soi-57h9-1980,ams-nd44-13-1955;soi-57h9-1945;soi-57h9-1980
guduppana-lake-2,,,,,,,,,,0.0,0,soi-57h9-1945,,0.0,0,ams-nd44-13-1955,,0.0,0,soi-57h9-1980,ams-nd44-13-1955;soi-57h9-1945;soi-57h9-1980
guduvanahalli-lake,,,,,,,,,,,,,True,3.9,186739,ams-nd44-9-1955,,,,,ams-nd44-9-1955
gulagunganahalli-lak,False,0.0,0,soi-57h5-1914,,,,,,,,,,0.0,0,ams-nd43-16-1955,False,0.0,0,soi-57h5-1973,ams-nd43-16-1955;soi-57h5-1914;soi-57h5-1973
gulakayipura-govt-lake,,,,,,,,,,,,,,0.0,0,ams-nd44-13-1955,False,0.0,0,soi-57h13-1973,ams-nd44-13-1955;soi-57h13-1973
gulimangala-kunte-1,,,,,,,,,,0.0,0,soi-57h9-1945,,0.0,0,ams-nd44-13-1955,,0.0,0,soi-57h9-1980,ams-nd44-13-1955;soi-57h9-1945;soi-57h9-1980
gulimangala-kunte-2,,,,,,,,,,0.0,0,soi-57h9-1945,,0.0,0,ams-nd44-13-1955,True,0.0,157298,soi-57h9-1980,ams-nd44-13-1955;soi-57h9-1945;soi-57h9-1980
gulya-down,True,43.5,88250,soi-57g8-1914,,,,,,,,,True,79.2,258764,ams-nd43-12-1955,True,87.8,195927,soi-57g8-1974,ams-nd43-12-1955;soi-57g8-1914;soi-57g8-1974
gundappanayakanahalli-lake,,,,,,,,,,,,,,0.0,0,ams-nd43-12-1955,False,0.0,0,soi-57g7-1975,ams-nd43-12-1955;soi-57g7-1975
gundarahalli-lake-2,False,0.0,0,soi-57g16-1914,,,,,,,,,False,0.0,0,ams-nd44-9-1955,False,0.0,0,soi-57g16-1974,ams-nd44-9-1955;soi-57g16-1914;soi-57g16-1974
gundenahalli-kere,False,0.0,0,soi-57g8-1914,,,,,,,,,True,21.1,171584,ams-nd43-12-1955,True,70.8,120818,soi-57g8-1974,ams-nd43-12-1955;soi-57g8-1914;soi-57g8-1974
gundur-kere-n,,,,,,,,,,,,,True,71.8,359870,ams-nd44-13-1955,True,30.5,123447,soi-57h13-1973,ams-nd44-13-1955;soi-57h13-1973
gunduru-kere,,,,,True,72.3,70113,soi-57g12-1927,,,,,True,94.8,252291,ams-nd44-9-1955,True,63.3,62186,soi-57g12-1978,ams-nd44-9-1955;soi-57g12-1927;soi-57g12-1978
gunduru-lake,,,,,False,0.0,0,soi-57g12-1927,,,,,False,0.0,0,ams-nd44-9-1955,False,0.0,0,soi-57g12-1978,ams-nd44-9-1955;soi-57g12-1927;soi-57g12-1978
guniagrahara-kere-2,,,,,False,0.0,0,soi-57g12-1927,,,,,,0.0,0,ams-nd44-9-1955,False,0.0,0,soi-57g12-1978,ams-nd44-9-1955;soi-57g12-1927;soi-57g12-1978
guniagrahara-kunte,,,,,,0.0,0,soi-57g12-1927,,,,,,0.0,0,ams-nd44-9-1955,,0.0,0,soi-57g12-1978,ams-nd44-9-1955;soi-57g12-1927;soi-57g12-1978
gunjuru-kunte1,,,,,,,,,,0.0,0,soi-57h9-1945,,0.0,0,ams-nd44-13-1955,,0.0,0,soi-57h9-1980,ams-nd44-13-1955;soi-57h9-1945;soi-57h9-1980
gunjuru-kunte2,,,,,,,,,,0.0,0,soi-57h9-1945,,0.0,0,ams-nd44-13-1955,,0.0,0,soi-57h9-1980,ams-nd44-13-1955;soi-57h9-1945;soi-57h9-1980
gunjuru-kunte3,,,,,,,,,,0.0,0,soi-57h9-1945,,0.0,0,ams-nd44-13-1955,,0.0,0,soi-57h9-1980,ams-nd44-13-1955;soi-57h9-1945;soi-57h9-1980
gunjuru-kunte4,,,,,,,,,,0.0,0,soi-57h9-1945,,0.0,0,ams-nd44-13-1955,,0.0,0,soi-57h9-1980,ams-nd44-13-1955;soi-57h9-1945;soi-57h9-1980
gunjuru-kunte5,,,,,,,,,,0.0,0,soi-57h9-1945,,0.0,0,ams-nd44-13-1955,,0.0,0,soi-57h9-1980,ams-nd44-13-1955;soi-57h9-1945;soi-57h9-1980
gunjuru-kunte6,,,,,,,,,,0.0,0,soi-57h9-1945,,0.0,0,ams-nd44-13-1955,,0.0,0,soi-57h9-1980,ams-nd44-13-1955;soi-57h9-1945;soi-57h9-1980
gunjuru-kunte7,,,,,,,,,,0.0,0,soi-57h9-1945,,0.0,0,ams-nd44-13-1955,,0.0,0,soi-57h9-1980,ams-nd44-13-1955;soi-57h9-1945;soi-57h9-1980
gunjuru-kunte8,,,,,,,,,,0.0,0,soi-57h9-1945,,0.0,0,ams-nd44-13-1955,,0.0,0,soi-57h9-1980,ams-nd44-13-1955;soi-57h9-1945;soi-57h9-1980
gunjuru-kunte9,,,,,,,,,,0.0,0,soi-57h9-1945,,0.0,0,ams-nd44-13-1955,,0.0,0,soi-57h9-1980,ams-nd44-13-1955;soi-57h9-1945;soi-57h9-1980
gunjuruplaya-kere,,,,,,,,,True,76.1,158387,soi-57h9-1945,True,60.8,107028,ams-nd44-13-1955,True,76.0,115354,soi-57h9-1980,ams-nd44-13-1955;soi-57h9-1945;soi-57h9-1980
gururvanahalli-kere,False,0.0,0,soi-57g8-1914,,,,,,,,,False,0.0,0,ams-nd43-12-1955,True,54.3,70383,soi-57g8-1974,ams-nd43-12-1955;soi-57g8-1914;soi-57g8-1974
guruvanahalli-kere,False,0.0,0,soi-57g8-1914,,,,,,,,,,0.0,0,ams-nd43-12-1955,False,0.0,0,soi-57g8-1974,ams-nd43-12-1955;soi-57g8-1914;soi-57g8-1974
guttepalya-lake,,,,,,,,,True,0.5,45178,soi-57h9-1945,True,48.7,176917,ams-nd44-13-1955,True,31.8,111611,soi-57h9-1980,ams-nd44-13-1955;soi-57h9-1945;soi-57h9-1980
guttepalya-lake-2,,,,,,,,,,0.0,0,soi-57h9-1945,,0.0,0,ams-nd44-13-1955,False,0.0,0,soi-57h9-1980,ams-nd44-13-1955;soi-57h9-1945;soi-57h9-1980
hado-shiddapura-kere,,,,,,,,,True,59.5,59657,soi-57h9-1945,False,0.0,0,ams-nd44-13-1955,True,52.4,50186,soi-57h9-1980,ams-nd44-13-1955;soi-57h9-1945;soi-57h9-1980
hadonahalli-kere,,,,,,,,,,,,,False,0.0,0,ams-nd44-9-1955,True,68.6,67077,soi-57g11-1975,ams-nd44-9-1955;soi-57g11-1975
hadosiddapur-a-kunte,,,,,,,,,,0.0,0,soi-57h9-1945,,0.0,0,ams-nd44-13-1955,,0.0,0,soi-57h9-1980,ams-nd44-13-1955;soi-57h9-1945;soi-57h9-1980
hadyalu-kere,False,0.0,0,soi-57g8-1914,,,,,,,,,True,54.5,1500719,ams-nd43-12-1955,True,69.8,264697,soi-57g8-1974,ams-nd43-12-1955;soi-57g8-1914;soi-57g8-1974
hagaduru-kunte1,,,,,,,,,,,,,,0.0,0,ams-nd44-13-1955,,0.0,0,soi-57h13-1973,ams-nd44-13-1955;soi-57h13-1973
hagaduru-kunte2,,,,,,,,,,,,,,0.0,0,ams-nd44-13-1955,,0.0,0,soi-57h13-1973,ams-nd44-13-1955;soi-57h13-1973
haji-hosahalli-kere,False,0.0,0,soi-57g16-1914,,,,,,,,,False,0.0,0,ams-nd44-9-1955,True,59.7,91199,soi-57g16-1974,ams-nd44-9-1955;soi-57g16-1914;soi-57g16-1974
haji-hosahalli-kere-s,False,0.0,0,soi-57g16-1914,,,,,,,,,True,8.2,52734,ams-nd44-9-1955,True,62.3,113275,soi-57g16-1974,ams-nd44-9-1955;soi-57g16-1914;soi-57g16-1974
haji-hosahalli-n,False,0.0,0,soi-57g16-1914,,,,,,,,,True,100.0,327869,ams-nd44-9-1955,True,96.1,201235,soi-57g16-1974,ams-nd44-9-1955;soi-57g16-1914;soi-57g16-1974
hakkibikki-lake,,,,,,,,,,0.0,0,soi-57h9-1945,,0.0,0,ams-nd44-13-1955,False,0.0,0,soi-57h9-1980,ams-nd44-13-1955;soi-57h9-1945;soi-57h9-1980
hakkibikki-lake-2,,,,,,,,,,0.0,0,soi-57h9-1945,,0.0,0,ams-nd44-13-1955,,0.0,0,soi-57h9-1980,ams-nd44-13-1955;soi-57h9-1945;soi-57h9-1980
hakkibikki-lake-3,,,,,,,,,,0.0,0,soi-57h9-1945,,0.0,0,ams-nd44-13-1955,,0.0,0,soi-57h9-1980,ams-nd44-13-1955;soi-57h9-1945;soi-57h9-1980
halagevaderahalli-kere-1,,,,,,,,,True,38.6,81945,soi-57h9-1945,False,0.0,0,ams-nd44-13-1955,True,12.3,24423,soi-57h9-1980,ams-nd44-13-1955;soi-57h9-1945;soi-57h9-1980
halagevaderahalli-kere-2,,,,,,,,,True,87.8,57757,soi-57h9-1945,,0.0,0,ams-nd44-13-1955,True,34.5,12573,soi-57h9-1980,ams-nd44-13-1955;soi-57h9-1945;soi-57h9-1980
halammanapalya-lake,False,0.0,0,soi-57h5-1914,,,,,,,,,,0.0,0,ams-nd43-16-1955,False,0.0,0,soi-57h5-1973,ams-nd43-16-1955;soi-57h5-1914;soi-57h5-1973
halammanapalya-lake-1,,0.0,0,soi-57h5-1914,,,,,,,,,,0.0,0,ams-nd43-16-1955,,0.0,0,soi-57h5-1973,ams-nd43-16-1955;soi-57h5-1914;soi-57h5-1973
halanayakanahalli-kere,,,,,,,,,True,70.9,225343,soi-57h9-1945,True,39.7,110141,ams-nd44-13-1955,True,62.3,177484,soi-57h9-1980,ams-nd44-13-1955;soi-57h9-1945;soi-57h9-1980
halasahalli-thippasandra-kunte-1,,,,,,,,,,,,,,0.0,0,ams-nd44-13-1955,,0.0,0,soi-57h13-1973,ams-nd44-13-1955;soi-57h13-1973
halasahalli-thippasandra-kunte-2,,,,,,,,,,,,,,0.0,0,ams-nd44-13-1955,,0.0,0,soi-57h13-1973,ams-nd44-13-1955;soi-57h13-1973
