source,mapId,villageCode,district,districtName,taluk,hobli,village,surveyNumber,surveyNumbers,mapImageUrl,imageFile,imageMissing,listPage,listRow
landrecords-lake-digital,1849575,18495,BENGALURU,Bengaluru Urban,BANGALORE-NORTH,YASHAVANTAPURA1,ABBAGERE,75,75,https://landrecords.karnataka.gov.in/service3/FileDownload.aspx?file=%5c%5cbhm-db-pp05%5cDistrict%5cMapshared%5cimages%5c1849575.jpg,data/cache/landrecords_lakes/images/images/1849575.jpg,False,1,0
landrecords-lake-digital,1925433,19254,BENGALURU,Bengaluru Urban,Bangalore North(Additional),YALAHANKA2,AGRAHARA,33,33,https://landrecords.karnataka.gov.in/service3/FileDownload.aspx?file=%5c%5cbhm-db-pp05%5cDistrict%5cMapshared%5cimages%5c1925433.jpg,data/cache/landrecords_lakes/images/images/1925433.jpg,False,1,1
landrecords-lake-digital,4000772,40007,BENGALURU,Bengaluru Urban,BANGALORE-NORTH,Yeshwanthapura,Agraharadasarahalli,72,72,https://landrecords.karnataka.gov.in/service3/FileDownload.aspx?file=%5c%5cbhm-db-pp05%5cDistrict%5cMapshared%5cimages%5c4000772.jpg,data/cache/landrecords_lakes/images/images/4000772.jpg,False,1,2
landrecords-lake-digital,4004280,40042,BENGALURU,Bengaluru Urban,BANGALORE-NORTH,kasaba,Akkithimmanahalli,80,80,https://landrecords.karnataka.gov.in/service3/FileDownload.aspx?file=%5c%5cbhm-db-pp05%5cDistrict%5cMapshared%5cimages%5c4004280.jpg,data/cache/landrecords_lakes/images/images/4004280.jpg,False,1,3
landrecords-lake-digital,1862330,18623,BENGALURU,Bengaluru Urban,bangalore-South,UTTARAHALLI -1,ALAHALLI,30,30,https://landrecords.karnataka.gov.in/service3/FileDownload.aspx?file=%5c%5cbhm-db-pp05%5cDistrict%5cMapshared%5cimages%5c1862330.jpg,data/cache/landrecords_lakes/images/images/1862330.jpg,False,1,4
landrecords-lake-digital,1925215,19252,BENGALURU,Bengaluru Urban,Bangalore North(Additional),YALAHANKA2,ALLALASANDRA,15,15,https://landrecords.karnataka.gov.in/service3/FileDownload.aspx?file=%5c%5cbhm-db-pp05%5cDistrict%5cMapshared%5cimages%5c1925215.jpg,data/cache/landrecords_lakes/images/images/1925215.jpg,False,1,5
landrecords-lake-digital,1925248,19252,BENGALURU,Bengaluru Urban,Bangalore North(Additional),YALAHANKA2,ALLALASANDRA,"48,38",48;38,https://landrecords.karnataka.gov.in/service3/FileDownload.aspx?file=%5c%5cbhm-db-pp05%5cDistrict%5cMapshared%5cimages%5c1925248.jpg,data/cache/landrecords_lakes/images/images/1925248.jpg,False,1,6
landrecords-lake-digital,190961,19096,BENGALURU,Bengaluru Urban,Bangalore-East,VARTURU1,AMANI BELLANDURUKHANE,1,1,https://landrecords.karnataka.gov.in/service3/FileDownload.aspx?file=%5c%5cbhm-db-pp05%5cDistrict%5cMapshared%5cimages%5c190961.jpg,data/cache/landrecords_lakes/images/images/190961.jpg,False,1,7
landrecords-lake-digital,19096319,19096,BENGALURU,Bengaluru Urban,Bangalore-East,VARTURU1,AMANI BELLANDURUKHANE,319,319,https://landrecords.karnataka.gov.in/service3/FileDownload.aspx?file=%5c%5cbhm-db-pp05%5cDistrict%5cMapshared%5cimages%5c19096319.jpg,data/cache/landrecords_lakes/images/images/19096319.jpg,False,1,8
landrecords-lake-digital,1911524,19115,BENGALURU,Bengaluru Urban,Bangalore-East,VARTURU2,AMBALEEPURA,24,24,https://landrecords.karnataka.gov.in/service3/FileDownload.aspx?file=%5c%5cbhm-db-pp05%5cDistrict%5cMapshared%5cimages%5c1911524.jpg,data/cache/landrecords_lakes/images/images/1911524.jpg,False,1,9
landrecords-lake-digital,1911536,19115,BENGALURU,Bengaluru Urban,Bangalore-East,VARTURU2,AMBALEEPURA,36,36,https://landrecords.karnataka.gov.in/service3/FileDownload.aspx?file=%5c%5cbhm-db-pp05%5cDistrict%5cMapshared%5cimages%5c1911536.jpg,data/cache/landrecords_lakes/images/images/1911536.jpg,False,1,10
landrecords-lake-digital,1911541,19115,BENGALURU,Bengaluru Urban,Bangalore-East,VARTURU2,AMBALEEPURA,41,41,https://landrecords.karnataka.gov.in/service3/FileDownload.aspx?file=%5c%5cbhm-db-pp05%5cDistrict%5cMapshared%5cimages%5c1911541.jpg,data/cache/landrecords_lakes/images/images/1911541.jpg,False,1,11
landrecords-lake-digital,19267115,19267,BENGALURU,Bengaluru Urban,Bangalore North(Additional),YALAHANKA3,AMRUTAHALLI,115,115,https://landrecords.karnataka.gov.in/service3/FileDownload.aspx?file=%5c%5cbhm-db-pp05%5cDistrict%5cMapshared%5cimages%5c19267115.jpg,data/cache/landrecords_lakes/images/images/19267115.jpg,False,1,12
landrecords-lake-digital,1923812,19238,BENGALURU,Bengaluru Urban,Bangalore North(Additional),YALAHANKA1,ANANTAPURA,"12,24",12;24,https://landrecords.karnataka.gov.in/service3/FileDownload.aspx?file=%5c%5cbhm-db-pp05%5cDistrict%5cMapshared%5cimages%5c1923812.jpg,data/cache/landrecords_lakes/images/images/1923812.jpg,False,1,13
landrecords-lake-digital,1923892,19238,BENGALURU,Bengaluru Urban,Bangalore North(Additional),YALAHANKA1,ANANTAPURA,92,92,https://landrecords.karnataka.gov.in/service3/FileDownload.aspx?file=%5c%5cbhm-db-pp05%5cDistrict%5cMapshared%5cimages%5c1923892.jpg,data/cache/landrecords_lakes/images/images/1923892.jpg,False,1,14
landrecords-lake-digital,185218,18521,BENGALURU,Bengaluru Urban,BANGALORE-NORTH,YASHAVANTAPURA2,ANDRAHALLI,8,8,https://landrecords.karnataka.gov.in/service3/FileDownload.aspx?file=%5c%5cbhm-db-pp05%5cDistrict%5cMapshared%5cimages%5c185218.jpg,data/cache/landrecords_lakes/images/images/185218.jpg,False,1,15
landrecords-lake-digital,4005210,40052,BENGALURU,Bengaluru Urban,BANGALORE-NORTH,kasaba,Annipura,10,10,https://landrecords.karnataka.gov.in/service3/FileDownload.aspx?file=%5c%5cbhm-db-pp05%5cDistrict%5cMapshared%5cimages%5c4005210.jpg,data/cache/landrecords_lakes/images/images/4005210.jpg,False,1,16
landrecords-lake-digital,1870734,18707,BENGALURU,Bengaluru Urban,bangalore-South,BEGURU - 3,ARAKERE,34,34,https://landrecords.karnataka.gov.in/service3/FileDownload.aspx?file=%5c%5cbhm-db-pp05%5cDistrict%5cMapshared%5cimages%5c1870734.jpg,data/cache/landrecords_lakes/images/images/1870734.jpg,False,1,17
landrecords-lake-digital,4004133,40041,BENGALURU,Bengaluru Urban,BANGALORE-NORTH,kasaba,Arekempanahalli,33,33,https://landrecords.karnataka.gov.in/service3/FileDownload.aspx?file=%5c%5cbhm-db-pp05%5cDistrict%5cMapshared%5cimages%5c4004133.jpg,data/cache/landrecords_lakes/images/images/4004133.jpg,False,1,18
landrecords-lake-digital,1926825,19268,BENGALURU,Bengaluru Urban,Bangalore North(Additional),YALAHANKA3,ATTURU,25,25,https://landrecords.karnataka.gov.in/service3/FileDownload.aspx?file=%5c%5cbhm-db-pp05%5cDistrict%5cMapshared%5cimages%5c1926825.jpg,data/cache/landrecords_lakes/images/images/1926825.jpg,False,1,19
landrecords-lake-digital,1926849,19268,BENGALURU,Bengaluru Urban,Bangalore North(Additional),YALAHANKA3,ATTURU,49,49,https://landrecords.karnataka.gov.in/service3/FileDownload.aspx?file=%5c%5cbhm-db-pp05%5cDistrict%5cMapshared%5cimages%5c1926849.jpg,data/cache/landrecords_lakes/images/images/1926849.jpg,False,2,0
landrecords-lake-digital,1926881,19268,BENGALURU,Bengaluru Urban,Bangalore North(Additional),YALAHANKA3,ATTURU,81,81,https://landrecords.karnataka.gov.in/service3/FileDownload.aspx?file=%5c%5cbhm-db-pp05%5cDistrict%5cMapshared%5cimages%5c1926881.jpg,data/cache/landrecords_lakes/images/images/1926881.jpg,False,2,1
landrecords-lake-digital,18502113,18502,BENGALURU,Bengaluru Urban,BANGALORE-NORTH,YASHAVANTAPURA1,BAGALAGUNTE,113,113,https://landrecords.karnataka.gov.in/service3/FileDownload.aspx?file=%5c%5cbhm-db-pp05%5cDistrict%5cMapshared%5cimages%5c18502113.jpg,data/cache/landrecords_lakes/images/images/18502113.jpg,False,2,2
landrecords-lake-digital,1850234,18502,BENGALURU,Bengaluru Urban,BANGALORE-NORTH,YASHAVANTAPURA1,BAGALAGUNTE,34,34,https://landrecords.karnataka.gov.in/service3/FileDownload.aspx?file=%5c%5cbhm-db-pp05%5cDistrict%5cMapshared%5cimages%5c1850234.jpg,data/cache/landrecords_lakes/images/images/1850234.jpg,False,2,3
landrecords-lake-digital,1850283,18502,BENGALURU,Bengaluru Urban,BANGALORE-NORTH,YASHAVANTAPURA1,BAGALAGUNTE,83,83,https://landrecords.karnataka.gov.in/service3/FileDownload.aspx?file=%5c%5cbhm-db-pp05%5cDistrict%5cMapshared%5cimages%5c1850283.jpg,data/cache/landrecords_lakes/images/images/1850283.jpg,False,2,4
landrecords-lake-digital,19207109,19207,BENGALURU,Bengaluru Urban,Bangalore-East,Marathahalli,BAIRASANDRA,109,109,https://landrecords.karnataka.gov.in/service3/FileDownload.aspx?file=%5c%5cbhm-db-pp05%5cDistrict%5cMapshared%5cimages%5c19207109.jpg,data/cache/landrecords_lakes/images/images/19207109.jpg,False,2,5
landrecords-lake-digital,19207112,19207,BENGALURU,Bengaluru Urban,Bangalore-East,Marathahalli,BAIRASANDRA,112,112,https://landrecords.karnataka.gov.in/service3/FileDownload.aspx?file=%5c%5cbhm-db-pp05%5cDistrict%5cMapshared%5cimages%5c19207112.jpg,data/cache/landrecords_lakes/images/images/19207112.jpg,False,2,6
landrecords-lake-digital,1866641,18666,BENGALURU,Bengaluru Urban,bangalore-South,UTTARAHALLI -4,BAIRASANDRA,41,41,https://landrecords.karnataka.gov.in/service3/FileDownload.aspx?file=%5c%5cbhm-db-pp05%5cDistrict%5cMapshared%5cimages%5c1866641.jpg,data/cache/landrecords_lakes/images/images/1866641.jpg,False,2,7
landrecords-lake-digital,192075,19207,BENGALURU,Bengaluru Urban,Bangalore-East,Marathahalli,BAIRASANDRA,5,5,https://landrecords.karnataka.gov.in/service3/FileDownload.aspx?file=%5c%5cbhm-db-pp05%5cDistrict%5cMapshared%5cimages%5c192075.jpg,data/cache/landrecords_lakes/images/images/192075.jpg,False,2,8
landrecords-lake-digital,1866656,18666,BENGALURU,Bengaluru Urban,bangalore-South,UTTARAHALLI -4,BAIRASANDRA,56,56,https://landrecords.karnataka.gov.in/service3/FileDownload.aspx?file=%5c%5cbhm-db-pp05%5cDistrict%5cMapshared%5cimages%5c1866656.jpg,data/cache/landrecords_lakes/images/images/1866656.jpg,False,2,9
landrecords-lake-digital,1920764,19207,BENGALURU,Bengaluru Urban,Bangalore-East,Marathahalli,BAIRASANDRA,64,64,https://landrecords.karnataka.gov.in/service3/FileDownload.aspx?file=%5c%5cbhm-db-pp05%5cDistrict%5cMapshared%5cimages%5c1920764.jpg,data/cache/landrecords_lakes/images/images/1920764.jpg,False,2,10
landrecords-lake-digital,1919413,19194,BENGALURU,Bengaluru Urban,Bangalore-East,Mahadevapura,BAIYAPPANAHALLI MA KA,13,13,https://landrecords.karnataka.gov.in/service3/FileDownload.aspx?file=%5c%5cbhm-db-pp05%5cDistrict%5cMapshared%5cimages%5c1919413.jpg,data/cache/landrecords_lakes/images/images/1919413.jpg,False,2,11
landrecords-lake-digital,191943,19194,BENGALURU,Bengaluru Urban,Bangalore-East,Mahadevapura,BAIYAPPANAHALLI MA KA,3,3,https://landrecords.karnataka.gov.in/service3/FileDownload.aspx?file=%5c%5cbhm-db-pp05%5cDistrict%5cMapshared%5cimages%5c191943.jpg,data/cache/landrecords_lakes/images/images/191943.jpg,False,2,12
landrecords-lake-digital,1910925,19109,BENGALURU,Bengaluru Urban,Bangalore-East,VARTURU2,BALAGERE,25,25,https://landrecords.karnataka.gov.in/service3/FileDownload.aspx?file=%5c%5cbhm-db-pp05%5cDistrict%5cMapshared%5cimages%5c1910925.jpg,data/cache/landrecords_lakes/images/images/1910925.jpg,False,2,13
landrecords-lake-digital,19052211,19052,BENGALURU,Bengaluru Urban,Bangalore-East,K R PURA1,BANASAVADI,211,211,https://landrecords.karnataka.gov.in/service3/FileDownload.aspx?file=%5c%5cbhm-db-pp05%5cDistrict%5cMapshared%5cimages%5c19052211.jpg,data/cache/landrecords_lakes/images/images/19052211.jpg,False,2,14
landrecords-lake-digital,1868866,18688,BENGALURU,Bengaluru Urban,bangalore-South,BEGURU - 2,BASAPURA,66,66,https://landrecords.karnataka.gov.in/service3/FileDownload.aspx?file=%5c%5cbhm-db-pp05%5cDistrict%5cMapshared%5cimages%5c1868866.jpg,data/cache/landrecords_lakes/images/images/1868866.jpg,False,2,15
landrecords-lake-digital,1870814,18708,BENGALURU,Bengaluru Urban,bangalore-South,BEGURU - 3,BASAVANAPURA,14,14,https://landrecords.karnataka.gov.in/service3/FileDownload.aspx?file=%5c%5cbhm-db-pp05%5cDistrict%5cMapshared%5cimages%5c1870814.jpg,data/cache/landrecords_lakes/images/images/1870814.jpg,False,2,16
landrecords-lake-digital,1904914,19049,BENGALURU,Bengaluru Urban,Bangalore-East,K R PURA1,BASAVANAPURA,14,14,https://landrecords.karnataka.gov.in/service3/FileDownload.aspx?file=%5c%5cbhm-db-pp05%5cDistrict%5cMapshared%5cimages%5c1904914.jpg,data/cache/landrecords_lakes/images/images/1904914.jpg,False,2,17
landrecords-lake-digital,18697334,18697,BENGALURU,Bengaluru Urban,bangalore-South,BEGURU - 3,BEGURU,334,334,https://landrecords.karnataka.gov.in/service3/FileDownload.aspx?file=%5c%5cbhm-db-pp05%5cDistrict%5cMapshared%5cimages%5c18697334.jpg,data/cache/landrecords_lakes/images/images/18697334.jpg,False,2,18
landrecords-lake-digital,18697344,18697,BENGALURU,Bengaluru Urban,bangalore-South,BEGURU - 3,BEGURU,344,344,https://landrecords.karnataka.gov.in/service3/FileDownload.aspx?file=%5c%5cbhm-db-pp05%5cDistrict%5cMapshared%5cimages%5c18697344.jpg,data/cache/landrecords_lakes/images/images/18697344.jpg,False,2,19
landrecords-lake-digital,1869748,18697,BENGALURU,Bengaluru Urban,bangalore-South,BEGURU - 3,BEGURU,48,48,https://landrecords.karnataka.gov.in/service3/FileDownload.aspx?file=%5c%5cbhm-db-pp05%5cDistrict%5cMapshared%5cimages%5c1869748.jpg,data/cache/landrecords_lakes/images/images/1869748.jpg,False,3,0
landrecords-lake-digital,1869752,18697,BENGALURU,Bengaluru Urban,bangalore-South,BEGURU - 3,BEGURU,52,52,https://landrecords.karnataka.gov.in/service3/FileDownload.aspx?file=%5c%5cbhm-db-pp05%5cDistrict%5cMapshared%5cimages%5c1869752.jpg,data/cache/landrecords_lakes/images/images/1869752.jpg,False,3,1
landrecords-lake-digital,1869794,18697,BENGALURU,Bengaluru Urban,bangalore-South,BEGURU - 3,BEGURU,94,94,https://landrecords.karnataka.gov.in/service3/FileDownload.aspx?file=%5c%5cbhm-db-pp05%5cDistrict%5cMapshared%5cimages%5c1869794.jpg,data/cache/landrecords_lakes/images/images/1869794.jpg,False,3,2
landrecords-lake-digital,1914465,19144,BENGALURU,Bengaluru Urban,Bangalore-East,BIDARAHALLI1,BELATTURU,65,65,https://landrecords.karnataka.gov.in/service3/FileDownload.aspx?file=%5c%5cbhm-db-pp05%5cDistrict%5cMapshared%5cimages%5c1914465.jpg,data/cache/landrecords_lakes/images/images/1914465.jpg,False,3,3
landrecords-lake-digital,1911365,19113,BENGALURU,Bengaluru Urban,Bangalore-East,VARTURU2,BELLANDURU,65,65,https://landrecords.karnataka.gov.in/service3/FileDownload.aspx?file=%5c%5cbhm-db-pp05%5cDistrict%5cMapshared%5cimages%5c1911365.jpg,data/cache/landrecords_lakes/images/images/1911365.jpg,False,3,4
landrecords-lake-digital,1924368,19243,BENGALURU,Bengaluru Urban,Bangalore North(Additional),YALAHANKA1,BELLIHALLI,68,68,https://landrecords.karnataka.gov.in/service3/FileDownload.aspx?file=%5c%5cbhm-db-pp05%5cDistrict%5cMapshared%5cimages%5c1924368.jpg,data/cache/landrecords_lakes/images/images/1924368.jpg,False,3,5
landrecords-lake-digital,190922,19092,BENGALURU,Bengaluru Urban,Bangalore-East,VARTURU1,BELURU,2,2,https://landrecords.karnataka.gov.in/service3/FileDownload.aspx?file=%5c%5cbhm-db-pp05%5cDistrict%5cMapshared%5cimages%5c190922.jpg,data/cache/landrecords_lakes/images/images/190922.jpg,False,3,6
landrecords-lake-digital,1909232,19092,BENGALURU,Bengaluru Urban,Bangalore-East,VARTURU1,BELURU,32,32,https://landrecords.karnataka.gov.in/service3/FileDownload.aspx?file=%5c%5cbhm-db-pp05%5cDistrict%5cMapshared%5cimages%5c1909232.jpg,data/cache/landrecords_lakes/images/images/1909232.jpg,False,3,7
landrecords-lake-digital,1919247,19192,BENGALURU,Bengaluru Urban,Bangalore-East,Mahadevapura,BENNIGANAHALLI,47,47,https://landrecords.karnataka.gov.in/service3/FileDownload.aspx?file=%5c%5cbhm-db-pp05%5cDistrict%5cMapshared%5cimages%5c1919247.jpg,data/cache/landrecords_lakes/images/images/1919247.jpg,False,3,8
landrecords-lake-digital,1919255,19192,BENGALURU,Bengaluru Urban,Bangalore-East,Mahadevapura,BENNIGANAHALLI,55,55,https://landrecords.karnataka.gov.in/service3/FileDownload.aspx?file=%5c%5cbhm-db-pp05%5cDistrict%5cMapshared%5cimages%5c1919255.jpg,data/cache/landrecords_lakes/images/images/1919255.jpg,False,3,9
landrecords-lake-digital,1869218,18692,BENGALURU,Bengaluru Urban,bangalore-South,BEGURU - 2,BERATENA AGRAHARA,18,18,https://landrecords.karnataka.gov.in/service3/FileDownload.aspx?file=%5c%5cbhm-db-pp05%5cDistrict%5cMapshared%5cimages%5c1869218.jpg,data/cache/landrecords_lakes/images/images/1869218.jpg,False,3,10
landrecords-lake-digital,1869243,18692,BENGALURU,Bengaluru Urban,bangalore-South,BEGURU - 2,BERATENA AGRAHARA,43,43,https://landrecords.karnataka.gov.in/service3/FileDownload.aspx?file=%5c%5cbhm-db-pp05%5cDistrict%5cMapshared%5cimages%5c1869243.jpg,data/cache/landrecords_lakes/images/images/1869243.jpg,False,3,11
landrecords-lake-digital,1922358,19223,BENGALURU,Bengaluru Urban,Bangalore-East,Bidharahalli3,BHAIRATI,58,58,https://landrecords.karnataka.gov.in/service3/FileDownload.aspx?file=%5c%5cbhm-db-pp05%5cDistrict%5cMapshared%5cimages%5c1922358.jpg,data/cache/landrecords_lakes/images/images/1922358.jpg,False,3,12
landrecords-lake-digital,1910821,19108,BENGALURU,Bengaluru Urban,Bangalore-East,VARTURU2,BHOGANAHALLI,21,21,https://landrecords.karnataka.gov.in/service3/FileDownload.aspx?file=%5c%5cbhm-db-pp05%5cDistrict%5cMapshared%5cimages%5c1910821.jpg,data/cache/landrecords_lakes/images/images/1910821.jpg,False,3,13
landrecords-lake-digital,18704167,18704,BENGALURU,Bengaluru Urban,bangalore-South,BEGURU - 3,BILEKAHALLI,167,167,https://landrecords.karnataka.gov.in/service3/FileDownload.aspx?file=%5c%5cbhm-db-pp05%5cDistrict%5cMapshared%5cimages%5c18704167.jpg,data/cache/landrecords_lakes/images/images/18704167.jpg,False,3,14
landrecords-lake-digital,1870464,18704,BENGALURU,Bengaluru Urban,bangalore-South,BEGURU - 3,BILEKAHALLI,64,64,https://landrecords.karnataka.gov.in/service3/FileDownload.aspx?file=%5c%5cbhm-db-pp05%5cDistrict%5cMapshared%5cimages%5c1870464.jpg,data/cache/landrecords_lakes/images/images/1870464.jpg,False,3,15
landrecords-lake-digital,4002919,40029,BENGALURU,Bengaluru Urban,BANGALORE-NORTH,kasaba,Bilekalli,19,19,https://landrecords.karnataka.gov.in/service3/FileDownload.aspx?file=%5c%5cbhm-db-pp05%5cDistrict%5cMapshared%5cimages%5c4002919.jpg,data/cache/landrecords_lakes/images/images/4002919.jpg,False,3,16
landrecords-lake-digital,19224130,19224,BENGALURU,Bengaluru Urban,Bangalore-East,Bidharahalli3,BILISHIVALE,130,130,https://landrecords.karnataka.gov.in/service3/FileDownload.aspx?file=%5c%5cbhm-db-pp05%5cDistrict%5cMapshared%5cimages%5c19224130.jpg,data/cache/landrecords_lakes/images/images/19224130.jpg,False,3,17
landrecords-lake-digital,40026148,40026,BENGALURU,Bengaluru Urban,BANGALORE-NORTH,kasaba,Binnamangala,148,148,https://landrecords.karnataka.gov.in/service3/FileDownload.aspx?file=%5c%5cbhm-db-pp05%5cDistrict%5cMapshared%5cimages%5c40026148.jpg,data/cache/landrecords_lakes/images/images/40026148.jpg,False,3,18
landrecords-lake-digital,4002699,40026,BENGALURU,Bengaluru Urban,BANGALORE-NORTH,kasaba,Binnamangala,99,99,https://landrecords.karnataka.gov.in/service3/FileDownload.aspx?file=%5c%5cbhm-db-pp05%5cDistrict%5cMapshared%5cimages%5c4002699.jpg,data/cache/landrecords_lakes/images/images/4002699.jpg,False,3,19
landrecords-lake-digital,4002395,40023,BENGALURU,Bengaluru Urban,BANGALORE-NORTH,kasaba,Byadarahalli,95,95,https://landrecords.karnataka.gov.in/service3/FileDownload.aspx?file=%5c%5cbhm-db-pp05%5cDistrict%5cMapshared%5cimages%5c4002395.jpg,data/cache/landrecords_lakes/images/images/4002395.jpg,False,4,0
landrecords-lake-digital,1925375,19253,BENGALURU,Bengaluru Urban,Bangalore North(Additional),YALAHANKA2,BYATARAYAPURA,75,75,https://landrecords.karnataka.gov.in/service3/FileDownload.aspx?file=%5c%5cbhm-db-pp05%5cDistrict%5cMapshared%5cimages%5c1925375.jpg,data/cache/landrecords_lakes/images/images/1925375.jpg,False,4,1
landrecords-lake-digital,1848214,18482,BENGALURU,Bengaluru Urban,BANGALORE-NORTH,KASABA1,BYATEGUTTEPALYA,14,14,https://landrecords.karnataka.gov.in/service3/FileDownload.aspx?file=%5c%5cbhm-db-pp05%5cDistrict%5cMapshared%5cimages%5c1848214.jpg,data/cache/landrecords_lakes/images/images/1848214.jpg,False,4,2
landrecords-lake-digital,1909516,19095,BENGALURU,Bengaluru Urban,Bangalore-East,VARTURU1,CHALLAGHATTA,16,16,https://landrecords.karnataka.gov.in/service3/FileDownload.aspx?file=%5c%5cbhm-db-pp05%5cDistrict%5cMapshared%5cimages%5c1909516.jpg,data/cache/landrecords_lakes/images/images/1909516.jpg,False,4,3
landrecords-lake-digital,187001,18700,BENGALURU,Bengaluru Urban,bangalore-South,BEGURU - 3,CHANDRASHEKHARAPURA,1,1,https://landrecords.karnataka.gov.in/service3/FileDownload.aspx?file=%5c%5cbhm-db-pp05%5cDistrict%5cMapshared%5cimages%5c187001.jpg,data/cache/landrecords_lakes/images/images/187001.jpg,False,4,4
landrecords-lake-digital,1905185,19051,BENGALURU,Bengaluru Urban,Bangalore-East,K R PURA1,CHELAKERE,85,85,https://landrecords.karnataka.gov.in/service3/FileDownload.aspx?file=%5c%5cbhm-db-pp05%5cDistrict%5cMapshared%5cimages%5c1905185.jpg,data/cache/landrecords_lakes/images/images/1905185.jpg,False,4,5
landrecords-lake-digital,191209,19120,BENGALURU,Bengaluru Urban,Bangalore-East,VARTURU2,CHIKKABELLANDURU,9,9,https://landrecords.karnataka.gov.in/service3/FileDownload.aspx?file=%5c%5cbhm-db-pp05%5cDistrict%5cMapshared%5cimages%5c191209.jpg,data/cache/landrecords_lakes/images/images/191209.jpg,False,4,6
landrecords-lake-digital,1926452,19264,BENGALURU,Bengaluru Urban,Bangalore North(Additional),YALAHANKA3,CHIKKABETTADAHALLI,52,52,https://landrecords.karnataka.gov.in/service3/FileDownload.aspx?file=%5c%5cbhm-db-pp05%5cDistrict%5cMapshared%5cimages%5c1926452.jpg,data/cache/landrecords_lakes/images/images/1926452.jpg,False,4,7
landrecords-lake-digital,1866576,18665,BENGALURU,Bengaluru Urban,bangalore-South,UTTARAHALLI -4,CHIKKAKALLASANDRA,76,76,https://landrecords.karnataka.gov.in/service3/FileDownload.aspx?file=%5c%5cbhm-db-pp05%5cDistrict%5cMapshared%5cimages%5c1866576.jpg,data/cache/landrecords_lakes/images/images/1866576.jpg,False,4,8
landrecords-lake-digital,1866583,18665,BENGALURU,Bengaluru Urban,bangalore-South,UTTARAHALLI -4,CHIKKAKALLASANDRA,83,83,https://landrecords.karnataka.gov.in/service3/FileDownload.aspx?file=%5c%5cbhm-db-pp05%5cDistrict%5cMapshared%5cimages%5c1866583.jpg,data/cache/landrecords_lakes/images/images/1866583.jpg,False,4,9
landrecords-lake-digital,4001043,40010,BENGALURU,Bengaluru Urban,BANGALORE-NORTH,kasaba,Chikkamaranahalli,43,43,https://landrecords.karnataka.gov.in/service3/FileDownload.aspx?file=%5c%5cbhm-db-pp05%5cDistrict%5cMapshared%5cimages%5c4001043.jpg,data/cache/landrecords_lakes/images/images/4001043.jpg,False,4,10
landrecords-lake-digital,1907717,19077,BENGALURU,Bengaluru Urban,Bangalore-East,K R PURA3,CHINNAPPANAHALLI,"17,15",17;15,https://landrecords.karnataka.gov.in/service3/FileDownload.aspx?file=%5c%5cbhm-db-pp05%5cDistrict%5cMapshared%5cimages%5c1907717.jpg,data/cache/landrecords_lakes/images/images/1907717.jpg,False,4,11
landrecords-lake-digital,192562,19256,BENGALURU,Bengaluru Urban,Bangalore North(Additional),YALAHANKA2,CHOKKANAHALLI,2,2,https://landrecords.karnataka.gov.in/service3/FileDownload.aspx?file=%5c%5cbhm-db-pp05%5cDistrict%5cMapshared%5cimages%5c192562.jpg,data/cache/landrecords_lakes/images/images/192562.jpg,False,4,12
landrecords-lake-digital,1925666,19256,BENGALURU,Bengaluru Urban,Bangalore North(Additional),YALAHANKA2,CHOKKANAHALLI,66,66,https://landrecords.karnataka.gov.in/service3/FileDownload.aspx?file=%5c%5cbhm-db-pp05%5cDistrict%5cMapshared%5cimages%5c1925666.jpg,data/cache/landrecords_lakes/images/images/1925666.jpg,False,4,13
landrecords-lake-digital,185165,18516,BENGALURU,Bengaluru Urban,BANGALORE-NORTH,YASHAVANTAPURA2,CHOKKASANDRA,5,5,https://landrecords.karnataka.gov.in/service3/FileDownload.aspx?file=%5c%5cbhm-db-pp05%5cDistrict%5cMapshared%5cimages%5c185165.jpg,data/cache/landrecords_lakes/images/images/185165.jpg,False,4,14
landrecords-lake-digital,1871415,18714,BENGALURU,Bengaluru Urban,bangalore-South,KENGERI - 1,CHUDENAPURA,15,15,https://landrecords.karnataka.gov.in/service3/FileDownload.aspx?file=%5c%5cbhm-db-pp05%5cDistrict%5cMapshared%5cimages%5c1871415.jpg,data/cache/landrecords_lakes/images/images/1871415.jpg,False,4,15
landrecords-lake-digital,1861570,18615,BENGALURU,Bengaluru Urban,bangalore-South,UTTARAHALLI -1,CHUNCHAGHATTA,70,70,https://landrecords.karnataka.gov.in/service3/FileDownload.aspx?file=%5c%5cbhm-db-pp05%5cDistrict%5cMapshared%5cimages%5c1861570.jpg,data/cache/landrecords_lakes/images/images/1861570.jpg,False,4,16
landrecords-lake-digital,400282,40028,BENGALURU,Bengaluru Urban,BANGALORE-NORTH,kasaba,Danduupparahalli,2,2,https://landrecords.karnataka.gov.in/service3/FileDownload.aspx?file=%5c%5cbhm-db-pp05%5cDistrict%5cMapshared%5cimages%5c400282.jpg,data/cache/landrecords_lakes/images/images/400282.jpg,False,4,17
landrecords-lake-digital,400651,40065,BENGALURU,Bengaluru Urban,BANGALORE-SOUTH,UTTARAHALLI,Dasarahalli,1,1,https://landrecords.karnataka.gov.in/service3/FileDownload.aspx?file=%5c%5cbhm-db-pp05%5cDistrict%5cMapshared%5cimages%5c400651.jpg,data/cache/landrecords_lakes/images/images/400651.jpg,False,4,18
