source,mapId,villageCode,district,districtName,taluk,hobli,village,surveyNumber,surveyNumbers,mapImageUrl,imageFile,imageMissing,listPage,listRow
landrecords-lake-survey,1997051,19970,Bangalore Rural,Bengaluru Rural,Devanahalli,VIJAYAPURA,GODLAMUDDENAHALLI,51,51,https://landrecords.karnataka.gov.in/service3/FileDownload.aspx?file=%5c%5cbhm-db-pp05%5cDistrict%5cMapshared%5cscanimages%5c1997051.jpg,data/cache/landrecords_lakes/images/scanimages/1997051.jpg,False,77,1
landrecords-lake-survey,1857816,18578,BENGALURU,Bengaluru Urban,BANGALORE-NORTH,DASANAPURA2,GOGANDANAHALLI,16,16,https://landrecords.karnataka.gov.in/service3/FileDownload.aspx?file=%5c%5cbhm-db-pp05%5cDistrict%5cMapshared%5cscanimages%5c1857816.jpg,,True,77,2
landrecords-lake-survey,1857821,18578,BENGALURU,Bengaluru Urban,BANGALORE-NORTH,DASANAPURA2,GOGANDANAHALLI,21,21,https://landrecords.karnataka.gov.in/service3/FileDownload.aspx?file=%5c%5cbhm-db-pp05%5cDistrict%5cMapshared%5cscanimages%5c1857821.jpg,,True,77,3
landrecords-lake-survey,1857823,18578,BENGALURU,Bengaluru Urban,BANGALORE-NORTH,DASANAPURA2,GOGANDANAHALLI,23,23,https://landrecords.karnataka.gov.in/service3/FileDownload.aspx?file=%5c%5cbhm-db-pp05%5cDistrict%5cMapshared%5cscanimages%5c1857823.jpg,,True,77,4
landrecords-lake-survey,1857885,18578,BENGALURU,Bengaluru Urban,BANGALORE-NORTH,DASANAPURA2,GOGANDANAHALLI,85,85,https://landrecords.karnataka.gov.in/service3/FileDownload.aspx?file=%5c%5cbhm-db-pp05%5cDistrict%5cMapshared%5cscanimages%5c1857885.jpg,,True,77,5
landrecords-lake-survey,1857887,18578,BENGALURU,Bengaluru Urban,BANGALORE-NORTH,DASANAPURA2,GOGANDANAHALLI,87,87,https://landrecords.karnataka.gov.in/service3/FileDownload.aspx?file=%5c%5cbhm-db-pp05%5cDistrict%5cMapshared%5cscanimages%5c1857887.jpg,,True,77,6
landrecords-lake-survey,20021134,20021,Bangalore Rural,Bengaluru Rural,Devanahalli,KASABA,GOKARE,134,134,https://landrecords.karnataka.gov.in/service3/FileDownload.aspx?file=%5c%5cbhm-db-pp05%5cDistrict%5cMapshared%5cscanimages%5c20021134.jpg,data/cache/landrecords_lakes/images/scanimages/20021134.jpg,False,77,7
landrecords-lake-survey,20021174,20021,Bangalore Rural,Bengaluru Rural,Devanahalli,KASABA,GOKARE,174,174,https://landrecords.karnataka.gov.in/service3/FileDownload.aspx?file=%5c%5cbhm-db-pp05%5cDistrict%5cMapshared%5cscanimages%5c20021174.jpg,data/cache/landrecords_lakes/images/scanimages/20021174.jpg,False,77,8
landrecords-lake-survey,2011614,20116,Bangalore Rural,Bengaluru Rural,Devanahalli,CHANNARAYAPATTANA,GOKARE BACHCHENAHALLI,14,14,https://landrecords.karnataka.gov.in/service3/FileDownload.aspx?file=%5c%5cbhm-db-pp05%5cDistrict%5cMapshared%5cscanimages%5c2011614.jpg,data/cache/landrecords_lakes/images/scanimages/2011614.jpg,False,77,9
landrecords-lake-survey,201166,20116,Bangalore Rural,Bengaluru Rural,Devanahalli,CHANNARAYAPATTANA,GOKARE BACHCHENAHALLI,6,6,https://landrecords.karnataka.gov.in/service3/FileDownload.aspx?file=%5c%5cbhm-db-pp05%5cDistrict%5cMapshared%5cscanimages%5c201166.jpg,data/cache/landrecords_lakes/images/scanimages/201166.jpg,False,77,10
landrecords-lake-survey,1897015,18970,BENGALURU,Bengaluru Urban,Anekal,ATTIBELE2,GOLLA HALLI,15,15,https://landrecords.karnataka.gov.in/service3/FileDownload.aspx?file=%5c%5cbhm-db-pp05%5cDistrict%5cMapshared%5cscanimages%5c1897015.jpg,data/cache/landrecords_lakes/images/scanimages/1897015.jpg,False,77,11
landrecords-lake-survey,189705,18970,BENGALURU,Bengaluru Urban,Anekal,ATTIBELE2,GOLLA HALLI,5,5,https://landrecords.karnataka.gov.in/service3/FileDownload.aspx?file=%5c%5cbhm-db-pp05%5cDistrict%5cMapshared%5cscanimages%5c189705.jpg,data/cache/landrecords_lakes/images/scanimages/189705.jpg,False,77,12
landrecords-lake-survey,19459110,19459,Bangalore Rural,Bengaluru Rural,Nelamangala,KASABA,GOLLAHALLI,110,110,https://landrecords.karnataka.gov.in/service3/FileDownload.aspx?file=%5c%5cbhm-db-pp05%5cDistrict%5cMapshared%5cscanimages%5c19459110.jpg,data/cache/landrecords_lakes/images/scanimages/19459110.jpg,False,77,13
landrecords-lake-survey,1889820,18898,BENGALURU,Bengaluru Urban,Anekal,JIGANI,GOLLAHALLI,20,20,https://landrecords.karnataka.gov.in/service3/FileDownload.aspx?file=%5c%5cbhm-db-pp05%5cDistrict%5cMapshared%5cscanimages%5c1889820.jpg,data/cache/landrecords_lakes/images/scanimages/1889820.tif,False,77,14
landrecords-lake-survey,1945923,19459,Bangalore Rural,Bengaluru Rural,Nelamangala,KASABA,GOLLAHALLI,23,23,https://landrecords.karnataka.gov.in/service3/FileDownload.aspx?file=%5c%5cbhm-db-pp05%5cDistrict%5cMapshared%5cscanimages%5c1945923.jpg,data/cache/landrecords_lakes/images/scanimages/1945923.jpg,False,77,15
landrecords-lake-survey,186223,18622,BENGALURU,Bengaluru Urban,bangalore-South,UTTARAHALLI -1,GOLLAHALLI,3,3,https://landrecords.karnataka.gov.in/service3/FileDownload.aspx?file=%5c%5cbhm-db-pp05%5cDistrict%5cMapshared%5cscanimages%5c186223.jpg,data/cache/landrecords_lakes/images/scanimages/186223.jpg,False,77,16
landrecords-lake-survey,1862234,18622,BENGALURU,Bengaluru Urban,bangalore-South,UTTARAHALLI -1,GOLLAHALLI,34,34,https://landrecords.karnataka.gov.in/service3/FileDownload.aspx?file=%5c%5cbhm-db-pp05%5cDistrict%5cMapshared%5cscanimages%5c1862234.jpg,data/cache/landrecords_lakes/images/scanimages/1862234.jpg,False,77,17
landrecords-lake-survey,1862238,18622,BENGALURU,Bengaluru Urban,bangalore-South,UTTARAHALLI -1,GOLLAHALLI,38,38,https://landrecords.karnataka.gov.in/service3/FileDownload.aspx?file=%5c%5cbhm-db-pp05%5cDistrict%5cMapshared%5cscanimages%5c1862238.jpg,data/cache/landrecords_lakes/images/scanimages/1862238.jpg,False,77,18
landrecords-lake-survey,1996638,19966,Bangalore Rural,Bengaluru Rural,Devanahalli,VIJAYAPURA,GOLLAHALLI,38,38,https://landrecords.karnataka.gov.in/service3/FileDownload.aspx?file=%5c%5cbhm-db-pp05%5cDistrict%5cMapshared%5cscanimages%5c1996638.jpg,data/cache/landrecords_lakes/images/scanimages/1996638.jpg,False,77,19
landrecords-lake-survey,1889844,18898,BENGALURU,Bengaluru Urban,Anekal,JIGANI,GOLLAHALLI,44,44,https://landrecords.karnataka.gov.in/service3/FileDownload.aspx?file=%5c%5cbhm-db-pp05%5cDistrict%5cMapshared%5cscanimages%5c1889844.jpg,,True,78,0
landrecords-lake-survey,1945948,19459,Bangalore Rural,Bengaluru Rural,Nelamangala,KASABA,GOLLAHALLI,48,48,https://landrecords.karnataka.gov.in/service3/FileDownload.aspx?file=%5c%5cbhm-db-pp05%5cDistrict%5cMapshared%5cscanimages%5c1945948.jpg,data/cache/landrecords_lakes/images/scanimages/1945948.jpg,False,78,1
landrecords-lake-survey,1945978,19459,Bangalore Rural,Bengaluru Rural,Nelamangala,KASABA,GOLLAHALLI,78,78,https://landrecords.karnataka.gov.in/service3/FileDownload.aspx?file=%5c%5cbhm-db-pp05%5cDistrict%5cMapshared%5cscanimages%5c1945978.jpg,data/cache/landrecords_lakes/images/scanimages/1945978.jpg,False,78,2
landrecords-lake-survey,2031924,20319,Bangalore Rural,Bengaluru Rural,Hoskote,JADIGENAHALLI,GONAKANAHALLI,24,24,https://landrecords.karnataka.gov.in/service3/FileDownload.aspx?file=%5c%5cbhm-db-pp05%5cDistrict%5cMapshared%5cscanimages%5c2031924.jpg,data/cache/landrecords_lakes/images/scanimages/2031924.jpg,False,78,3
landrecords-lake-survey,2031949,20319,Bangalore Rural,Bengaluru Rural,Hoskote,JADIGENAHALLI,GONAKANAHALLI,49,49,https://landrecords.karnataka.gov.in/service3/FileDownload.aspx?file=%5c%5cbhm-db-pp05%5cDistrict%5cMapshared%5cscanimages%5c2031949.jpg,data/cache/landrecords_lakes/images/scanimages/2031949.jpg,False,78,4
landrecords-lake-survey,2031964,20319,Bangalore Rural,Bengaluru Rural,Hoskote,JADIGENAHALLI,GONAKANAHALLI,64,64,https://landrecords.karnataka.gov.in/service3/FileDownload.aspx?file=%5c%5cbhm-db-pp05%5cDistrict%5cMapshared%5cscanimages%5c2031964.jpg,data/cache/landrecords_lakes/images/scanimages/2031964.jpg,False,78,5
landrecords-lake-survey,2031987,20319,Bangalore Rural,Bengaluru Rural,Hoskote,JADIGENAHALLI,GONAKANAHALLI,87,87,https://landrecords.karnataka.gov.in/service3/FileDownload.aspx?file=%5c%5cbhm-db-pp05%5cDistrict%5cMapshared%5cscanimages%5c2031987.jpg,data/cache/landrecords_lakes/images/scanimages/2031987.jpg,False,78,6
landrecords-lake-survey,2031997,20319,Bangalore Rural,Bengaluru Rural,Hoskote,JADIGENAHALLI,GONAKANAHALLI,97,97,https://landrecords.karnataka.gov.in/service3/FileDownload.aspx?file=%5c%5cbhm-db-pp05%5cDistrict%5cMapshared%5cscanimages%5c2031997.jpg,data/cache/landrecords_lakes/images/scanimages/2031997.jpg,False,78,7
landrecords-lake-survey,1899957,18999,BENGALURU,Bengaluru Urban,Anekal,SARJAPURA1,GONIGHATTAPURA,57,57,https://landrecords.karnataka.gov.in/service3/FileDownload.aspx?file=%5c%5cbhm-db-pp05%5cDistrict%5cMapshared%5cscanimages%5c1899957.jpg,data/cache/landrecords_lakes/images/scanimages/1899957.jpg,False,78,8
landrecords-lake-survey,1899958,18999,BENGALURU,Bengaluru Urban,Anekal,SARJAPURA1,GONIGHATTAPURA,58,58,https://landrecords.karnataka.gov.in/service3/FileDownload.aspx?file=%5c%5cbhm-db-pp05%5cDistrict%5cMapshared%5cscanimages%5c1899958.jpg,data/cache/landrecords_lakes/images/scanimages/1899958.jpg,False,78,9
landrecords-lake-survey,1874025,18740,BENGALURU,Bengaluru Urban,bangalore-South,KENGERI - 2,GONIPURA,25,25,https://landrecords.karnataka.gov.in/service3/FileDownload.aspx?file=%5c%5cbhm-db-pp05%5cDistrict%5cMapshared%5cscanimages%5c1874025.jpg,data/cache/landrecords_lakes/images/scanimages/1874025.jpg,False,78,10
landrecords-lake-survey,1874045,18740,BENGALURU,Bengaluru Urban,bangalore-South,KENGERI - 2,GONIPURA,45,45,https://landrecords.karnataka.gov.in/service3/FileDownload.aspx?file=%5c%5cbhm-db-pp05%5cDistrict%5cMapshared%5cscanimages%5c1874045.jpg,data/cache/landrecords_lakes/images/scanimages/1874045.jpg,False,78,11
landrecords-lake-survey,1874047,18740,BENGALURU,Bengaluru Urban,bangalore-South,KENGERI - 2,GONIPURA,47,47,https://landrecords.karnataka.gov.in/service3/FileDownload.aspx?file=%5c%5cbhm-db-pp05%5cDistrict%5cMapshared%5cscanimages%5c1874047.jpg,,True,78,12
landrecords-lake-survey,1874060,18740,BENGALURU,Bengaluru Urban,bangalore-South,KENGERI - 2,GONIPURA,60,60,https://landrecords.karnataka.gov.in/service3/FileDownload.aspx?file=%5c%5cbhm-db-pp05%5cDistrict%5cMapshared%5cscanimages%5c1874060.jpg,data/cache/landrecords_lakes/images/scanimages/1874060.jpg,False,78,13
landrecords-lake-survey,19971117,19971,Bangalore Rural,Bengaluru Rural,Devanahalli,VIJAYAPURA,GONURU,117,117,https://landrecords.karnataka.gov.in/service3/FileDownload.aspx?file=%5c%5cbhm-db-pp05%5cDistrict%5cMapshared%5cscanimages%5c19971117.jpg,data/cache/landrecords_lakes/images/scanimages/19971117.jpg,False,78,14
landrecords-lake-survey,19971126,19971,Bangalore Rural,Bengaluru Rural,Devanahalli,VIJAYAPURA,GONURU,126,126,https://landrecords.karnataka.gov.in/service3/FileDownload.aspx?file=%5c%5cbhm-db-pp05%5cDistrict%5cMapshared%5cscanimages%5c19971126.jpg,data/cache/landrecords_lakes/images/scanimages/19971126.jpg,False,78,15
landrecords-lake-survey,1997199,19971,Bangalore Rural,Bengaluru Rural,Devanahalli,VIJAYAPURA,GONURU,99,99,https://landrecords.karnataka.gov.in/service3/FileDownload.aspx?file=%5c%5cbhm-db-pp05%5cDistrict%5cMapshared%5cscanimages%5c1997199.jpg,data/cache/landrecords_lakes/images/scanimages/1997199.jpg,False,78,16
landrecords-lake-survey,18557103,18557,BENGALURU,Bengaluru Urban,BANGALORE-NORTH,DASANAPURA1,GOPALAPURA,103,103,https://landrecords.karnataka.gov.in/service3/FileDownload.aspx?file=%5c%5cbhm-db-pp05%5cDistrict%5cMapshared%5cscanimages%5c18557103.jpg,,True,78,17
landrecords-lake-survey,18557123,18557,BENGALURU,Bengaluru Urban,BANGALORE-NORTH,DASANAPURA1,GOPALAPURA,123,123,https://landrecords.karnataka.gov.in/service3/FileDownload.aspx?file=%5c%5cbhm-db-pp05%5cDistrict%5cMapshared%5cscanimages%5c18557123.jpg,data/cache/landrecords_lakes/images/scanimages/18557123.jpg,False,78,18
landrecords-lake-survey,18557135,18557,BENGALURU,Bengaluru Urban,BANGALORE-NORTH,DASANAPURA1,GOPALAPURA,135,135,https://landrecords.karnataka.gov.in/service3/FileDownload.aspx?file=%5c%5cbhm-db-pp05%5cDistrict%5cMapshared%5cscanimages%5c18557135.jpg,data/cache/landrecords_lakes/images/scanimages/18557135.jpg,False,78,19
landrecords-lake-survey,18557140,18557,BENGALURU,Bengaluru Urban,BANGALORE-NORTH,DASANAPURA1,GOPALAPURA,140,140,https://landrecords.karnataka.gov.in/service3/FileDownload.aspx?file=%5c%5cbhm-db-pp05%5cDistrict%5cMapshared%5cscanimages%5c18557140.jpg,data/cache/landrecords_lakes/images/scanimages/18557140.jpg,False,79,0
landrecords-lake-survey,1855720,18557,BENGALURU,Bengaluru Urban,BANGALORE-NORTH,DASANAPURA1,GOPALAPURA,20,20,https://landrecords.karnataka.gov.in/service3/FileDownload.aspx?file=%5c%5cbhm-db-pp05%5cDistrict%5cMapshared%5cscanimages%5c1855720.jpg,data/cache/landrecords_lakes/images/scanimages/1855720.jpg,False,79,1
landrecords-lake-survey,19026104,19026,BENGALURU,Bengaluru Urban,Anekal,SARJAPURA2,GOPASANDRA,104,104,https://landrecords.karnataka.gov.in/service3/FileDownload.aspx?file=%5c%5cbhm-db-pp05%5cDistrict%5cMapshared%5cscanimages%5c19026104.jpg,data/cache/landrecords_lakes/images/scanimages/19026104.jpg,False,79,2
landrecords-lake-survey,19026131,19026,BENGALURU,Bengaluru Urban,Anekal,SARJAPURA2,GOPASANDRA,131,131,https://landrecords.karnataka.gov.in/service3/FileDownload.aspx?file=%5c%5cbhm-db-pp05%5cDistrict%5cMapshared%5cscanimages%5c19026131.jpg,data/cache/landrecords_lakes/images/scanimages/19026131.jpg,False,79,3
landrecords-lake-survey,1902614,19026,BENGALURU,Bengaluru Urban,Anekal,SARJAPURA2,GOPASANDRA,14,14,https://landrecords.karnataka.gov.in/service3/FileDownload.aspx?file=%5c%5cbhm-db-pp05%5cDistrict%5cMapshared%5cscanimages%5c1902614.jpg,,True,79,4
landrecords-lake-survey,2011131,20111,Bangalore Rural,Bengaluru Rural,Devanahalli,CHANNARAYAPATTANA,GOPASANDRA,31,31,https://landrecords.karnataka.gov.in/service3/FileDownload.aspx?file=%5c%5cbhm-db-pp05%5cDistrict%5cMapshared%5cscanimages%5c2011131.jpg,data/cache/landrecords_lakes/images/scanimages/2011131.jpg,False,79,5
landrecords-lake-survey,1902636,19026,BENGALURU,Bengaluru Urban,Anekal,SARJAPURA2,GOPASANDRA,36,36,https://landrecords.karnataka.gov.in/service3/FileDownload.aspx?file=%5c%5cbhm-db-pp05%5cDistrict%5cMapshared%5cscanimages%5c1902636.jpg,,True,79,6
landrecords-lake-survey,2011142,20111,Bangalore Rural,Bengaluru Rural,Devanahalli,CHANNARAYAPATTANA,GOPASANDRA,42,42,https://landrecords.karnataka.gov.in/service3/FileDownload.aspx?file=%5c%5cbhm-db-pp05%5cDistrict%5cMapshared%5cscanimages%5c2011142.jpg,data/cache/landrecords_lakes/images/scanimages/2011142.jpg,False,79,7
landrecords-lake-survey,1902663,19026,BENGALURU,Bengaluru Urban,Anekal,SARJAPURA2,GOPASANDRA,63,63,https://landrecords.karnataka.gov.in/service3/FileDownload.aspx?file=%5c%5cbhm-db-pp05%5cDistrict%5cMapshared%5cscanimages%5c1902663.jpg,,True,79,8
landrecords-lake-survey,1902667,19026,BENGALURU,Bengaluru Urban,Anekal,SARJAPURA2,GOPASANDRA,67,67,https://landrecords.karnataka.gov.in/service3/FileDownload.aspx?file=%5c%5cbhm-db-pp05%5cDistrict%5cMapshared%5cscanimages%5c1902667.jpg,data/cache/landrecords_lakes/images/scanimages/1902667.jpg,False,79,9
landrecords-lake-survey,196357,19635,Bangalore Rural,Bengaluru Rural,Nelamangala,TYAMAGUNDLU,GORAGHATTA,7,7,https://landrecords.karnataka.gov.in/service3/FileDownload.aspx?file=%5c%5cbhm-db-pp05%5cDistrict%5cMapshared%5cscanimages%5c196357.jpg,data/cache/landrecords_lakes/images/scanimages/196357.jpg,False,79,10
landrecords-lake-survey,1963585,19635,Bangalore Rural,Bengaluru Rural,Nelamangala,TYAMAGUNDLU,GORAGHATTA,85,85,https://landrecords.karnataka.gov.in/service3/FileDownload.aspx?file=%5c%5cbhm-db-pp05%5cDistrict%5cMapshared%5cscanimages%5c1963585.jpg,data/cache/landrecords_lakes/images/scanimages/1963585.jpg,False,79,11
landrecords-lake-survey,1948519,19485,Bangalore Rural,Bengaluru Rural,Nelamangala,KASABA,GORAVANAHALLI,19,19,https://landrecords.karnataka.gov.in/service3/FileDownload.aspx?file=%5c%5cbhm-db-pp05%5cDistrict%5cMapshared%5cscanimages%5c1948519.jpg,data/cache/landrecords_lakes/images/scanimages/1948519.jpg,False,79,12
landrecords-lake-survey,2046626,20466,Bangalore Rural,Bengaluru Rural,Hoskote,NANDAGUDI,GORAVEHALLE,26,26,https://landrecords.karnataka.gov.in/service3/FileDownload.aspx?file=%5c%5cbhm-db-pp05%5cDistrict%5cMapshared%5cscanimages%5c2046626.jpg,data/cache/landrecords_lakes/images/scanimages/2046626.jpg,False,79,13
landrecords-lake-survey,204667,20466,Bangalore Rural,Bengaluru Rural,Hoskote,NANDAGUDI,GORAVEHALLE,7,7,https://landrecords.karnataka.gov.in/service3/FileDownload.aspx?file=%5c%5cbhm-db-pp05%5cDistrict%5cMapshared%5cscanimages%5c204667.jpg,data/cache/landrecords_lakes/images/scanimages/204667.jpg,False,79,14
landrecords-lake-survey,204669,20466,Bangalore Rural,Bengaluru Rural,Hoskote,NANDAGUDI,GORAVEHALLE,9,9,https://landrecords.karnataka.gov.in/service3/FileDownload.aspx?file=%5c%5cbhm-db-pp05%5cDistrict%5cMapshared%5cscanimages%5c204669.jpg,data/cache/landrecords_lakes/images/scanimages/204669.jpg,False,79,15
landrecords-lake-survey,1914051,19140,BENGALURU,Bengaluru Urban,Bangalore-East,BIDARAHALLI1,GORAVIGERE,51,51,https://landrecords.karnataka.gov.in/service3/FileDownload.aspx?file=%5c%5cbhm-db-pp05%5cDistrict%5cMapshared%5cscanimages%5c1914051.jpg,data/cache/landrecords_lakes/images/scanimages/1914051.jpg,False,79,16
landrecords-lake-survey,1914062,19140,BENGALURU,Bengaluru Urban,Bangalore-East,BIDARAHALLI1,GORAVIGERE,62,62,https://landrecords.karnataka.gov.in/service3/FileDownload.aspx?file=%5c%5cbhm-db-pp05%5cDistrict%5cMapshared%5cscanimages%5c1914062.jpg,data/cache/landrecords_lakes/images/scanimages/1914062.jpg,False,79,17
landrecords-lake-survey,1948355,19483,Bangalore Rural,Bengaluru Rural,Nelamangala,KASABA,GORINABELE,55,55,https://landrecords.karnataka.gov.in/service3/FileDownload.aspx?file=%5c%5cbhm-db-pp05%5cDistrict%5cMapshared%5cscanimages%5c1948355.jpg,data/cache/landrecords_lakes/images/scanimages/1948355.jpg,False,79,18
landrecords-lake-survey,1948394,19483,Bangalore Rural,Bengaluru Rural,Nelamangala,KASABA,GORINABELE,94,94,https://landrecords.karnataka.gov.in/service3/FileDownload.aspx?file=%5c%5cbhm-db-pp05%5cDistrict%5cMapshared%5cscanimages%5c1948394.jpg,data/cache/landrecords_lakes/images/scanimages/1948394.jpg,False,79,19
landrecords-lake-survey,2032322,20323,Bangalore Rural,Bengaluru Rural,Hoskote,JADIGENAHALLI,GOTTAPURA,22,22,https://landrecords.karnataka.gov.in/service3/FileDownload.aspx?file=%5c%5cbhm-db-pp05%5cDistrict%5cMapshared%5cscanimages%5c2032322.jpg,data/cache/landrecords_lakes/images/scanimages/2032322.jpg,False,80,0
landrecords-lake-survey,203238,20323,Bangalore Rural,Bengaluru Rural,Hoskote,JADIGENAHALLI,GOTTAPURA,8,8,https://landrecords.karnataka.gov.in/service3/FileDownload.aspx?file=%5c%5cbhm-db-pp05%5cDistrict%5cMapshared%5cscanimages%5c203238.jpg,data/cache/landrecords_lakes/images/scanimages/203238.jpg,False,80,1
landrecords-lake-survey,18625109,18625,BENGALURU,Bengaluru Urban,bangalore-South,UTTARAHALLI -1,GOTTIGERE,109,109,https://landrecords.karnataka.gov.in/service3/FileDownload.aspx?file=%5c%5cbhm-db-pp05%5cDistrict%5cMapshared%5cscanimages%5c18625109.jpg,,True,80,2
landrecords-lake-survey,1862512,18625,BENGALURU,Bengaluru Urban,bangalore-South,UTTARAHALLI -1,GOTTIGERE,12,12,https://landrecords.karnataka.gov.in/service3/FileDownload.aspx?file=%5c%5cbhm-db-pp05%5cDistrict%5cMapshared%5cscanimages%5c1862512.jpg,data/cache/landrecords_lakes/images/scanimages/1862512.jpg,False,80,3
landrecords-lake-survey,1862571,18625,BENGALURU,Bengaluru Urban,bangalore-South,UTTARAHALLI -1,GOTTIGERE,71,71,https://landrecords.karnataka.gov.in/service3/FileDownload.aspx?file=%5c%5cbhm-db-pp05%5cDistrict%5cMapshared%5cscanimages%5c1862571.jpg,,True,80,4
landrecords-lake-survey,1961528,19615,Bangalore Rural,Bengaluru Rural,Nelamangala,TYAMAGUNDLU,GOVENAHALLI,28,28,https://landrecords.karnataka.gov.in/service3/FileDownload.aspx?file=%5c%5cbhm-db-pp05%5cDistrict%5cMapshared%5cscanimages%5c1961528.jpg,data/cache/landrecords_lakes/images/scanimages/1961528.jpg,False,80,5
landrecords-lake-survey,1961530,19615,Bangalore Rural,Bengaluru Rural,Nelamangala,TYAMAGUNDLU,GOVENAHALLI,30,30,https://landrecords.karnataka.gov.in/service3/FileDownload.aspx?file=%5c%5cbhm-db-pp05%5cDistrict%5cMapshared%5cscanimages%5c1961530.jpg,data/cache/landrecords_lakes/images/scanimages/1961530.jpg,False,80,6
landrecords-lake-survey,1961549,19615,Bangalore Rural,Bengaluru Rural,Nelamangala,TYAMAGUNDLU,GOVENAHALLI,49,49,https://landrecords.karnataka.gov.in/service3/FileDownload.aspx?file=%5c%5cbhm-db-pp05%5cDistrict%5cMapshared%5cscanimages%5c1961549.jpg,data/cache/landrecords_lakes/images/scanimages/1961549.jpg,False,80,7
landrecords-lake-survey,1861814,18618,BENGALURU,Bengaluru Urban,bangalore-South,UTTARAHALLI -1,GOVINAGOVINAYAKANAHALLI,14,14,https://landrecords.karnataka.gov.in/service3/FileDownload.aspx?file=%5c%5cbhm-db-pp05%5cDistrict%5cMapshared%5cscanimages%5c1861814.jpg,data/cache/landrecords_lakes/images/scanimages/1861814.jpg,False,80,8
landrecords-lake-survey,20294119,20294,Bangalore Rural,Bengaluru Rural,Hoskote,JADIGENAHALLI,GOVINDAPURA,119,119,https://landrecords.karnataka.gov.in/service3/FileDownload.aspx?file=%5c%5cbhm-db-pp05%5cDistrict%5cMapshared%5cscanimages%5c20294119.jpg,data/cache/landrecords_lakes/images/scanimages/20294119.jpg,False,80,9
landrecords-lake-survey,20294121,20294,Bangalore Rural,Bengaluru Rural,Hoskote,JADIGENAHALLI,GOVINDAPURA,121,121,https://landrecords.karnataka.gov.in/service3/FileDownload.aspx?file=%5c%5cbhm-db-pp05%5cDistrict%5cMapshared%5cscanimages%5c20294121.jpg,data/cache/landrecords_lakes/images/scanimages/20294121.jpg,False,80,10
landrecords-lake-survey,20294122,20294,Bangalore Rural,Bengaluru Rural,Hoskote,JADIGENAHALLI,GOVINDAPURA,122,122,https://landrecords.karnataka.gov.in/service3/FileDownload.aspx?file=%5c%5cbhm-db-pp05%5cDistrict%5cMapshared%5cscanimages%5c20294122.jpg,data/cache/landrecords_lakes/images/scanimages/20294122.jpg,False,80,11
landrecords-lake-survey,2029442,20294,Bangalore Rural,Bengaluru Rural,Hoskote,JADIGENAHALLI,GOVINDAPURA,42,42,https://landrecords.karnataka.gov.in/service3/FileDownload.aspx?file=%5c%5cbhm-db-pp05%5cDistrict%5cMapshared%5cscanimages%5c2029442.jpg,data/cache/landrecords_lakes/images/scanimages/2029442.jpg,False,80,12
landrecords-lake-survey,2029449,20294,Bangalore Rural,Bengaluru Rural,Hoskote,JADIGENAHALLI,GOVINDAPURA,49,49,https://landrecords.karnataka.gov.in/service3/FileDownload.aspx?file=%5c%5cbhm-db-pp05%5cDistrict%5cMapshared%5cscanimages%5c2029449.jpg,data/cache/landrecords_lakes/images/scanimages/2029449.jpg,False,80,13
landrecords-lake-survey,2029489,20294,Bangalore Rural,Bengaluru Rural,Hoskote,JADIGENAHALLI,GOVINDAPURA,89,89,https://landrecords.karnataka.gov.in/service3/FileDownload.aspx?file=%5c%5cbhm-db-pp05%5cDistrict%5cMapshared%5cscanimages%5c2029489.jpg,data/cache/landrecords_lakes/images/scanimages/2029489.jpg,False,80,14
landrecords-lake-survey,2029491,20294,Bangalore Rural,Bengaluru Rural,Hoskote,JADIGENAHALLI,GOVINDAPURA,91,91,https://landrecords.karnataka.gov.in/service3/FileDownload.aspx?file=%5c%5cbhm-db-pp05%5cDistrict%5cMapshared%5cscanimages%5c2029491.jpg,data/cache/landrecords_lakes/images/scanimages/2029491.jpg,False,80,15
landrecords-lake-survey,2029495,20294,Bangalore Rural,Bengaluru Rural,Hoskote,JADIGENAHALLI,GOVINDAPURA,95,95,https://landrecords.karnataka.gov.in/service3/FileDownload.aspx?file=%5c%5cbhm-db-pp05%5cDistrict%5cMapshared%5cscanimages%5c2029495.jpg,data/cache/landrecords_lakes/images/scanimages/2029495.jpg,False,80,16
landrecords-lake-survey,198156,19815,Bangalore Rural,Bengaluru Rural,Doddaballapura,MADURE,GOWDAHALLI,6,6,https://landrecords.karnataka.gov.in/service3/FileDownload.aspx?file=%5c%5cbhm-db-pp05%5cDistrict%5cMapshared%5cscanimages%5c198156.jpg,data/cache/landrecords_lakes/images/scanimages/198156.jpg,False,80,17
landrecords-lake-survey,1981586,19815,Bangalore Rural,Bengaluru Rural,Doddaballapura,MADURE,GOWDAHALLI,86,86,https://landrecords.karnataka.gov.in/service3/FileDownload.aspx?file=%5c%5cbhm-db-pp05%5cDistrict%5cMapshared%5cscanimages%5c1981586.jpg,data/cache/landrecords_lakes/images/scanimages/1981586.jpg,False,80,18
landrecords-lake-survey,185959,18595,BENGALURU,Bengaluru Urban,BANGALORE-NORTH,DASANAPURA3,GOWDAHALLI,9,9,https://landrecords.karnataka.gov.in/service3/FileDownload.aspx?file=%5c%5cbhm-db-pp05%5cDistrict%5cMapshared%5cscanimages%5c185959.jpg,data/cache/landrecords_lakes/images/scanimages/185959.jpg,False,80,19
