Tank ID,Tank Name,Tank Owner,District,Taluk,GPName,VillageName,Command Area (Ha),Tank Spread Area (Ha),Storage Capacity (MCFT),Designed Water Utilization (MCFT),Embankment Type,Embankment Height (m),Embankment Top Width (m),Embankment Length (m),Waste Weir Type,Kodi Length Details,Waste Weir Flow (cumecs)
KA28010070,Dandiganahalli Hosakere,Minor Irrigation Department,Chikkaballapura,Gauribidanur,Minakanagurki,Dandiganahalli,13,39.82,112.95,2.6,Homogeneous,4.5,2.2,337,Ogee Weir / Still Way,11.3,8.9
KA28010086,Veerammanahalli Kere,Minor Irrigation Department,Chikkaballapura,Gauribidanur,Taridhalu,Veerammanahalli,19,14.2,6.4,49,Zonal,3.5,2.3,540,Sloping Apron,10.25,49.68
KA28010072,Varavani Ittammana Kere,Minor Irrigation Department,Chikkaballapura,Gauribidanur,Gowdagere,Varavani,48.57,20.64,6.01,24.29,Zonal,4.2,2.3,1005,Clear Over Fall,12.56,9.89
KA28010094,Kamaganahalli Sanna Kere,Minor Irrigation Department,Chikkaballapura,Gauribidanur,Bevinahally,Kamaganahalli,,,,, ,,,, ,,
KA28010103,Muthukadahalli Kere,Minor Irrigation Department,Chikkaballapura,Gauribidanur,Thondebhavi,Thondebhavi,51,8.09,3.55,51,Zonal,4.2,2.46,330,Clear Over Fall,10.45,26.1
KA28010011,Dandiganahally Tank,Minor Irrigation Department,Chikkaballapura,Gauribidanur,Minakanagurki,Rayanakallu,188.66,93.11,62.99,98.1,Zonal,5.1,2.1,880,Clear Over Fall,12.65,9.96
KA28010101,Bhoomenahalli Kere,Minor Irrigation Department,Chikkaballapura,Gauribidanur,Thondebhavi,Bommenahalli,40,34.58,8.64,70,Homogeneous,3.6,1.8,540,Clear Over Fall,10.36,89.42
KA28010108,Nagaragere Chikkakere,Minor Irrigation Department,Chikkaballapura,Gauribidanur,Nagaragere,Nagarakere,40.89,21.86,6.01,33.52,Zonal,4.5,1.8,810,Clear Over Fall,9.66,29.84
KA28010063,Zeelakunte Kere,Minor Irrigation Department,Chikkaballapura,Gauribidanur,Mudulodu,Jeelakunte,56.68,47.36,19.6,45.34,Zonal,5.5,2,780,Clear Over Fall,10.36,54.98
KA28010066,Nagaragere Kere,Minor Irrigation Department,Chikkaballapura,Gauribidanur,Nagaragere,Nagarakere,242.9,138.05,123.36,189.46,Zonal,8.5,2,1050,Clear Over Fall,10.45,157.1
KA28010062,Hunasenahalli Kere,Minor Irrigation Department,Chikkaballapura,Gauribidanur,Melya,Hunasenahalli,40,7.4,7.76,30,Zonal,4.5,2.5,690,Sloping Apron,14.36,32.67
KA28010064,Mallenahalli Kere,Minor Irrigation Department,Chikkaballapura,Gauribidanur,Nagaragere,Mallenahalli,43,19.02,7.31,34.4,Zonal,5.5,2,690,Clear Over Fall,12.65,62.84
KA28010104,M.Gollahalli,Minor Irrigation Department,Chikkaballapura,Gauribidanur,Nakkalahalli,Katanakallu,48,13.76,5.99,18.77,Zonal,4.5,1.2,810,Clear Over Fall,12.56,12.56
KA28010061,Melya Kere,Minor Irrigation Department,Chikkaballapura,Gauribidanur,Melya,Melya,125.5,111.33,54.62,100.4,Zonal,6.5,2,1440,Sloping Apron,10.25,94.26
KA28010068,Muduludu Kere,Minor Irrigation Department,Chikkaballapura,Gauribidanur,Vatadahosahally,Vatadhahosahalli,132,20.15,16.35,105.6,Homogeneous,4.5,2.5,820,Clear Over Fall,12.5,128.82
KA28010067,Cholashettyhalli Kere,Minor Irrigation Department,Chikkaballapura,Gauribidanur,G.Kothur,Jolashettyhalli,51.82,9.71,8.36,41.45,Zonal,5.5,2.5,390,Sloping Apron,11.3,30.16
KA28010001,Gundlakotthur Kere,Minor Irrigation Department,Chikkaballapura,Gauribidanur,G.Kothur,G.Kotthanuru,54,22.67,9.14,43.2,Zonal,5,2.5,780,Sloping Apron,12.63,37.7
KA28010055,Vatadahosahalli Kere,Minor Irrigation Department,Chikkaballapura,Gauribidanur,Vatadahosahally,Thokalahalli,981.78,117,345,687.24,Zonal,17,4,510,Clear Over Fall,10.12,14.13
KA28010026,Kadamalakuntae Malleshwara Kere,Minor Irrigation Department,Chikkaballapura,Gauribidanur,Doddakurugodu,Kudumalakunte,104.85,26.79,35,54.52,Zonal,4.5,1.85,820,Clear Over Fall,12.65,32.81
KA28010060,Velapi Kere,Minor Irrigation Department,Chikkaballapura,Gauribidanur,Melya,Belapi,51.41,36.84,12.02,38.55,Zonal,4.5,2,1550,Sloping Apron,12.56,35.19
KA28010056,Manivala Kere,Minor Irrigation Department,Chikkaballapura,Gauribidanur,Mudulodu,Manivala,177,94.33,55.14,132.75,Zonal,8.5,2,1440,Sloping Apron,13.64,69.12
KA28010065,Badamaraluru  Uramundina Kere,Minor Irrigation Department,Chikkaballapura,Gauribidanur,Bychapura,Budhimaraluru,44.92,28.34,20,8.98,Zonal,3.45,2.5,1050,Sloping Apron,11.3,7.61
KA28010033,Chandanaduru Kere,Minor Irrigation Department,Chikkaballapura,Gauribidanur,Halaganahally,Chandanaduru,93.22,155.8,24,41.95,Zonal,5.1,1.5,2190,Sloping Apron 2,9.66,25.62
KA28030019,Beechaganahalli,Minor Irrigation Department,Chikkaballapura,Gudibanda,Beechaganahally,Beechaganahalli,73.56,39.65,30.05,58.84,Zonal,10,3,900,Sloping Apron,12.56,50.27
KA28030015,Chandooru Kannappanakunte,Minor Irrigation Department,Chikkaballapura,Gudibanda,Hampasandra,Chanduru,96.66,58.7,53.31,77.24,Zonal,7.5,2,900,Sloping Apron,14,56.65
KA28030025,Kambhalahalli,Minor Irrigation Department,Chikkaballapura,Gudibanda,Tirumani,Kambalahalli,44.12,22.67,14.37,35.29,Zonal,5.5,3,1050,Sloping Apron,10.25,17.46
KA28030011,Yellodukere,Minor Irrigation Department,Chikkaballapura,Gudibanda,Yellodu,Ellodu,44.12,18.62,19.07,34.41,Zonal,6,3,540,Clear Over Fall,13.64,37.7
KA28030014,Hampasandra Hosakere,Minor Irrigation Department,Chikkaballapura,Gudibanda,Hampasandra,J.I.Benneparthi,229,75,44.86,89.54,Zonal,4.5,8,990,Over Fall,12.65,54.99
KA28030013,Hampasandrakere,Minor Irrigation Department,Chikkaballapura,Gudibanda,Hampasandra,Hampasandra,71.65,35.22,14.37,51.58,Zonal,6.5,3,720,Sloping Apron,12.63,25.13
KA28030012,Nilugumbakere,Minor Irrigation Department,Chikkaballapura,Gudibanda,Yellodu,Nuligumba,59.24,21.86,12.8,44.43,Zonal,7,5.5,510,Sloping Apron,10.12,25.13
KA28030009,Kadehalli Kere,Minor Irrigation Department,Chikkaballapura,Gudibanda,Hampasandra,Kadehalli,56.68,23.88,20.9,42.51,Zonal,6.5,5.5,850,Sloping Apron,12.56,31.42
KA28030104,Bairasagara Kere,Minor Irrigation Department,Chikkaballapura,Gudibanda,Dapparti,Amani Byrasagrakere,504.04,192.3,215.36,352,Zonal,20,7,1200,Clear Over Fall,12.5,377.04
KA28030017,Somenahalli,Minor Irrigation Department,Chikkaballapura,Gudibanda,Somenahally,Somenahalli,59.51,19.43,7.84,44.63,Zonal,5.5,2,660,Sloping Apron,12.56,75.4
KA28030018,Doddanancherlu Kere,Minor Irrigation Department,Chikkaballapura,Gudibanda,Tirumani,Doddananjharlu,63.56,23.48,12.28,50.84,Zonal,8,2,540,Clear Over Fall,12.5,73.05
KA28030021,Tirumani,Minor Irrigation Department,Chikkaballapura,Gudibanda,Tirumani,Thirumani,81.37,48.58,13.32,66.72,Zonal,6.5,3,1100,Sloping Apron,14.36,82.44
KA28030016,Ganganahalli,Minor Irrigation Department,Chikkaballapura,Gudibanda,Somenahally,Jambige Maradahalli,65.99,21.05,23.52,51.47,Zonal,9,3.5,420,Clear Over Fall,12.63,47.13
KA28030020,Someshwara,Minor Irrigation Department,Chikkaballapura,Gudibanda,Somenahally,Someshwara,86.63,27.93,10.71,69.3,Zonal,7.5,2,600,Sloping Apron,10.12,75.4
KA28050060,Sadalammanakere,Minor Irrigation Department,Chikkaballapura,Sidlaghatta,Sadali,Sadhali,107,40.48,20.91,14.63,Zonal,4.5,2.5,720,Over Fall,12.65,69.14
KA28050043,Sadali Hosakere,Minor Irrigation Department,Chikkaballapura,Sidlaghatta,S.Devaganahalli,Neralemaradhahalli,111,42.91,21.69,15.18,Zonal,5.1,5.5,690,Sloping Apron,12.63,56.07
KA28050058,Thimmasandra Arsikere,Minor Irrigation Department,Chikkaballapura,Sidlaghatta,Thimmasandra,Thimmasandra,106,30.76,26.92,41.45,Zonal,8,2.5,710,Sloping Apron,10.12,75.43
KA28050088,Kondarajanahalli Mavinakere,Minor Irrigation Department,Chikkaballapura,Sidlaghatta,Thimmasandra,Kondrajanahalli,,,,, ,,,, ,,
KA28050056,Animadgu Somanakere,Minor Irrigation Department,Chikkaballapura,Sidlaghatta,Doddathekalahalli,Anemadagu,164,31.98,30.05,21.04,Zonal,6,2,690,Over Fall,14.36,57.35
KA28050064,Thimmanayakanahalli Nagalakere,Minor Irrigation Department,Chikkaballapura,Sidlaghatta,Thimmanayakanahalli,Thimmanayakanahalli,,14.98,5.22,,Zonal,5.6,1.9,1600,Over Fall & Sloping Apron,12.56,129.36
KA28050059,Basettihalli Vodayanahosakere,Minor Irrigation Department,Chikkaballapura,Sidlaghatta,Bashetnahalli,Valasenahalli,104,10.52,2.61,1.83,Zonal,4,2.5,540,Over Fall,10.25,57.83
KA28060676,Venkatesa Sagara,Minor Irrigation Department,Chikkaballapura,Sidlaghatta,Talakayalabetta,Talakayalabetta,76.8,66.42,135,3.82,Zonal,7.5,4,390,Sloping Apron,12.5,5194.83
KA28050276,Nimmanavoddu Bandaragatta Kere,Minor Irrigation Department,Chikkaballapura,Sidlaghatta,Ganjigunta,Doddabandharaghatta,106,19.66,10.65,7.45,Zonal,6,2.5,390,Over Fall,12.63,152.42
KA28050145,Golhalli Kere,Minor Irrigation Department,Chikkaballapura,Sidlaghatta,Doddathekalahalli,Doddathekalahalli,,,,, ,,,, ,,
KA28050049,Bachegowdarakere,Minor Irrigation Department,Chikkaballapura,Sidlaghatta,Doddathekalahalli,Bandammanakere,107,18.21,3.92,2.74,Zonal,5,2.5,660,Sloping Apron,10.12,90.51
KA28050003,Vadayanakere,Minor Irrigation Department,Chikkaballapura,Sidlaghatta,Bashetnahalli,Bashettyhalli,,23.43,,0,Zonal,4,2,600,Over Fall,12.56,54.99
KA28050275,Timmanayakanahalli Agraharada Kere,Minor Irrigation Department,Chikkaballapura,Sidlaghatta,Thimmanayakanahalli,Thimmanayakanahalli,97,53.44,52.54,37.93,Zonal,6,2,1800,Over Fall & Sloping Apron,12.5,133.82
KA28050002,Vadayanahosakere,Minor Irrigation Department,Chikkaballapura,Sidlaghatta,Bashetnahalli,Bashettyhalli,167,15.38,31.88,1.83,Zonal,5,2.5,410,Sloping Apron,14,56.57
KA28050051,Kanapanahalli Hosakere,Minor Irrigation Department,Chikkaballapura,Sidlaghatta,Palicherlu,Palacharlu,46,11.23,7.74,0,Zonal,4,2.5,780,Sloping Apron,13.64,27.66
KA28050050,Amanibandammanakere,Minor Irrigation Department,Chikkaballapura,Sidlaghatta,Abludu,Sadhahalli,115,51.04,39.98,27.98,Zonal,6,2.5,540,Sloping Apron,12.65,72.28
KA28050144,Tharabhalli  Urumundinkere,Minor Irrigation Department,Chikkaballapura,Sidlaghatta,Palicherlu,Tarabahali,,,,, ,,,, ,,
KA28050290,Abbuludu,Minor Irrigation Department,Chikkaballapura,Sidlaghatta,Abludu,Abbalodu,50,42.91,19.08,13.35,Zonal,4,2.5,1050,Sloping Apron,14.36,82.97
KA28050055,Sidlagata Gowdana Kere,Minor Irrigation Department,Chikkaballapura,Sidlaghatta,Handiganala,Hanumanthapura,222,168.42,101.67,71.17,Zonal,6,8,1410,Over Fall,12.63,63.17
KA28050048,Sidlagata Amani Kere,Minor Irrigation Department,Chikkaballapura,Sidlaghatta,ULB-Shidlaghatta-CMC,Gowdanakere,452,397,190.97,133.55,Zonal,6,15,1035,Over Fall,12.56,23.57
KA28050054,Kothanuru,Minor Irrigation Department,Chikkaballapura,Sidlaghatta,Kothanur,Kotthanuru,10,81.38,74.49,52.14,Zonal,4,2.5,690,Sloping Apron,12.5,38.59
KA28050044,Devaramalluru,Minor Irrigation Department,Chikkaballapura,Sidlaghatta,Devaramaulur,Gummanahalli,122,165.99,27.96,19.57,Zonal,5.5,3.5,680,Sloping Apron,10.25,57.83
KA28050068,Bhaktharahalli Arsikere,Minor Irrigation Department,Chikkaballapura,Sidlaghatta,Kundalagurki,Dasenahalli Amanikere,155,60.3,27.18,19.02,Zonal,4,2.5,730,Sloping Apron,12.56,41.48
KA28050046,Malamachanahalli,Minor Irrigation Department,Chikkaballapura,Sidlaghatta,Malamachanahalli,Malamachanahalli,256,29.55,27.71,19.39,Zonal,4.5,5.5,1050,Sloping Apron,13.64,46.51
KA28050052,Amaniballadakere,Minor Irrigation Department,Chikkaballapura,Sidlaghatta,Hospate,Hireballa,226,89.06,30.84,21.59,Zonal,5,2.5,715,Sloping Apron,10.25,56.57
KA28050047,Cheemangala Kere,Minor Irrigation Department,Chikkaballapura,Sidlaghatta,Chimangala,Yannuru,110,32.79,7.32,5.12,Zonal,5,6,495,Over Fall,12.56,62.85
KA28050101,Mallur,Minor Irrigation Department,Chikkaballapura,Sidlaghatta,Mallur,Malluru,167,27.12,7.32,5.12,Zonal,5,2.5,510,Sloping Apron,14,41.48
KA28050063,Mallur,Minor Irrigation Department,Chikkaballapura,Sidlaghatta,Mallur,Muthur,,,,, ,,,, ,,
KA28050045,Sorakayalahalli,Minor Irrigation Department,Chikkaballapura,Sidlaghatta,Thammanahalli,Hujaguru,223,121.45,52.27,36.59,Zonal,4.5,8,990,Over Fall,10.12,54.99
KA28050053,Belluti,Minor Irrigation Department,Chikkaballapura,Sidlaghatta,Melur,Chowdasandra,430,173.27,33.45,23.42,Zonal,6,3.5,1080,Sloping Apron,12.65,55.31
KA17080023,Kallahalli Kukkasamudra Kere,Minor Irrigation Department,Chikkamagaluru,Ajjampur,Chikkaballekere,Chikkaballakere,586,76.5,9.85,5.35,Homogeneous,7,2.5,1500,clear over fall,50,1300
KA17080025,Mudigere Kere,Minor Irrigation Department,Chikkamagaluru,Ajjampur,Asandhi,Aasandhi,123,6.56,35.36,1,Homogeneous,9.75,3.5,1050,Broad Crested,16,
KA17080027,Javur Javurdoddakere,Minor Irrigation Department,Chikkamagaluru,Ajjampur,Javur,Javuru,80,4.2,20.5,0.58,Homogeneous,4,1.8,540,Broad Crested,15,
KA17080026,Shivanidoddaker,Minor Irrigation Department,Chikkamagaluru,Ajjampur,Shivani,Shivani Kasaba,100.22,68,6.99,0.57,Homogeneous,8,2.5,1160,Broad Crested,22,
KA17080130,Bukkambudi Doddakere,Minor Irrigation Department,Chikkamagaluru,Ajjampur,Bukkambudhi,Bukkambudhi,230.4,164,314,1.76,Homogeneous,13,8,840,Broad Crested,8,
KA17050140,Sakrepatna Ayyana Kere,Minor Irrigation Department,Chikkamagaluru,Chikkamagaluru,Mallenhalli,Kamenahalli Kaval,1574,118.54,420.5,252.3,Homogeneous,11,10,450,Slopped Apron,46,3840
KA17060286,Lakkammanahalli Akkammanakatte,Minor Irrigation Department,Chikkamagaluru,Chikkamagaluru,Lakkammanahalli,Lakkammanahalli,52,8.09,8.66,21.42,Homogeneous,7.4,1.8,480,Slopped Apron,30,1500
KA17060282,Ballehalli,Minor Irrigation Department,Chikkamagaluru,Chikkamagaluru,Kelagur,Balehalli,68.39,2.8,1.22,28.17,Homogeneous,3.6,1.5,240,Slopped Apron,15,185
KA17060289,Aldur Uramundinakere,Minor Irrigation Department,Chikkamagaluru,Chikkamagaluru,Aldur,Aldhuru,49.77,2.02,1.01,20.5,Homogeneous,5,4.57,245,Slopped Apron,12,225
KA17060290,"Amagaravalli, Uramundinakere",Minor Irrigation Department,Chikkamagaluru,Chikkamagaluru,Doddamagaravalli,Haliyuru,61.91,4.24,1.26,25.5,Homogeneous,6,1.8,675,Slopped Apron,10,300
KA17060301,Magadi Kere,Minor Irrigation Department,Chikkamagaluru,Chikkamagaluru,Mugulavalli,Magadi,106.6,11.73,14.2,43.9,Homogeneous,5,5.5,1400,Slopped Apron,40,645
KA17060300,Amble Kere,Minor Irrigation Department,Chikkamagaluru,Chikkamagaluru,Ambale,Ambale,125.04,41.27,27.56,51.5,Homogeneous,5.5,2.8,1080,Slopped Apron,46,500
KA17060302,Kalasapura Uramundinakere,Minor Irrigation Department,Chikkamagaluru,Chikkamagaluru,Kalasapura,Kalasapura,53.4,27.5,13.23,21.99,Homogeneous,5,3.5,800,Slopped Apron,28,600
KA17060007, ,Minor Irrigation Department,Chikkamagaluru,Chikkamagaluru,Mugthihalli,Kadrimidri,,,,, ,,,, ,,
KA17060295,Belavadi Kere,Minor Irrigation Department,Chikkamagaluru,Chikkamagaluru,Belavadi,Belawadi,340.98,153,79.5,140.23,Homogeneous,13.5,9.1,1984,Slopped Apron,25,3250
KA17060314,Kalasapura Thimmappanayakanakere,Minor Irrigation Department,Chikkamagaluru,Chikkamagaluru,Kalasapura,Kalasapura,56.5,14.97,4.6,23.27,Homogeneous,7,3,1050,Slopped Apron,25,945
KA17060307,Vastare Hirekere,Minor Irrigation Department,Chikkamagaluru,Chikkamagaluru,Vastare,Vasthare,64.34,10.92,5.48,26.5,Homogeneous,4.8,2,600,Slopped Apron,40,250
KA17060297,Marle Kere,Minor Irrigation Department,Chikkamagaluru,Chikkamagaluru,Marle,Marle,44.2,28.41,14.29,18.2,Homogeneous,5,1.8,1210,Slopped Apron,45,430
KA17060303,Eshwarahalli Uramundinakere,Minor Irrigation Department,Chikkamagaluru,Chikkamagaluru,Eswarahalli,Eshwarahalli,59.4,52,20.65,24.46,Homogeneous,9,2.1,720,Slopped Apron,30,1155
KA17060288,Mukthihalli Kere,Minor Irrigation Department,Chikkamagaluru,Chikkamagaluru,Mugthihalli,Matthavara,54.22,6.82,3.44,22.33,Homogeneous,3.8,3,630,Slopped Apron,25,315
KA17060296,Aradavalli Kere,Minor Irrigation Department,Chikkamagaluru,Chikkamagaluru,Hariharadalli,Aradhavalli,69.9,20.63,10.12,28.29,Homogeneous,4.5,1.4,1050,Slopped Apron,30,475
KA17060283,Matthavara Hunasekatte,Minor Irrigation Department,Chikkamagaluru,Chikkamagaluru,Mugthihalli,Moogthihalli,81.09,1.61,0.26,33.4,Homogeneous,2.8,1.4,210,Slopped Apron,15,
KA17060308,Karthikere Kere,Minor Irrigation Department,Chikkamagaluru,Chikkamagaluru,Karthikere,Karthikere,44.6,11.33,5.75,18.37,Homogeneous,4.5,1.5,975,Slopped Apron,25,510
KA17060293,Lakshmipura Kodlikere,Minor Irrigation Department,Chikkamagaluru,Chikkamagaluru,Beekanahalli,Hiremagaluru,121.3,6.7,1.82,49.96,Homogeneous,3.6,2.85,510,Slopped Apron,36,290
KA17060284,Hariharadahalli Balsekatte,Minor Irrigation Department,Chikkamagaluru,Chikkamagaluru,Hariharadalli,Aradhavalli,51.8,1.61,0.81,21.33,Homogeneous,5,1.2,420,Slopped Apron,15,210
KA17060310,Hiremagaluru Kere,Minor Irrigation Department,Chikkamagaluru,Chikkamagaluru,Beekanahalli,Hiremagaluru,98.74,26.7,11.22,40.66,Homogeneous,4.5,3.5,750,Slopped Apron,40,550
KA17060312,Kote Thavarekere,Minor Irrigation Department,Chikkamagaluru,Chikkamagaluru,Tegur,Chikkamagalur,65.86,14.56,7.54,27.12,Homogeneous,4.1,1.8,600,Slopped Apron,25,139
KA17060285,Sindigere Uramundinakere,Minor Irrigation Department,Chikkamagaluru,Chikkamagaluru,Sindhigere,Shindhigere,73.8,16.9,9,30.39,Homogeneous,6,2.5,750,Slopped Apron,20,300
KA17060309,Kuravangi Kere,Minor Irrigation Department,Chikkamagaluru,Chikkamagaluru,Karthikere,Kuruvangi,43.7,14.16,5.72,18,Homogeneous,4.2,1.5,720,Slopped Apron,25,560
KA17060292,Kuruvangi Nallikere,Minor Irrigation Department,Chikkamagaluru,Chikkamagaluru,Karthikere,Kuruvangi,50.98,11.73,5.86,21,Homogeneous,3,1.2,250,Slopped Apron,15,545
KA17060306,Indavara Tavarakere,Minor Irrigation Department,Chikkamagaluru,Chikkamagaluru,Indavara,Indhavara,70,2.84,11.42,28.83,Homogeneous,3.3,1.8,570,Slopped Apron,15,125
KA17060305,Indavara Huligundarayanakere,Minor Irrigation Department,Chikkamagaluru,Chikkamagaluru,Indavara,Indhavara,185.33,8.5,6.24,76.33,Homogeneous,3.7,3.5,270,clear over fall,12.5,470
KA17060313,"Dantaramakki, Basavanahalli Kere",Minor Irrigation Department,Chikkamagaluru,Chikkamagaluru,ULB-Chickamagaluru-CMC,Dhantaramakki,310,47.75,49.92,127.66,Homogeneous,9.4,5.5,930,Slopped Apron,30,650
KA17060311,Hunasavalli Hanumanakere,Minor Irrigation Department,Chikkamagaluru,Chikkamagaluru,Beekanahalli,Hiremagaluru,53.4,11.73,1.42,21.99,Homogeneous,3.1,4.9,300,clear over fall,25,425
KA17060298,Dasarahalli Kere,Minor Irrigation Department,Chikkamagaluru,Chikkamagaluru,Lakya,Dasarahalli,,,,, ,,,, ,,
KA17050124,Chikkapattanagere Uramundinakere,Minor Irrigation Department,Chikkamagaluru,Kadur,Pattanagere,Chikkapatnagere,195.5,60.96,92.68,55.61,Homogeneous,5,4,2160,Slopped Apron,20,700
KA17050126,Tangali Uramundinakere,Minor Irrigation Department,Chikkamagaluru,Kadur,Tangli,Thangali,101.2,90.65,82.74,49.52,Homogeneous,4,6,900,Slopped Apron,40,1275
KA17050131,Anegere Urumundinakere,Minor Irrigation Department,Chikkamagaluru,Kadur,Aanegere,Anagere,80.9,93.5,63.18,37.91,Homogeneous,4,3,1600,Slopped Apron,30,850
KA17050121,K Bidre Uramundinakere,Minor Irrigation Department,Chikkamagaluru,Kadur,K.Bidare,K.Bidare,40.4,53.1,34.52,20.71,Homogeneous,3,3,810,Slopped Apron,20,11092
KA17050108,Hale Madaga Kere,Minor Irrigation Department,Chikkamagaluru,Kadur,Emmedoddi,Emmedoddikaval,210,100,100,60,Homogeneous,14,2.5,900,Slopped Apron,65,1300
KA17050100, ,Minor Irrigation Department,Chikkamagaluru,Kadur,Chikkangala,Chikkangala,136.78,46.53,39.64,23.74,Homogeneous,4.3,2.4,1200,Slopped Apron,30,5025
KA17050125,Macheri Uramundinakere,Minor Irrigation Department,Chikkamagaluru,Kadur,Malleswara,Maccheri,102.7,148.41,46.02,27.61,Homogeneous,4.5,2.5,1210,Slopped Apron,30,1500
KA17050127,Kadur Kere,Minor Irrigation Department,Chikkamagaluru,Kadur,ULB-Kadur-TMC,Kasaba Kadur,42.4,76.5,9.88,5.93,Homogeneous,8,3.5,1080,Slopped Apron,20,500
KA17050130,S Bidre Uramundinakere,Minor Irrigation Department,Chikkamagaluru,Kadur,S.Bidare,S.Bidare,56.69,27.11,13.61,8.17,Homogeneous,3.05,2.5,510,Slopped Apron,20,1570
KA17050136,Hiriyangala Barkinakere,Minor Irrigation Department,Chikkamagaluru,Kadur,Emmedoddi,Emmedoddikaval,250,25.8,8.58,5.15,Homogeneous,7,3.5,800,Slopped Apron,20,598
KA17050133,Chowdlapura Uramundinakere,Minor Irrigation Department,Chikkamagaluru,Kadur,Malleswara,Chowdalapura,72,16,5.4,3.24,Homogeneous,6,2.5,450,Slopped Apron,50,659
KA17050138,Biluvala Uramundinakere,Minor Irrigation Department,Chikkamagaluru,Kadur,Biluvala,Biluvala Kaval,63,,2.08,1.25,Homogeneous,8,2.5,470,Slopped Apron,20,1250
KA17050134,Devanakere,Minor Irrigation Department,Chikkamagaluru,Kadur,Balliganur,Hireangala,432,63.5,20,12,Homogeneous,6,5.4,2000,Slopped Apron,75,600
KA17050119,Garje Uramundinakere,Minor Irrigation Department,Chikkamagaluru,Kadur,Garje,Garje,100.2,102.38,19.36,11.62,Homogeneous,6.8,2,1950,Slopped Apron,45,1039
KA17050137,Brahmasamudra Halekere,Minor Irrigation Department,Chikkamagaluru,Kadur,Bisleahalli,Brahmasamudra,182.8,18.6,78.44,47.06,Homogeneous,5,3,600,Slopped Apron,25,600
KA17050128,Bukkasagara Uramundinakere,Minor Irrigation Department,Chikkamagaluru,Kadur,Emmedoddi,Emmedoddikaval,76,45.3,75.8,45.48,Homogeneous,10,2,540,Slopped Apron,20,600
KA17050114,Hosa Madaga Kere,Minor Irrigation Department,Chikkamagaluru,Kadur,Emmedoddi,Yemmedoddi,2036,131,347.1,208.16,Homogeneous,24,4.5,330,clear over fall,36,1200
KA17050118,Singatigere Uramundinakere,Minor Irrigation Department,Chikkamagaluru,Kadur,Singatagere,Shingatagere,62.3,83.7,47.32,28.39,Homogeneous,3,3,1200,Slopped Apron,40,10900
KA17050122,Garagadahalli Nayakanakere,Minor Irrigation Department,Chikkamagaluru,Kadur,Ganganahalli,Garagadhahalli,100.7,11,2.86,1.72,Homogeneous,2,1.8,660,Slopped Apron,25,2485
KA17050107,Yellambalase Uramundina Kere,Minor Irrigation Department,Chikkamagaluru,Kadur,Yallambalase,Yalambalase,242.4,67.56,67.2,40.32,Homogeneous,10,2.5,1930,Slopped Apron,25,600
KA17050135,Hiriyangala Tumbehonda Kere,Minor Irrigation Department,Chikkamagaluru,Kadur,Balliganur,Hireangala,89.77,25.8,0.78,0.47,Homogeneous,2.1,1,500,Slopped Apron,25,652
KA17050120,Devanur Kere,Minor Irrigation Department,Chikkamagaluru,Kadur,Devanur,Devanuru,142,101.87,129.2,77.52,Homogeneous,4,7,600,Slopped Apron,50,1500
KA17050129,Hire Nalluru Uramundinakere,Minor Irrigation Department,Chikkamagaluru,Kadur,Hirenallur,Hirenalluru,114,20.6,11.43,6.86,Homogeneous,6,4,1000,Slopped Apron,45,5025
KA17050117,Yagati Uramundinakere,Minor Irrigation Department,Chikkamagaluru,Kadur,Yagati,Kasaba Yagati,123.7,85.8,52.26,31.36,Homogeneous,6,3.6,1830,Slopped Apron,30,1109
KA17050139,Hori Thimmapura Hosakere,Minor Irrigation Department,Chikkamagaluru,Kadur,Jodithimmapura,J.I.Thimmapura,48,16.18,6.32,3.79,Homogeneous,3.9,2,515,Slopped Apron,25,659
